Entity,Code,Year,
China,CHN,2009,7.550478127674366
China,CHN,2010,7.52277626001967
China,CHN,2011,7.52277626001967
China,CHN,2012,1.967775596838142
China,CHN,2013,0.9092694641050292
China,CHN,2014,0.4938038842928701
Colombia,COL,2006,260.2939866369711
Colombia,COL,2007,260.2939866369711
Colombia,COL,2008,366.7414760915826
Colombia,COL,2009,881.9706543619302
Colombia,COL,2010,896.3263370027072
Colombia,COL,2011,896.3263370027072
Colombia,COL,2012,386.7863271871382
Colombia,COL,2013,405.6395954365412
Colombia,COL,2014,203.3354262907298
Costa Rica,CRI,2006,29.97674418604651
Costa Rica,CRI,2007,29.97674418604651
Costa Rica,CRI,2008,16.88205392993289
Costa Rica,CRI,2009,210.8723826788747
Costa Rica,CRI,2010,210.9313475789823
Costa Rica,CRI,2011,210.9313475789823
Costa Rica,CRI,2012,13.74417257160532
Costa Rica,CRI,2013,2.792719887021787
Costa Rica,CRI,2014,0.1664830150906448
Cote d'Ivoire,CIV,2008,2348.257793784115
Cote d'Ivoire,CIV,2009,37994.54054054054
Cote d'Ivoire,CIV,2010,37161.95997182264
Cote d'Ivoire,CIV,2011,37161.95997182264
Cote d'Ivoire,CIV,2012,38557.18850196894
Cote d'Ivoire,CIV,2013,34429.06512583255
Cote d'Ivoire,CIV,2014,20665.58298365655
Croatia,HRV,2006,0
Croatia,HRV,2007,0
Croatia,HRV,2008,0
Croatia,HRV,2009,0
Cyprus,CYP,2006,0
Cyprus,CYP,2007,0
Cyprus,CYP,2008,0
Cyprus,CYP,2009,0
Czech Republic,CZE,2006,0
Czech Republic,CZE,2007,0
Czech Republic,CZE,2008,0
Czech Republic,CZE,2009,0
Denmark,DNK,2006,0
Denmark,DNK,2007,0
Denmark,DNK,2008,0
Denmark,DNK,2009,0
Dominican Republic,DOM,2006,26.46067415730337
Dominican Republic,DOM,2007,26.46067415730337
Dominican Republic,DOM,2008,14.78124105398461
Dominican Republic,DOM,2009,94.94253306585665
Dominican Republic,DOM,2010,88.87284370743157
Dominican Republic,DOM,2011,88.87284370743157
Dominican Republic,DOM,2012,41.77657271948173
Dominican Republic,DOM,2013,47.01586019583379
Dominican Republic,DOM,2014,12.6500724313955
Ecuador,ECU,2006,224.2045454545454
Ecuador,ECU,2007,224.2045454545454
Ecuador,ECU,2008,399.2719622968862
Ecuador,ECU,2009,235.2499721233222
Ecuador,ECU,2010,238.7782956498844
Ecuador,ECU,2011,238.7782956498844
Ecuador,ECU,2012,51.3753819180867
Ecuador,ECU,2013,15.15063185021466
Egypt,EGY,2006,0
Egypt,EGY,2007,0
Egypt,EGY,2008,0.0631424720218864
Egypt,EGY,2009,0
Egypt,EGY,2010,0
Egypt,EGY,2011,0
Egypt,EGY,2012,0
Egypt,EGY,2013,0
Egypt,EGY,2014,0
El Salvador,SLV,2006,1.307692307692308
El Salvador,SLV,2007,1.307692307692308
El Salvador,SLV,2008,1.256942946176668
El Salvador,SLV,2009,1.233526904145887
El Salvador,SLV,2010,1.276883105154639
El Salvador,SLV,2011,1.276883105154639
El Salvador,SLV,2012,0.3794827075997865
El Salvador,SLV,2013,0.449619276848413
El Salvador,SLV,2014,0.3175916895147422
Estonia,EST,2006,0
Estonia,EST,2007,0
Estonia,EST,2008,0
Estonia,EST,2009,0
Ethiopia,ETH,2006,799.5374823196606
Ethiopia,ETH,2007,799.5374823196606
Ethiopia,ETH,2008,807.9849087754662
Ethiopia,ETH,2009,15643.28403455769
Ethiopia,ETH,2010,15311.07237899098
Ethiopia,ETH,2011,15311.07237899098
Ethiopia,ETH,2012,2995.510985394829
Ethiopia,ETH,2013,6219.318933821599
Ethiopia,ETH,2014,4578.712199909976
Finland,FIN,2006,0
Finland,FIN,2007,0
Finland,FIN,2008,0
Finland,FIN,2009,0
France,FRA,2006,0
France,FRA,2007,0
France,FRA,2008,0
France,FRA,2009,0
Gabon,GAB,2012,19021.08541780315
Gabon,GAB,2013,22715.09038221634
Gabon,GAB,2014,25113.74689753346
Gambia,GMB,2006,17340
Gambia,GMB,2007,17340
Gambia,GMB,2008,10030.71194299311
Gambia,GMB,2009,29336.39375
Gambia,GMB,2010,28224.48996772161
Gambia,GMB,2011,28224.48996772161
Gambia,GMB,2012,28225.95606677394
Gambia,GMB,2013,27805.98872925725
Gambia,GMB,2014,29030.41214811093
Georgia,GEO,2006,6.196078431372549
Georgia,GEO,2007,6.196078431372549
Georgia,GEO,2008,6.994274654984162
Georgia,GEO,2009,1.882362721351053
Georgia,GEO,2010,1.868359789346978
Georgia,GEO,2011,1.868359789346978
Georgia,GEO,2012,0.1870776220210672
Georgia,GEO,2013,0
Georgia,GEO,2014,0
Germany,DEU,2006,0
Germany,DEU,2007,0
Germany,DEU,2008,0
Germany,DEU,2009,0
Ghana,GHA,2008,16399.54153444347
Ghana,GHA,2009,32222.90707964602
Ghana,GHA,2010,31650.89144236711
Ghana,GHA,2011,31650.89144236711
Ghana,GHA,2012,26354.5460658362
Ghana,GHA,2013,26147.35684986223
Ghana,GHA,2014,27201.27071721709
Greece,GRC,2006,0
Greece,GRC,2007,0
Greece,GRC,2008,0
Greece,GRC,2009,0
Guatemala,GTM,2006,253.0650406504065
Guatemala,GTM,2007,253.0650406504065
Guatemala,GTM,2008,253.1721962970669
Guatemala,GTM,2009,1089.461494841376
Guatemala,GTM,2010,1078.710182742974
Guatemala,GTM,2011,1078.710182742974
Guatemala,GTM,2012,210.0165438390357
Guatemala,GTM,2013,80.25172057032593
Guatemala,GTM,2014,57.68147902737888
Guinea,GIN,2012,39709.55670793918
Guinea,GIN,2013,37575.08456429626
Guinea,GIN,2014,38423.67569090353
Guyana,GUY,2006,3773.333333333334
Guyana,GUY,2007,3773.333333333334
Guyana,GUY,2008,3682.460892097378
Guyana,GUY,2009,7713.110121000398
Guyana,GUY,2010,7848.125005581391
Guyana,GUY,2011,7848.125005581391
Guyana,GUY,2012,3786.614573719179
Guyana,GUY,2013,6036.320829585737
Guyana,GUY,2014,7920.851831036915
Haiti,HTI,2012,2580.02414985603
Haiti,HTI,2013,1871.54273395914
Haiti,HTI,2014,1277.795115382442
Honduras,HND,2006,146.695652173913
Honduras,HND,2007,146.695652173913
Honduras,HND,2008,143.6085471062849
Honduras,HND,2009,456.0842749296971
Honduras,HND,2010,484.3127720921849
Honduras,HND,2011,484.3127720921849
Honduras,HND,2012,368.0698444802718
Honduras,HND,2013,272.9317121374467
Honduras,HND,2014,163.8136627147251
Hungary,HUN,2006,0
Hungary,HUN,2007,0
Hungary,HUN,2008,0
Hungary,HUN,2009,0
Iceland,ISL,2006,0
Iceland,ISL,2007,0
Iceland,ISL,2008,0
Iceland,ISL,2009,0
India,IND,2006,167.1831065227593
India,IND,2007,167.1831065227593
India,IND,2008,164.9811090111962
India,IND,2009,951.2777575349508
India,IND,2010,924.6399807044482
India,IND,2011,924.6399807044482
India,IND,2012,1862.159272889046
India,IND,2013,1946.181753766654
India,IND,2014,1536.363212150965
Indonesia,IDN,2006,98.86477987421385
Indonesia,IDN,2007,98.86477987421385
Indonesia,IDN,2008,103.8978226747759
Indonesia,IDN,2009,1116.650108170438
Indonesia,IDN,2010,1100.234516471208
Indonesia,IDN,2011,1100.234516471208
Indonesia,IDN,2012,1374.821280394021
Indonesia,IDN,2013,2250.567890798249
Indonesia,IDN,2014,2268.453750750752
Iran,IRN,2010,26.14291013261828
Iran,IRN,2011,26.14291013261828
Iran,IRN,2012,7.155172361930219
Iran,IRN,2013,2.906471550356177
Iran,IRN,2014,1.216888162338324
Ireland,IRL,2006,0
Ireland,IRL,2007,0
Ireland,IRL,2008,0
Ireland,IRL,2009,0
Israel,ISR,2006,0
Israel,ISR,2007,0
Israel,ISR,2008,0
Israel,ISR,2009,0
Italy,ITA,2006,0
Italy,ITA,2007,0
Italy,ITA,2008,0
Italy,ITA,2009,0
Jamaica,JAM,2006,5.185185185185185
Jamaica,JAM,2007,5.185185185185185
Jamaica,JAM,2008,0
Jamaica,JAM,2010,14.1554565579414
Jamaica,JAM,2011,14.1554565579414
Japan,JPN,2006,0
Japan,JPN,2007,0
Japan,JPN,2008,0
Japan,JPN,2009,0
Jordan,JOR,2006,0
Jordan,JOR,2007,0
Jordan,JOR,2008,0
Jordan,JOR,2009,0
Kazakhstan,KAZ,2006,0.08
Kazakhstan,KAZ,2007,0.08
Kazakhstan,KAZ,2008,0
Kazakhstan,KAZ,2009,0
Kenya,KEN,2006,389.332288401254
Kenya,KEN,2007,389.332288401254
Kenya,KEN,2008,387.6330581831612
Kenya,KEN,2009,32312.67713793114
Kenya,KEN,2010,31027.81615380638
Kenya,KEN,2011,31027.81615380638
Kenya,KEN,2012,5852.561951202502
Kenya,KEN,2013,8301.080458877308
Kenya,KEN,2014,8105.953426758229
"Korea, South",,2006,2.320754716981132
"Korea, South",,2007,2.320754716981132
"Korea, South",,2008,2.302309070413492
"Korea, South",,2009,13.4883623363492
"Korea, South",,2010,13.47420319439322
"Korea, South",,2011,13.47420319439322
"Korea, South",,2012,7.904539001115484
"Korea, South",,2013,8.980945207493
"Korea, South",,2014,2.673323009680919
Kuwait,KWT,2006,0
Kuwait,KWT,2007,0
Kuwait,KWT,2008,0
Kuwait,KWT,2009,0
Kyrgyzstan,KGZ,2006,1.9
Kyrgyzstan,KGZ,2007,1.9
Kyrgyzstan,KGZ,2008,9.189440312032552
Kyrgyzstan,KGZ,2009,7.091108037298277
Kyrgyzstan,KGZ,2010,7.146899703078332
Kyrgyzstan,KGZ,2011,7.146899703078332
Kyrgyzstan,KGZ,2012,0.0887029790392294
Kyrgyzstan,KGZ,2013,0.0741759973890049
Kyrgyzstan,KGZ,2014,0
Laos,LAO,2013,1097.401303459251
Laos,LAO,2014,1655.173991137597
Latvia,LVA,2006,0
Latvia,LVA,2007,0
Latvia,LVA,2008,0
Latvia,LVA,2009,0
Lesotho,LSO,2006,0
Lesotho,LSO,2007,0
Lesotho,LSO,2008,0
Lesotho,LSO,2009,0
Liberia,LBR,2012,29414.20448605801
Liberia,LBR,2013,27023.24193449939
Libya,LBY,2007,0.2
Libya,LBY,2008,0
Libya,LBY,2009,0
Lithuania,LTU,2006,0
Lithuania,LTU,2007,0
Lithuania,LTU,2008,0
Lithuania,LTU,2009,0
Luxembourg,LUX,2006,0
Luxembourg,LUX,2007,0
Luxembourg,LUX,2008,0
Luxembourg,LUX,2009,0
Macedonia,MKD,2006,0
Macedonia,MKD,2007,0
Macedonia,MKD,2008,0
Macedonia,MKD,2009,0
Madagascar,MDG,2006,12151.72413793103
Madagascar,MDG,2007,12151.72413793103
Madagascar,MDG,2008,11673.56099096077
Madagascar,MDG,2009,3366.2651013961
Madagascar,MDG,2010,3355.896961116467
Madagascar,MDG,2011,3355.896961116467
Madagascar,MDG,2012,3999.820116626044
Madagascar,MDG,2013,3556.913901788565
Madagascar,MDG,2014,5831.187830005983
Malawi,MWI,2008,23639.84305153236
Malawi,MWI,2009,34300.38636363636
Malawi,MWI,2010,33363.39561794612
Malawi,MWI,2011,33363.39561794612
Malawi,MWI,2012,31168.81048642562
Malawi,MWI,2013,26033.13280741658
Malawi,MWI,2014,27661.67731735545
Malaysia,MYS,2006,22.44672131147541
Malaysia,MYS,2007,22.44672131147541
Malaysia,MYS,2008,25.45945008150198
Malaysia,MYS,2009,56.58972869488647
Malaysia,MYS,2010,55.90985403350797
Malaysia,MYS,2011,55.90985403350797
Malaysia,MYS,2012,70.79362540763405
Malaysia,MYS,2013,56.2143990776722
Malaysia,MYS,2014,33.5158155490607
Mali,MLI,2006,6226.369230769231
Mali,MLI,2007,6226.369230769231
Mali,MLI,2008,6167.533334882656
Mali,MLI,2009,31061.05755395683
Mali,MLI,2010,36074.1226650865
Mali,MLI,2011,36074.1226650865
Mali,MLI,2012,18093.21820468171
Mali,MLI,2013,23225.48170281229
Mali,MLI,2014,20197.1620025136
Malta,MLT,2006,0
Malta,MLT,2007,0
Malta,MLT,2008,0
Malta,MLT,2009,0
Mauritania,MRT,2006,5979.392857142858
Mauritania,MRT,2007,5979.392857142858
Mauritania,MRT,2008,5617.548501739892
Mauritania,MRT,2009,17483.884375
Mauritania,MRT,2010,18382.09077426422
Mauritania,MRT,2011,18382.09077426422
Mauritania,MRT,2012,15494.90323096372
Mauritania,MRT,2013,17311.19795343269
Mauritania,MRT,2014,17649.50248159908
Mauritius,MUS,2006,1.833333333333333
Mauritius,MUS,2007,1.833333333333333
Mauritius,MUS,2008,1.783707614647807
Mauritius,MUS,2009,0
Mauritius,MUS,2010,0
Mauritius,MUS,2011,0
Mexico,MEX,2006,3.246901811248808
Mexico,MEX,2007,3.246901811248808
Mexico,MEX,2008,3.74229207861627
Mexico,MEX,2009,8.756175056898739
Mexico,MEX,2010,9.002037918545781
Mexico,MEX,2011,9.002037918545781
Mexico,MEX,2012,2.820118709453431
Mexico,MEX,2013,1.25704155609514
Mexico,MEX,2014,0.8274893484122966
Mongolia,MNG,2006,0
Mongolia,MNG,2007,0
Mongolia,MNG,2008,0
Mongolia,MNG,2009,0
Montenegro,MNE,2007,0
Montenegro,MNE,2008,0
Montenegro,MNE,2009,0
Morocco,MAR,2006,0.238562091503268
Morocco,MAR,2007,0.238562091503268
Morocco,MAR,2008,0.2447717307441872
Morocco,MAR,2009,0
Morocco,MAR,2010,0
Morocco,MAR,2011,0
Mozambique,MOZ,2006,26919.92063492064
Mozambique,MOZ,2007,26919.92063492064
Mozambique,MOZ,2008,26193.81154782351
Mozambique,MOZ,2009,36794.74752475248
Mozambique,MOZ,2010,35441.2328076948
Mozambique,MOZ,2011,35441.2328076948
Mozambique,MOZ,2012,32977.91943314831
Mozambique,MOZ,2013,31221.2167402962
Mozambique,MOZ,2014,27774.03599792806
Myanmar,MMR,2013,3154.952680633579
Myanmar,MMR,2014,2651.649793051045
Namibia,NAM,2006,22204.05
Namibia,NAM,2007,22204.05
Namibia,NAM,2008,22101.81804065296
Namibia,NAM,2009,1655.264285714286
Namibia,NAM,2010,1698.492538429252
Namibia,NAM,2011,1698.492538429252
Namibia,NAM,2012,3764.17100564744
Namibia,NAM,2013,128.9154407651622
Namibia,NAM,2014,23.0150310282452
Nepal,NPL,2006,37.27777777777778
Nepal,NPL,2007,37.27777777777778
Nepal,NPL,2008,35.32750864422092
Nepal,NPL,2009,111.8609574003823
Nepal,NPL,2010,112.0982536208507
Nepal,NPL,2011,112.0982536208507
Nepal,NPL,2012,60.46796250013124
Nepal,NPL,2013,63.07855218354462
Nepal,NPL,2014,61.87583434557952
Netherlands,NLD,2006,0
Netherlands,NLD,2007,0
Netherlands,NLD,2008,0
Netherlands,NLD,2009,0
New Zealand,NZL,2006,0
New Zealand,NZL,2007,0
New Zealand,NZL,2008,0
New Zealand,NZL,2009,0
Nicaragua,NIC,2006,122.5178571428572
Nicaragua,NIC,2007,122.5178571428572
Nicaragua,NIC,2008,132.9730881861645
Nicaragua,NIC,2009,103.9440904540258
Nicaragua,NIC,2010,105.2148224719767
Nicaragua,NIC,2011,105.2148224719767
Nicaragua,NIC,2012,20.02504277410893
Nicaragua,NIC,2013,22.11296727911181
Nicaragua,NIC,2014,38.38622315113174
Nigeria,NGA,2006,2103.612096774194
Nigeria,NGA,2007,2103.612096774194
Nigeria,NGA,2008,2026.649509608638
Nigeria,NGA,2009,42787.52232142857
Nigeria,NGA,2010,39736.35259177223
Nigeria,NGA,2011,39736.35259177223
Nigeria,NGA,2012,36059.5023802226
Nigeria,NGA,2013,31118.02219497533
Nigeria,NGA,2014,28430.33019648865
Norway,NOR,2006,0
Norway,NOR,2007,0
Norway,NOR,2008,0
Norway,NOR,2009,0
Oman,OMN,2007,25.51724137931034
Oman,OMN,2008,29.20465080117435
Oman,OMN,2009,0
Oman,OMN,2010,0
Oman,OMN,2011,0
Oman,OMN,2012,0
Oman,OMN,2013,0
Oman,OMN,2014,0
Pakistan,PAK,2006,81.47916666666667
Pakistan,PAK,2007,81.47916666666667
Pakistan,PAK,2008,82.30366991376425
Pakistan,PAK,2009,929.8275567661507
Pakistan,PAK,2010,931.3120288496576
Pakistan,PAK,2011,931.3120288496576
Pakistan,PAK,2012,1236.866670205004
Pakistan,PAK,2013,1007.693757670498
Pakistan,PAK,2014,1953.559852393706
Panama,PAN,2006,159.21875
Panama,PAN,2007,159.21875
Panama,PAN,2008,283.4329652693841
Panama,PAN,2009,161.0659191158428
Panama,PAN,2010,161.6764682507092
Panama,PAN,2011,161.6764682507092
Panama,PAN,2012,35.56493960976932
Panama,PAN,2013,13.77693958727985
Panama,PAN,2014,26.30000255110025
Paraguay,PRY,2006,11.56666666666667
Paraguay,PRY,2007,11.56666666666667
Paraguay,PRY,2008,24.04939430460171
Paraguay,PRY,2009,31.30900384861283
Paraguay,PRY,2010,32.78865160519115
Paraguay,PRY,2011,32.78865160519115
Paraguay,PRY,2012,2.270748224662293
Paraguay,PRY,2013,0.4871892075410799
Paraguay,PRY,2014,0
Peru,PER,2006,292.1801470588235
Peru,PER,2007,292.1801470588235
Peru,PER,2008,288.3385552436289
Peru,PER,2009,781.0156221554012
Peru,PER,2010,803.9865657794938
Peru,PER,2011,803.9865657794938
Peru,PER,2012,311.0588426374932
Peru,PER,2013,264.4438228986255
Peru,PER,2014,190.0772981012278
Philippines,PHL,2006,54.555
Philippines,PHL,2007,54.555
Philippines,PHL,2008,53.47413794455431
Philippines,PHL,2009,146.9252981472886
Philippines,PHL,2010,143.9213212289932
Philippines,PHL,2011,143.9213212289932
Philippines,PHL,2012,67.94590018722378
Philippines,PHL,2013,62.17684534532366
Philippines,PHL,2014,23.78323816108664
Poland,POL,2006,0
Poland,POL,2007,0
Poland,POL,2008,0
Poland,POL,2009,0
Portugal,PRT,2006,0
Portugal,PRT,2007,0
Portugal,PRT,2008,0
Portugal,PRT,2009,0
Qatar,QAT,2006,0
Qatar,QAT,2007,0
Qatar,QAT,2008,0
Qatar,QAT,2009,0
Romania,ROU,2006,0
Romania,ROU,2007,0
Romania,ROU,2008,0
Romania,ROU,2009,0
Russia,RUS,2006,0
Russia,RUS,2007,0
Russia,RUS,2008,0
Russia,RUS,2009,0
Russia,RUS,2010,0
Russia,RUS,2011,0
Rwanda,RWA,2010,34352.00689014648
Rwanda,RWA,2011,34352.00689014648
Rwanda,RWA,2012,5408.497009341715
Rwanda,RWA,2013,5381.236321101714
Rwanda,RWA,2014,5672.990829566686
Saudi Arabia,SAU,2007,7.12396694214876
Saudi Arabia,SAU,2008,7.652243017128508
Saudi Arabia,SAU,2009,5.846845430715302
Saudi Arabia,SAU,2010,6.094761714206459
Saudi Arabia,SAU,2011,6.094761714206459
Saudi Arabia,SAU,2012,0.2528825188308226
Saudi Arabia,SAU,2013,0.1210716651317272
Saudi Arabia,SAU,2014,0.353508599361811
Senegal,SEN,2007,11925
Senegal,SEN,2008,10829.66549487273
Senegal,SEN,2009,12238.11786029033
Senegal,SEN,2010,12063.27638201777
Senegal,SEN,2011,12063.27638201777
Senegal,SEN,2012,29332.21771284309
Senegal,SEN,2013,23652.2479321806
Senegal,SEN,2014,27684.64364144569
Serbia,SRB,2007,0
Serbia,SRB,2008,0
Serbia,SRB,2009,0
Sierra Leone,SLE,2012,32096.39236052246
Sierra Leone,SLE,2013,29407.1382575966
Sierra Leone,SLE,2014,18398.56544712612
Singapore,SGP,2006,0
Singapore,SGP,2007,0
Singapore,SGP,2008,0
Singapore,SGP,2009,0
Slovakia,SVK,2006,0
Slovakia,SVK,2007,0
Slovakia,SVK,2008,0
Slovakia,SVK,2009,0
Slovenia,SVN,2006,0
Slovenia,SVN,2007,0
Slovenia,SVN,2008,0
Slovenia,SVN,2009,0
South Africa,ZAF,2006,29.88
South Africa,ZAF,2007,29.88
South Africa,ZAF,2008,29.00319448318028
South Africa,ZAF,2009,68.3400221136393
South Africa,ZAF,2010,67.37405509110462
South Africa,ZAF,2011,67.37405509110462
South Africa,ZAF,2012,31.76846737675443
South Africa,ZAF,2013,34.55213555582604
South Africa,ZAF,2014,32.45146787533749
Spain,ESP,2006,0
Spain,ESP,2007,0
Spain,ESP,2008,0
Spain,ESP,2009,0
Sri Lanka,LKA,2006,55.02617801047121
Sri Lanka,LKA,2007,55.02617801047121
Sri Lanka,LKA,2008,54.00267187339431
Sri Lanka,LKA,2009,15.55173992499597
Sri Lanka,LKA,2010,16.92215956056612
Sri Lanka,LKA,2011,16.92215956056612
Sri Lanka,LKA,2012,14.93414192035644
Sri Lanka,LKA,2013,10.55337809308773
Sri Lanka,LKA,2014,0.3791810816699647
Suriname,SUR,2012,566.8601799327128
Suriname,SUR,2013,150.1646144169363
Suriname,SUR,2014,78.57208333878972
Swaziland,SWZ,2010,17.48207905078717
Swaziland,SWZ,2011,17.48207905078717
Swaziland,SWZ,2012,88.84584604718641
Swaziland,SWZ,2013,32.49316480101053
Swaziland,SWZ,2014,43.05495192874
Sweden,SWE,2006,0
Sweden,SWE,2007,0
Sweden,SWE,2008,0
Sweden,SWE,2009,0
Switzerland,CHE,2006,0
