Entity,Code,Year,Solar (%)
Australia,AUS,2001,15.828872890398227
Australia,AUS,2002,7.663900984542793
Australia,AUS,2003,8.404804304723012
Australia,AUS,2004,15.427216119285792
Australia,AUS,2005,15.215899952782962
Australia,AUS,2006,16.00237643307785
Australia,AUS,2007,16.666668177572674
Australia,AUS,2008,22.373625362623905
Australia,AUS,2009,108.50720857485526
Australia,AUS,2010,236.83897379216995
Australia,AUS,2011,109.12905128634466
Australia,AUS,2012,17.972367838621615
Australia,AUS,2013,59.510779382901724
Australia,AUS,2014,28.710297826644204
Australia,AUS,2015,20.315024202680764
Australia,AUS,2016,25.454766737432944
Australia,AUS,2017,19.807293881117882
Australia,AUS,2018,34.90732110400214
Austria,AUT,1994,0
Austria,AUT,1995,0
Austria,AUT,1996,0
Austria,AUT,1997,100
Austria,AUT,1998,0
Austria,AUT,1999,0
Austria,AUT,2000,50
Austria,AUT,2001,66.66666666666667
Austria,AUT,2002,80.00008838802344
Austria,AUT,2003,66.66663393037776
Austria,AUT,2004,19.999994107466847
Austria,AUT,2005,16.768750716617987
Austria,AUT,2006,6.510960833350499
Austria,AUT,2007,8.27048610912331
Austria,AUT,2008,24.265371389396396
Austria,AUT,2009,62.39850902018138
Austria,AUT,2010,81.56893850262404
Austria,AUT,2011,95.99572536080083
Austria,AUT,2012,93.8778208654069
Austria,AUT,2013,85.48309355781886
Austria,AUT,2014,25.44386880348968
Austria,AUT,2015,19.338143458489853
Austria,AUT,2016,16.95852517001992
Austria,AUT,2017,15.780335332886409
Austria,AUT,2018,24.403274290924415
Azerbaijan,AZE,2014,262.50027621257317
Azerbaijan,AZE,2015,58.62056879173665
Azerbaijan,AZE,2016,667.3915445326724
Azerbaijan,AZE,2017,5.382428316208676
Azerbaijan,AZE,2018,5.5376390329022085
Bangladesh,BGD,2003,801.0973451327433
Bangladesh,BGD,2004,111.11083830923948
Bangladesh,BGD,2005,78.94716030545004
Bangladesh,BGD,2006,58.82352941176472
Bangladesh,BGD,2007,66.6667485074291
Bangladesh,BGD,2008,68.8888550613903
Bangladesh,BGD,2009,65.13157454786199
Bangladesh,BGD,2010,76.49402130890302
Bangladesh,BGD,2011,31.828449463960684
Bangladesh,BGD,2012,55.6506794373196
Bangladesh,BGD,2013,42.574258195932856
Bangladesh,BGD,2014,29.320986475544906
Bangladesh,BGD,2015,21.957040056745527
Bangladesh,BGD,2016,9.735812850257442
Bangladesh,BGD,2017,18.14786512440445
Bangladesh,BGD,2018,12.906401842753713
Belarus,BLR,2014,400.05524861878445
Belarus,BLR,2015,350.0002209700586
Belarus,BLR,2016,188.88884524050363
Belarus,BLR,2017,242.3076609273396
Belarus,BLR,2018,51.10782938930845
Belgium,BEL,2005,0
Belgium,BEL,2006,100
Belgium,BEL,2007,200
Belgium,BEL,2008,600.0002209700585
Belgium,BEL,2009,295.2380756965316
Belgium,BEL,2010,237.34939829602845
Belgium,BEL,2011,108.74999923055091
Belgium,BEL,2012,83.74679227264316
Belgium,BEL,2013,23.09124771593094
Belgium,BEL,2014,9.039334279636503
Belgium,BEL,2015,5.896635418345775
Belgium,BEL,2016,1.2774319851806881
Belgium,BEL,2017,6.326002629757399
Belgium,BEL,2018,20.809229376238946
Brazil,BRA,2013,389.1409244644871
Brazil,BRA,2014,235.4855393806411
Brazil,BRA,2015,266.36073264776195
Brazil,BRA,2016,44.71204041603292
Brazil,BRA,2017,875.6130060912761
Brazil,BRA,2018,277.13727664159416
Bulgaria,BGR,2010,400.00014731337245
Bulgaria,BGR,2011,573.3333117273784
Bulgaria,BGR,2012,705.9405968754141
Bulgaria,BGR,2013,67.19901723836918
Bulgaria,BGR,2014,-8.00881718681734
Bulgaria,BGR,2015,10.463258839792777
Bulgaria,BGR,2016,0.2169196821631303
Bulgaria,BGR,2017,1.2240261682303633
Bulgaria,BGR,2018,-21.342383238697128
Canada,CAN,1993,0
Canada,CAN,1994,0
Canada,CAN,1995,87.17970800436636
Canada,CAN,1996,53.42459450661572
Canada,CAN,1997,17.857121436582734
Canada,CAN,1998,45.45456280343201
Canada,CAN,1999,31.250008200058698
Canada,CAN,2000,23.809528569648265
Canada,CAN,2001,19.230745423106164
Canada,CAN,2002,16.12903808315014
Canada,CAN,2003,0.23149677925975443
Canada,CAN,2004,-37.41339890511162
Canada,CAN,2005,29.520291429904667
Canada,CAN,2006,22.79202054288212
Canada,CAN,2007,27.610220478948342
Canada,CAN,2008,22.363630423378787
Canada,CAN,2009,208.5735432040895
Canada,CAN,2010,132.57090529043825
Canada,CAN,2011,124.86231360980486
Canada,CAN,2012,54.1287618325647
Canada,CAN,2013,70.12485803241847
Canada,CAN,2014,41.433146431753244
Canada,CAN,2015,36.56948780359013
Canada,CAN,2016,4.708605838383995
Canada,CAN,2017,8.60632839528057
Canada,CAN,2018,7.716784738147098
Chile,CHL,2013,1885.5077922077921
Chile,CHL,2014,7145.426633639471
Chile,CHL,2015,157.60577720607202
Chile,CHL,2016,109.25109287234469
Chile,CHL,2017,47.63871548627885
Chile,CHL,2018,31.385747830575262
China,CHN,1991,0
China,CHN,1992,50
China,CHN,1993,33.33333333333335
China,CHN,1994,25
China,CHN,1995,39.99999999999997
China,CHN,1996,28.571491705731056
China,CHN,1997,22.222211310125918
China,CHN,1998,27.27271631553869
China,CHN,1999,21.428564664184012
China,CHN,2000,29.411757059861543
China,CHN,2001,40.909102779380916
China,CHN,2002,54.838708297794
China,CHN,2003,33.33333333333333
China,CHN,2004,18.7500017263281
China,CHN,2005,10.526312728947463
China,CHN,2006,13.095239911601485
China,CHN,2007,19.999999069600015
China,CHN,2008,33.333332041111106
China,CHN,2009,83.55263297531252
China,CHN,2010,151.25447915692166
China,CHN,2011,272.32525003638125
China,CHN,2012,37.72068568084785
China,CHN,2013,132.9632337927976
China,CHN,2014,180.77949994629253
China,CHN,2015,85.2658633724368
China,CHN,2016,41.61157025915267
China,CHN,2017,90.96715620146342
China,CHN,2018,50.67911715541502
Colombia,COL,2001,45.4349281582205
Colombia,COL,2002,74.28561019553813
Colombia,COL,2003,37.704924263298835
Colombia,COL,2004,24.14868777306438
Colombia,COL,2005,19.863923120231064
Colombia,COL,2006,-100
Croatia,HRV,2010,0
Croatia,HRV,2011,0
Croatia,HRV,2012,12032.707774798928
Croatia,HRV,2013,464.69804441498184
Croatia,HRV,2014,209.9002129099083
Croatia,HRV,2015,62.857139610236686
Croatia,HRV,2016,15.78947776491242
Croatia,HRV,2017,19.24242243651697
Croatia,HRV,2018,-6.49089134694385
Cyprus,CYP,2005,41.51602209944751
Cyprus,CYP,2006,77.0316696858017
Cyprus,CYP,2007,72.95393599378993
Cyprus,CYP,2008,73.11002588394304
Cyprus,CYP,2009,33.33333333333335
Cyprus,CYP,2010,74.99999999999997
Cyprus,CYP,2011,71.42863456287387
Cyprus,CYP,2012,83.33330264305874
Cyprus,CYP,2013,113.63638098524906
Cyprus,CYP,2014,77.8723372645306
Cyprus,CYP,2015,51.505981916935895
Cyprus,CYP,2016,15.220392708623343
Cyprus,CYP,2017,17.872782801160824
Cyprus,CYP,2018,11.516102883590396
Czech Republic,CZE,2005,-31.858407079646035
Czech Republic,CZE,2006,150.00000000000006
Czech Republic,CZE,2007,930.8727272727273
Czech Republic,CZE,2008,637.5719980044647
Czech Republic,CZE,2009,586.457544784991
Czech Republic,CZE,2010,593.3034645912783
Czech Republic,CZE,2011,243.99758316956115
Czech Republic,CZE,2012,2.6015109002153425
Czech Republic,CZE,2013,-4.735171019137074
Czech Republic,CZE,2014,2.545647836808418
Czech Republic,CZE,2015,6.637147306341973
Czech Republic,CZE,2016,-5.866242605213778
Czech Republic,CZE,2017,2.926701090467576
Czech Republic,CZE,2018,6.621414996063835
Denmark,DNK,1997,98.08219178082189
Denmark,DNK,1998,25.17289073305673
Denmark,DNK,1999,120.16353591160214
Denmark,DNK,2000,36.27740303541318
Denmark,DNK,2001,0
Denmark,DNK,2002,6.713070378963626
Denmark,DNK,2003,18.654877518480937
Denmark,DNK,2004,21.023989854920732
Denmark,DNK,2005,17.522681118494532
Denmark,DNK,2006,2.4420968249878383
Denmark,DNK,2007,12.672572801967474
Denmark,DNK,2008,5.122326732585569
Denmark,DNK,2009,43.008512782656894
Denmark,DNK,2010,64.29641344865422
Denmark,DNK,2011,145.58154114536484
Denmark,DNK,2012,586.432967925911
Denmark,DNK,2013,398.3016894599203
Denmark,DNK,2014,15.0664190453478
Denmark,DNK,2015,1.4683796993836928
Denmark,DNK,2016,23.089264482670657
Denmark,DNK,2017,1.0359984929202426
Denmark,DNK,2018,26.811791506438396
Ecuador,ECU,2006,20.35714285714285
Ecuador,ECU,2007,21.95845697329377
Ecuador,ECU,2008,46.95863746958637
Ecuador,ECU,2009,-70.52980132450331
Ecuador,ECU,2010,-100
Ecuador,ECU,2012,458.3333333333333
Ecuador,ECU,2013,1024.807327001357
Ecuador,ECU,2014,349.90343589675535
Ecuador,ECU,2015,118.76232530741042
Ecuador,ECU,2016,7.479326535940012
Ecuador,ECU,2017,-3.2894493017588844
Ecuador,ECU,2018,1.3648376348002644
Egypt,EGY,2001,349.5540838852098
Egypt,EGY,2002,11.110838309239469
Egypt,EGY,2003,0
Egypt,EGY,2004,0
Egypt,EGY,2005,0
Egypt,EGY,2006,0
Egypt,EGY,2007,20.000000000000018
Egypt,EGY,2008,25.000184141715476
Egypt,EGY,2009,46.666450607372134
Egypt,EGY,2010,1045.4549472182882
Egypt,EGY,2011,271.4285463752857
Egypt,EGY,2012,-37.92735148667952
Egypt,EGY,2013,1.7211699376438627
Egypt,EGY,2014,-29.780033524626315
Egypt,EGY,2015,57.59036208729857
Egypt,EGY,2016,59.78593345532413
Egypt,EGY,2017,151.4563212728684
Egypt,EGY,2018,294.15905334521335
Estonia,EST,2010,0
Estonia,EST,2011,100.44247787610617
Estonia,EST,2012,49.88962472406185
Estonia,EST,2013,366.5463917525773
Estonia,EST,2014,121.4287292643276
Estonia,EST,2015,90.32251626267187
Estonia,EST,2016,71.18641401683719
Estonia,EST,2017,25.5397575368276
Estonia,EST,2018,0
Europe,,1985,0
Europe,,1986,0
Europe,,1987,-100
Europe,,1989,799.9986874401145
Europe,,1990,37.49998784665003
Europe,,1991,23.999995757375615
Europe,,1992,74.76131673045334
Europe,,1993,19.54739328335404
Europe,,1994,16.38360606294267
Europe,,1995,24.281939144236908
Europe,,1996,14.883452007996434
Europe,,1997,18.796822977321305
Europe,,1998,36.23278118122366
Europe,,1999,4.718822065775452
Europe,,2000,47.45188772255267
Europe,,2001,26.543010153528957
Europe,,2002,62.65422671440317
Europe,,2003,69.3477333081523
Europe,,2004,60.248478266448814
Europe,,2005,97.89109919136058
Europe,,2006,69.81274991653186
Europe,,2007,51.171067567587336
Europe,,2008,96.58344761851454
Europe,,2009,89.20996522043563
Europe,,2010,63.909501051494686
Europe,,2011,100.80254104299028
Europe,,2012,53.85197291126593
Europe,,2013,20.962228393106418
Europe,,2014,13.685405541434935
Europe,,2015,11.178174152178034
Europe,,2016,3.7043109866510937
Europe,,2017,9.295177783372232
Europe,,2018,11.650399014802737
Finland,FIN,1991,0
Finland,FIN,1992,19.99946967420321
Finland,FIN,1993,16.66703495009758
Finland,FIN,1994,14.285353519410581
Finland,FIN,1995,0
Finland,FIN,1996,25
Finland,FIN,1997,20.000000000000018
Finland,FIN,1998,8.33351747504878
Finland,FIN,1999,7.6921246404993315
Finland,FIN,2000,14.285714285714302
Finland,FIN,2001,6.250138106286585
Finland,FIN,2002,11.764690590327254
Finland,FIN,2003,10.526303547379424
Finland,FIN,2004,14.28559403002665
Finland,FIN,2005,8.333333333333304
Finland,FIN,2006,30.769230769230795
Finland,FIN,2007,11.764705882352944
Finland,FIN,2008,2.631637097383832
Finland,FIN,2009,10.256404445235168
Finland,FIN,2010,9.302320801082843
Finland,FIN,2011,12.765951444908419
Finland,FIN,2012,7.547166664721017
Finland,FIN,2013,14.03508227836323
Finland,FIN,2014,23.07688123645284
Finland,FIN,2015,27.50005524251464
Finland,FIN,2016,88.2352558875497
Finland,FIN,2017,127.08335011707956
Finland,FIN,2018,272.0183368602374
France,FRA,1993,13.104957870132505
France,FRA,1994,11.616218643404652
France,FRA,1995,8.597179679008505
France,FRA,1996,29.916746280878925
France,FRA,1997,28.54391467691184
France,FRA,1998,20.010014606796965
France,FRA,1999,11.226578866013925
France,FRA,2000,14.859774574192475
France,FRA,2001,17.943871304545
France,FRA,2002,15.306377190868092
France,FRA,2003,9.345412963329313
France,FRA,2004,8.763469064252094
France,FRA,2005,24.29900479606273
France,FRA,2006,13.382742860028785
France,FRA,2007,51.183648955732686
France,FRA,2008,133.33334970148178
France,FRA,2009,314.2856887313619
France,FRA,2010,256.3218425545554
France,FRA,2011,235.161291028489
France,FRA,2012,93.26275252375547
France,FRA,2013,17.90338643798892
France,FRA,2014,24.87856391814478
France,FRA,2015,22.814138265245234
France,FRA,2016,12.365739478432957
France,FRA,2017,12.288731551063737
France,FRA,2018,10.869565217391308
Germany,DEU,1991,0
Germany,DEU,1992,300
Germany,DEU,1993,-25
Germany,DEU,1994,133.33333333333331
Germany,DEU,1995,0
Germany,DEU,1996,71.42863456287387
Germany,DEU,1997,49.99998158583525
Germany,DEU,1998,94.4444458084568
Germany,DEU,1999,-14.285710678040765
Germany,DEU,2000,100
Germany,DEU,2001,26.66666617562221
Germany,DEU,2002,113.1578909111843
Germany,DEU,2003,93.20987566754766
Germany,DEU,2004,77.95527041969646
Germany,DEU,2005,130.16158072274533
Germany,DEU,2006,73.16692656036541
Germany,DEU,2007,38.51351346912586
Germany,DEU,2008,43.739837472921586
Germany,DEU,2009,48.93665161549345
Germany,DEU,2010,78.1710465832016
Germany,DEU,2011,67.09864439688364
Germany,DEU,2012,34.59870402600147
Germany,DEU,2013,17.55117512162625
Germany,DEU,2014,16.272170274786426
Germany,DEU,2015,7.405147547041269
Germany,DEU,2016,-1.6216495417187726
Germany,DEU,2017,3.4201270510474835
Germany,DEU,2018,17.164538986816957
Greece,GRC,2005,0
Greece,GRC,2006,0
Greece,GRC,2007,0
Greece,GRC,2008,400
Greece,GRC,2009,900.0002651640705
Greece,GRC,2010,215.99999575737593
Greece,GRC,2011,286.0759556693896
Greece,GRC,2012,177.7049174888242
Greece,GRC,2013,115.3482879046146
Greece,GRC,2014,3.9473683429454454
Greece,GRC,2015,2.8481013281524303
Greece,GRC,2016,0.7692307918943486
Greece,GRC,2017,1.5643002694374575
Greece,GRC,2018,-5.0203220606232835
Hong Kong,HKG,2011,97.4191919191919
Hong Kong,HKG,2012,23.589117142930238
Hong Kong,HKG,2013,30.21077525758258
Hong Kong,HKG,2014,-0.8993792177030335
Hong Kong,HKG,2015,-6.53365683463335
Hong Kong,HKG,2016,-4.951450895251508
Hong Kong,HKG,2017,8.171611977085913
Hong Kong,HKG,2018,-9.254042775169536
Hungary,HUN,2009,0
Hungary,HUN,2010,0
Hungary,HUN,2011,0
Hungary,HUN,2012,700
Hungary,HUN,2013,212.50005524251466
Hungary,HUN,2014,168.000023334434
Hungary,HUN,2015,110.44775843744263
Hungary,HUN,2016,73.04964901344104
Hungary,HUN,2017,43.03278606128493
Hungary,HUN,2018,68.73239426275266
India,IND,1996,499.9991249600763
India,IND,1997,0
India,IND,1998,0
India,IND,1999,0
India,IND,2000,16.666690973366684
India,IND,2001,57.14280356891732
India,IND,2002,18.181847108803815
India,IND,2003,23.07692048804406
India,IND,2004,12.499989745611861
India,IND,2005,0
India,IND,2006,-60.400010500494396
India,IND,2007,719.4446899667317
India,IND,2008,6.77965898562487
India,IND,2009,19.047613702917698
India,IND,2010,50.66667240206597
India,IND,2011,631.8584022688025
India,IND,2012,153.80894752149547
India,IND,2013,63.55407335181995
India,IND,2014,42.994465408888274
India,IND,2015,33.762069689519514
India,IND,2016,75.98707354675834
India,IND,2017,86.243053399921
India,IND,2018,42.793900720272624
Indonesia,IDN,2009,0
Indonesia,IDN,2010,420.63274336283183
Indonesia,IDN,2011,48.07713554813324
Indonesia,IDN,2012,290.90867349281416
Indonesia,IDN,2013,82.72425883292614
Indonesia,IDN,2014,23.818152160724715
Indonesia,IDN,2015,-22.46697293133446
Indonesia,IDN,2016,299.43192280779283
Indonesia,IDN,2017,37.742996277771354
Indonesia,IDN,2018,-36.79861986919792
Iran,IRN,2007,0
Iran,IRN,2008,100.44247787610617
Iran,IRN,2009,49.88962472406185
Iran,IRN,2010,133.2739322533137
Iran,IRN,2011,0
Iran,IRN,2012,0
Iran,IRN,2013,0
Iran,IRN,2014,0
Iran,IRN,2015,114.2853535194106
Iran,IRN,2016,233.33284228948213
Iran,IRN,2017,192.81785438073143
Iran,IRN,2018,157.4904282331804
Iraq,IRQ,2014,23.758103227832493
Iraq,IRQ,2015,0
Iraq,IRQ,2016,0
Iraq,IRQ,2017,-0.27322381191217104
Iraq,IRQ,2018,0
Ireland,IRL,2010,12.219791666666646
Ireland,IRL,2011,13.85673575850963
Ireland,IRL,2012,19.157990852689146
Ireland,IRL,2013,8.287606562760864
Ireland,IRL,2014,35.27746712916453
Ireland,IRL,2015,70.85121786039561
Ireland,IRL,2016,230.48214739708203
Ireland,IRL,2017,102.16584071396726
Ireland,IRL,2018,105.29550568188091
Israel,ISR,2010,191.66668661534882
Israel,ISR,2011,174.28572077952657
Israel,ISR,2012,92.18749755436852
Israel,ISR,2013,48.80085329631607
Israel,ISR,2014,71.73417072479474
Israel,ISR,2015,32.16607685304525
Israel,ISR,2016,31.174806657919607
Israel,ISR,2017,-2.4274664779668775
Israel,ISR,2018,12.421558687747014
Italy,ITA,1990,98.000091879393
Italy,ITA,1991,25
Italy,ITA,1992,80.00008838802344
Italy,ITA,1993,22.222211310125918
Italy,ITA,1994,0
Italy,ITA,1995,18.18181087702577
Italy,ITA,1996,7.692305077278316
Italy,ITA,1997,7.142854888061345
Italy,ITA,1998,6.666664702488934
Italy,ITA,1999,6.249998273671897
Italy,ITA,2000,5.882351411972309
Italy,ITA,2001,5.555554191543166
Italy,ITA,2002,10.526313341052562
Italy,ITA,2003,14.285711279319568
Italy,ITA,2004,20.83334791121643
Italy,ITA,2005,6.896549622164172
Italy,ITA,2006,12.903222127450654
Italy,ITA,2007,11.428568542432615
Italy,ITA,2008,394.87181869762094
Italy,ITA,2009,250.7771995691337
Italy,ITA,2010,181.4918753280605
Italy,ITA,2011,466.495250825149
Italy,ITA,2012,74.71493280635666
Italy,ITA,2013,14.45733947430643
Italy,ITA,2014,3.3249029568657162
Italy,ITA,2015,2.8503030493234993
Italy,ITA,2016,-3.6522216748378633
Italy,ITA,2017,10.2848766916803
Italy,ITA,2018,-4.705000613853283
Japan,JPN,1991,0
Japan,JPN,1992,950.0002209700586
Japan,JPN,1993,114.28573232408259
Japan,JPN,1994,28.88889019834069
Japan,JPN,1995,36.206893136016795
Japan,JPN,1996,37.974684110802755
Japan,JPN,1997,76.7024643465925
Japan,JPN,1998,48.74560665876979
Japan,JPN,1999,52.20293650823524
Japan,JPN,2000,57.808378951311504
Japan,JPN,2001,45.24696970245792
Japan,JPN,2002,38.99649484276069
Japan,JPN,2003,37.334802004555655
Japan,JPN,2004,33.30001115325722
Japan,JPN,2005,28.189683298015566
Japan,JPN,2006,22.424651037609088
Japan,JPN,2007,15.876565223266791
Japan,JPN,2008,12.173306623894419
Japan,JPN,2009,17.40733428375676
Japan,JPN,2010,30.72935146133635
Japan,JPN,2011,36.61473429542139
Japan,JPN,2012,35.534095704933556
Japan,JPN,2013,75.10786463705223
Japan,JPN,2014,82.41974445424478
Japan,JPN,2015,46.67881816672042
Japan,JPN,2016,40.54037129438801
Japan,JPN,2017,27.3821632086954
Japan,JPN,2018,15.934925536664402
Kazakhstan,KAZ,2013,3650.9263157894743
Kazakhstan,KAZ,2014,57.35341164849099
Kazakhstan,KAZ,2015,3626.47036792638
Kazakhstan,KAZ,2016,91.46888597352859
Kazakhstan,KAZ,2017,1.4619402275121374
Kazakhstan,KAZ,2018,27.86638946720896
Kuwait,KWT,2014,1548.3620309050775
Kuwait,KWT,2015,54.54541802150237
Kuwait,KWT,2016,856.8625904785345
Kuwait,KWT,2017,80.62120281396237
Kuwait,KWT,2018,0
Latvia,LVA,2012,0
Latvia,LVA,2013,0
Latvia,LVA,2014,0
Latvia,LVA,2015,0
Latvia,LVA,2016,199.70198675496692
Latvia,LVA,2017,54.63263727764889
Latvia,LVA,2018,36.231821927530625
Lithuania,LTU,2012,2202.8008849557523
Lithuania,LTU,2013,1847.8247920481597
Lithuania,LTU,2014,62.94641980767126
Lithuania,LTU,2015,0.41096183157862676
Lithuania,LTU,2016,-9.276947577716621
Lithuania,LTU,2017,0
Lithuania,LTU,2018,20.30075712631596
Luxembourg,LUX,2001,14.917127071823222
Luxembourg,LUX,2002,28.846153846153832
Luxembourg,LUX,2003,2262.3805970149256
Luxembourg,LUX,2004,557.5406164411689
Luxembourg,LUX,2005,92.39050225221762
Luxembourg,LUX,2006,19.30162592368405
Luxembourg,LUX,2007,-1.0088178681556204
Luxembourg,LUX,2008,-4.162473899828223
Luxembourg,LUX,2009,1.422785931698889
Luxembourg,LUX,2010,4.095297719993285
Luxembourg,LUX,2011,21.732547727241823
Luxembourg,LUX,2012,48.683183911351094
Luxembourg,LUX,2013,92.64310777000229
Luxembourg,LUX,2014,28.483278763589226
Luxembourg,LUX,2015,9.478472911401848
Luxembourg,LUX,2016,-3.309839696030714
Luxembourg,LUX,2017,8.151525384426982
Luxembourg,LUX,2018,8.314296946126664
Macedonia,MKD,2011,4413.9625850340135
Macedonia,MKD,2012,141.7728815730481
Macedonia,MKD,2013,219.146787675545
Macedonia,MKD,2014,58.899539847344926
Macedonia,MKD,2015,57.14085538833689
Macedonia,MKD,2016,4.867265462816794
Macedonia,MKD,2017,0.21518934704578552
Macedonia,MKD,2018,-4.054568266992709
Malaysia,MYS,2008,0
Malaysia,MYS,2009,0
Malaysia,MYS,2010,0
Malaysia,MYS,2011,0
Malaysia,MYS,2012,464307.3362445415
Malaysia,MYS,2013,199.99999059702142
Malaysia,MYS,2014,60.99291131364224
Malaysia,MYS,2015,20.264315551076084
Malaysia,MYS,2016,13.553114899171902
Malaysia,MYS,2017,17.07523282860315
Malaysia,MYS,2018,26.660471630408523
Mexico,MEX,1991,100
Mexico,MEX,1992,50
Mexico,MEX,1993,33.33333333333335
Mexico,MEX,1994,25
Mexico,MEX,1995,0
Mexico,MEX,1996,19.999999999999996
Mexico,MEX,1997,0
Mexico,MEX,1998,16.66666666666665
Mexico,MEX,1999,0
Mexico,MEX,2000,0
Mexico,MEX,2001,14.285714285714302
Mexico,MEX,2002,0
Mexico,MEX,2003,0
Mexico,MEX,2004,12.500055242514652
Mexico,MEX,2005,0
Mexico,MEX,2006,11.111105655062946
Mexico,MEX,2007,-9.999995580600762
Mexico,MEX,2008,111.11105655062956
Mexico,MEX,2009,42.10527662421097
Mexico,MEX,2010,14.814809964993447
Mexico,MEX,2011,32.258055318626624
Mexico,MEX,2012,68.29268976230848
Mexico,MEX,2013,53.62318747754673
Mexico,MEX,2014,108.49056808302602
Mexico,MEX,2015,11.31221825324995
Mexico,MEX,2016,2.5512639169555262
Mexico,MEX,2017,370.3204387683285
Mexico,MEX,2018,89.02557521733321
Morocco,MAR,2003,0
Morocco,MAR,2004,0
Morocco,MAR,2005,0
Morocco,MAR,2006,0
Morocco,MAR,2007,0
Morocco,MAR,2008,0
Morocco,MAR,2009,0
Morocco,MAR,2010,0
Morocco,MAR,2011,0
Morocco,MAR,2012,0
Morocco,MAR,2013,0
Morocco,MAR,2014,0
Morocco,MAR,2015,5532.174672489083
Morocco,MAR,2016,6943.858818019984
Morocco,MAR,2017,3.437109907461511
Morocco,MAR,2018,128.79845995029672
Netherlands,NLD,1993,0
Netherlands,NLD,1994,-99.00121533532207
Netherlands,NLD,1995,9912.16814159292
Netherlands,NLD,1996,100
Netherlands,NLD,1997,0
Netherlands,NLD,1998,75.00011048502925
Netherlands,NLD,1999,50.57142821066136
Netherlands,NLD,2000,46.29978112656923
Netherlands,NLD,2001,69.3903579140206
Netherlands,NLD,2002,30.474743769525258
Netherlands,NLD,2003,80.3990531487317
Netherlands,NLD,2004,7.807415362519499
Netherlands,NLD,2005,3.195543793603073
Netherlands,NLD,2006,2.994230963815281
Netherlands,NLD,2007,1.3883037146650734
Netherlands,NLD,2008,8.896170954746063
Netherlands,NLD,2009,14.284245064923894
Netherlands,NLD,2010,33.7503377145824
Netherlands,NLD,2011,68.80425137883206
Netherlands,NLD,2012,152.8830766500135
Netherlands,NLD,2013,103.30794145909886
Netherlands,NLD,2014,52.11513949640405
Netherlands,NLD,2015,42.910716437054134
Netherlands,NLD,2016,39.04694486630138
Netherlands,NLD,2017,41.35642386023357
Netherlands,NLD,2018,45.222211137364084
New Zealand,NZL,2008,1.4599004241768965
New Zealand,NZL,2009,3.884796398608592
New Zealand,NZL,2010,6.648192284585885
New Zealand,NZL,2011,7.792228780132504
New Zealand,NZL,2012,16.867476330660725
New Zealand,NZL,2013,42.03298415118686
New Zealand,NZL,2014,166.39178902506612
New Zealand,NZL,2015,96.25715706973904
New Zealand,NZL,2016,55.843568651981016
New Zealand,NZL,2017,35.1309449076769
New Zealand,NZL,2018,30.261428372200406
North America,,1984,76.70032777225356
North America,,1985,102.55342705125359
North America,,1986,32.00374547250575
North America,,1987,-25.192420840474895
North America,,1988,-13.365699664179864
North America,,1989,2655.6736945467733
North America,,1990,46.87770415806325
North America,,1991,29.171436585074883
North America,,1992,-13.816838964414291
North America,,1993,16.26428721974158
North America,,1994,5.758534008401095
North America,,1995,2.827183146825707
North America,,1996,5.717847273210275
North America,,1997,-1.3724452613359195
North America,,1998,-0.7108103399053656
North America,,1999,-0.583164792253954
