Entity,Code,Year, (%)
Brazil,BRA,2001,54.13839591
Brazil,BRA,2002,55.58063339
Brazil,BRA,2003,55.89025014
Brazil,BRA,2004,56.95995861
Brazil,BRA,2005,58.1983196
Brazil,BRA,2006,58.03840833
Brazil,BRA,2007,57.68856293
Brazil,BRA,2008,57.57405336
Brazil,BRA,2009,57.89210913
Brazil,BRA,2011,55.03363917
Brazil,BRA,2012,54.88204834
Brazil,BRA,2013,54.64484181
Brazil,BRA,2014,56.0916201
Brazil,BRA,2015,54.36121504
Canada,CAN,1911,15.8
Canada,CAN,1921,17.2
Canada,CAN,1931,19.1
Canada,CAN,1941,22.3
Canada,CAN,1951,23.5
Canada,CAN,1976,45.69663104
Canada,CAN,1977,46.53247651
Canada,CAN,1978,47.939713
Canada,CAN,1979,49.37977151
Canada,CAN,1980,50.60008321
Canada,CAN,1981,52.01931335
Canada,CAN,1982,52.12957903
Canada,CAN,1983,52.97097174
Canada,CAN,1984,53.77408698
Canada,CAN,1985,54.85863272
Canada,CAN,1986,55.65113571
Canada,CAN,1987,56.45728303
Canada,CAN,1988,57.42196807
Canada,CAN,1989,58.1069781
Canada,CAN,1990,58.5007821
Canada,CAN,1991,58.43091868
Canada,CAN,1992,57.84001296
Canada,CAN,1993,57.66309899
Canada,CAN,1994,57.51817393
Canada,CAN,1995,57.48084664
Canada,CAN,1996,57.45813397
Canada,CAN,1997,57.78502014
Canada,CAN,1998,58.37572781
Canada,CAN,1999,58.90046516
Canada,CAN,2000,59.39395424
Canada,CAN,2001,59.75309992
Canada,CAN,2002,60.90394779
Canada,CAN,2003,61.89055624
Canada,CAN,2004,61.98541762
Canada,CAN,2005,61.65647486
Canada,CAN,2006,61.88239684
Canada,CAN,2007,62.51329423
Canada,CAN,2008,62.55272596
Canada,CAN,2009,62.42666304
Canada,CAN,2010,62.41329146
Canada,CAN,2011,62.15648479
Canada,CAN,2012,62.12900801
Canada,CAN,2013,62.16907648
Canada,CAN,2014,61.55294922
Canada,CAN,2015,61.21929644
Canada,CAN,2016,61.276097
Chile,CHL,1996,36.65992334
Chile,CHL,1997,37.31824323
Chile,CHL,1998,37.66509076
Chile,CHL,1999,38.18802535
Chile,CHL,2000,37.80193495
Chile,CHL,2001,36.75281521
Chile,CHL,2002,36.47795552
Chile,CHL,2003,37.86499838
Chile,CHL,2004,39.37207874
Chile,CHL,2005,40.25432376
Chile,CHL,2006,41.37057827
Chile,CHL,2007,42.25334
Chile,CHL,2008,44.36083521
Chile,CHL,2009,44.87083948
Chile,CHL,2010,45.3356406
Chile,CHL,2011,47.35124546
Chile,CHL,2012,47.80249062
Chile,CHL,2013,47.72386656
Chile,CHL,2014,48.42011613
Chile,CHL,2015,48.24374683
Chile,CHL,2016,48.04726718
China,CHN,2000,70.56679668
China,CHN,2010,63.72716049
Colombia,COL,2001,53.550825
Colombia,COL,2002,53.76404852
Colombia,COL,2003,54.92069749
Colombia,COL,2004,53.09897554
Colombia,COL,2005,52.1556852
Colombia,COL,2007,50.13030395
Colombia,COL,2008,50.51803319
Colombia,COL,2009,54.04760004
Colombia,COL,2010,56.01907506
Colombia,COL,2011,56.85229299
Colombia,COL,2012,58.21554446
Colombia,COL,2013,57.98580659
Colombia,COL,2014,57.96784739
Colombia,COL,2015,58.60341954
Colombia,COL,2016,58.32913855
Czech Republic,CZE,1993,52.34044167
Czech Republic,CZE,1994,52.58051839
Czech Republic,CZE,1995,52.32528586
Czech Republic,CZE,1996,51.82410968
Czech Republic,CZE,1997,51.81885892
Czech Republic,CZE,1998,51.95282917
Czech Republic,CZE,1999,52.10796938
Czech Republic,CZE,2000,51.63480779
Czech Republic,CZE,2001,51.28107602
Czech Republic,CZE,2002,50.98049192
Czech Republic,CZE,2003,50.79499966
Czech Republic,CZE,2004,50.53811359
Czech Republic,CZE,2005,50.64136707
Czech Republic,CZE,2006,50.55003313
Czech Republic,CZE,2007,49.77487133
Czech Republic,CZE,2008,49.32758846
Czech Republic,CZE,2009,49.52945556
Czech Republic,CZE,2010,49.32189002
Czech Republic,CZE,2011,49.51932482
Czech Republic,CZE,2012,50.04195484
Czech Republic,CZE,2013,50.91482802
Czech Republic,CZE,2014,50.86185218
Czech Republic,CZE,2015,51.25289432
Czech Republic,CZE,2016,51.86540498
Denmark,DNK,1983,58.25513155
Denmark,DNK,1984,59.29561807
Denmark,DNK,1985,59.66095647
Denmark,DNK,1986,60.7799565
Denmark,DNK,1987,60.35564607
Denmark,DNK,1988,60.77557444
Denmark,DNK,1989,60.54965827
Denmark,DNK,1990,61.45914452
Denmark,DNK,1991,61.70271949
Denmark,DNK,1992,62.39071576
Denmark,DNK,1993,61.85574466
Denmark,DNK,1994,58.29317283
Denmark,DNK,1995,57.47356878
Denmark,DNK,1996,58.72372004
Denmark,DNK,1997,59.0118057
Denmark,DNK,1998,59.51082408
Denmark,DNK,1999,60.02796224
Denmark,DNK,2000,60.09343674
Denmark,DNK,2001,60.5286511
Denmark,DNK,2002,60.10836654
Denmark,DNK,2003,59.81781342
Denmark,DNK,2004,60.65155206
Denmark,DNK,2005,60.39155874
Denmark,DNK,2006,60.93142432
Denmark,DNK,2007,60.66274682
Denmark,DNK,2008,60.94951599
Denmark,DNK,2009,60.62854162
Denmark,DNK,2010,59.80362704
Denmark,DNK,2011,59.61861803
Denmark,DNK,2012,59.05103815
Denmark,DNK,2013,58.58640497
Denmark,DNK,2014,58.05332428
Denmark,DNK,2015,57.80794044
Denmark,DNK,2016,59.38226578
Estonia,EST,1990,66.46328103
Estonia,EST,1991,64.76654925
Estonia,EST,1992,61.71587925
Estonia,EST,1993,59.80305413
Estonia,EST,1994,59.46219409
Estonia,EST,1995,58.06670931
Estonia,EST,1996,57.8859254
Estonia,EST,1997,57.89763716
Estonia,EST,1998,57.69346384
Estonia,EST,1999,56.89945246
Estonia,EST,2000,58.28819319
Estonia,EST,2001,58.08763522
Estonia,EST,2002,57.4174159
Estonia,EST,2003,58.58724241
Estonia,EST,2004,58.9755934
Estonia,EST,2005,59.76782072
Estonia,EST,2006,61.37381226
Estonia,EST,2007,60.83965294
Estonia,EST,2008,61.96916373
Estonia,EST,2009,62.06239367
Estonia,EST,2010,62.64133101
Estonia,EST,2011,63.59175815
Estonia,EST,2012,63.57865689
Estonia,EST,2013,63.94461355
Estonia,EST,2014,63.3918814
Estonia,EST,2015,65.28264661
Estonia,EST,2016,65.98102139
Finland,FIN,1963,62.14046823
Finland,FIN,1964,61.88903567
Finland,FIN,1965,62.24556796
Finland,FIN,1966,61.53846154
Finland,FIN,1967,59.88372093
Finland,FIN,1968,59.67948718
Finland,FIN,1969,59.8334401
Finland,FIN,1970,62.17948718
Finland,FIN,1971,62.52390057
Finland,FIN,1972,62.98168035
Finland,FIN,1973,64.74278545
Finland,FIN,1974,66.33416459
Finland,FIN,1975,66.58385093
Finland,FIN,1976,66.25386997
Finland,FIN,1977,67.30650155
Finland,FIN,1978,67.11990111
Finland,FIN,1979,68.08379544
Finland,FIN,1980,69.39151813
Finland,FIN,1981,70.23227384
Finland,FIN,1982,71.55015198
Finland,FIN,1983,72.2323049
Finland,FIN,1984,72.32250301
Finland,FIN,1985,73.21321321
Finland,FIN,1986,72.82543491
Finland,FIN,1987,72.4055189
Finland,FIN,1988,72.41586538
Finland,FIN,1989,65.06596306
Finland,FIN,1990,64.75237092
Finland,FIN,1991,63.48873756
Finland,FIN,1992,62.14807091
Finland,FIN,1993,61.27858628
Finland,FIN,1994,60.46511628
Finland,FIN,1995,60.8673206
Finland,FIN,1996,61.09109624
Finland,FIN,1997,60.69958848
Finland,FIN,1998,61.07692308
Finland,FIN,1999,62.50639386
Finland,FIN,2000,63.3299285
Finland,FIN,2001,63.64099949
Finland,FIN,2002,64.00203666
Finland,FIN,2003,63.41463415
Finland,FIN,2004,63.336714
Finland,FIN,2005,64.17004049
Finland,FIN,2006,64.6138314
Finland,FIN,2007,65.12562814
Finland,FIN,2008,65.2173913
Finland,FIN,2009,64.694182
Finland,FIN,2010,63.73082632
Finland,FIN,2011,63.55555556
Finland,FIN,2012,63.77952756
Finland,FIN,2013,63.40029397
Finland,FIN,2014,63.38717572
Finland,FIN,2015,63.73411535
Finland,FIN,2016,63.14349984
France,FRA,1968,39.41913454
France,FRA,1969,39.69047102
France,FRA,1970,39.54124614
France,FRA,1971,39.41764549
France,FRA,1972,40.01818436
France,FRA,1973,40.57292327
France,FRA,1974,41.28434385
France,FRA,1975,42.05643599
France,FRA,1976,42.58115848
France,FRA,1977,43.4704852
France,FRA,1978,43.29112892
France,FRA,1979,44.19247882
France,FRA,1980,44.40090868
France,FRA,1981,44.63221406
France,FRA,1982,44.94097889
France,FRA,1983,44.88461965
France,FRA,1984,45.25052472
France,FRA,1985,45.33392276
France,FRA,1986,45.81231526
France,FRA,1987,45.76205461
France,FRA,1988,45.58803796
France,FRA,1989,45.8657732
France,FRA,1990,45.87635212
France,FRA,1991,46.01904766
France,FRA,1992,46.42081955
France,FRA,1993,46.89121289
France,FRA,1994,46.99060696
France,FRA,1995,47.25349389
France,FRA,1996,47.59214638
France,FRA,1997,47.21701597
France,FRA,1998,47.63105298
France,FRA,1999,47.90396499
France,FRA,2000,48.1667352
France,FRA,2001,48.25535608
France,FRA,2002,48.45080665
France,FRA,2003,50.16999776
France,FRA,2004,50.32735776
France,FRA,2005,50.4554284
France,FRA,2006,50.52829435
France,FRA,2007,50.89228145
France,FRA,2008,51.09590612
France,FRA,2009,51.44650842
France,FRA,2010,51.45932889
France,FRA,2011,51.32772093
France,FRA,2012,51.55087014
France,FRA,2013,51.73209079
France,FRA,2014,51.79865001
France,FRA,2015,51.71530778
France,FRA,2016,51.71959543
Germany,DEU,1895,36.2
Germany,DEU,1907,44.1
Germany,DEU,1925,45.7
Germany,DEU,1933,43.7
Germany,DEU,1939,46.1
Germany,DEU,1946,38
Germany,DEU,1950,39.3
Germany,DEU,1970,38.58340352
Germany,DEU,1971,38.77915988
Germany,DEU,1972,39.24614596
Germany,DEU,1973,39.79587847
Germany,DEU,1974,39.88425836
Germany,DEU,1975,39.85145642
Germany,DEU,1976,39.81106613
Germany,DEU,1977,39.78680164
Germany,DEU,1978,39.95124181
Germany,DEU,1979,40.24643762
Germany,DEU,1980,40.71104784
Germany,DEU,1981,41.1117717
Germany,DEU,1982,41.19319231
Germany,DEU,1983,41.07070633
Germany,DEU,1984,40.57492758
Germany,DEU,1985,41.10509368
Germany,DEU,1986,41.39024746
Germany,DEU,1987,41.5719027
Germany,DEU,1988,42.12615457
Germany,DEU,1989,42.52678847
Germany,DEU,1990,43.34071666
Germany,DEU,1991,47.68506632
Germany,DEU,1992,47.36648042
Germany,DEU,1993,47.22911264
Germany,DEU,1994,47.06543421
Germany,DEU,1995,47.10189653
Germany,DEU,1996,47.39287414
Germany,DEU,1997,47.78674561
Germany,DEU,1998,48.20123822
Germany,DEU,1999,49.01955244
Germany,DEU,2000,49.05022265
Germany,DEU,2001,49.33082157
Germany,DEU,2002,49.39229304
Germany,DEU,2003,49.48958188
Germany,DEU,2004,49.84553728
Germany,DEU,2005,51.09555944
Germany,DEU,2006,51.9866907
Germany,DEU,2007,52.41025641
Germany,DEU,2008,52.52791091
Germany,DEU,2009,52.93006196
Germany,DEU,2010,53.16092754
Germany,DEU,2011,54.00601043
Germany,DEU,2012,54.02269576
Germany,DEU,2013,54.58061602
Germany,DEU,2014,54.76210574
Germany,DEU,2015,54.70965901
Germany,DEU,2016,55.57996037
Greece,GRC,1983,33.6060546
Greece,GRC,1984,33.96508161
Greece,GRC,1985,34.71901142
Greece,GRC,1986,34.59516156
Greece,GRC,1987,34.50646063
Greece,GRC,1988,35.747829
Greece,GRC,1989,35.74070156
Greece,GRC,1990,35.43549395
Greece,GRC,1991,33.13183032
Greece,GRC,1992,34.23265831
Greece,GRC,1993,34.77166324
Greece,GRC,1994,34.98213109
Greece,GRC,1995,35.46619708
Greece,GRC,1996,36.55827014
Greece,GRC,1997,36.20131484
Greece,GRC,1998,38.85376184
Greece,GRC,1999,39.18043986
Greece,GRC,2000,40.29893138
Greece,GRC,2001,39.46017943
Greece,GRC,2002,40.10686109
Greece,GRC,2003,40.82317975
Greece,GRC,2004,42.01432262
Greece,GRC,2005,42.13693149
Greece,GRC,2006,42.43865626
Greece,GRC,2007,42.35097147
Greece,GRC,2008,42.42419034
Greece,GRC,2009,43.49779347
Greece,GRC,2010,44.08056044
Greece,GRC,2011,43.7760781
Greece,GRC,2012,43.98327186
Greece,GRC,2013,43.75184395
Greece,GRC,2014,44.1009445
Greece,GRC,2015,44.74111682
Greece,GRC,2016,45.01459667
Hungary,HUN,1992,51.0449693
Hungary,HUN,1993,48.5059989
Hungary,HUN,1994,46.25741077
Hungary,HUN,1995,43.80769974
Hungary,HUN,1996,43.3914119
Hungary,HUN,1997,42.79626523
Hungary,HUN,1998,44.03435181
Hungary,HUN,1999,45.14849861
Hungary,HUN,2000,45.5397896
Hungary,HUN,2001,45.38147639
Hungary,HUN,2002,45.77105795
Hungary,HUN,2003,46.90761049
Hungary,HUN,2004,47.00757409
Hungary,HUN,2005,47.80681161
Hungary,HUN,2006,48.20804052
Hungary,HUN,2007,47.78413279
Hungary,HUN,2008,47.55647578
Hungary,HUN,2009,47.73346631
Hungary,HUN,2010,48.82549127
Hungary,HUN,2011,49.09365325
Hungary,HUN,2012,50.24497393
Hungary,HUN,2013,50.50228295
Hungary,HUN,2014,52.10103303
Hungary,HUN,2015,53.19785648
Hungary,HUN,2016,54.0884403
Iceland,ISL,1991,72.89627403
Iceland,ISL,1992,74.24107495
Iceland,ISL,1993,74.48503433
Iceland,ISL,1994,74.92342948
Iceland,ISL,1995,76.06782478
Iceland,ISL,1996,74.97790146
Iceland,ISL,1997,74.12920287
Iceland,ISL,1998,75.69242874
Iceland,ISL,1999,76.89636668
Iceland,ISL,2000,77.40170164
Iceland,ISL,2001,77.31934613
Iceland,ISL,2002,76.74247093
Iceland,ISL,2003,78.34017374
Iceland,ISL,2004,76.29971727
Iceland,ISL,2005,77.75151722
Iceland,ISL,2006,78.50834151
Iceland,ISL,2007,78.62887491
Iceland,ISL,2008,77.73091287
Iceland,ISL,2009,77.05471
Iceland,ISL,2010,77.58511273
Iceland,ISL,2011,77.01008756
Iceland,ISL,2012,77.74924801
Iceland,ISL,2013,78.53913723
Iceland,ISL,2014,78.16731879
Iceland,ISL,2015,79.28249413
Iceland,ISL,2016,79.62306448
India,IND,1983,31.58503359
India,IND,1988,31.04652597
India,IND,1994,35.99304588
India,IND,2000,34.28508746
India,IND,2005,37.35627495
India,IND,2006,34.01231179
India,IND,2008,31.0126339
India,IND,2010,28.96642461
India,IND,2012,27.22607492
Ireland,IRL,1961,30.86272641
Ireland,IRL,1966,30.59848925
Ireland,IRL,1971,29.70162749
Ireland,IRL,1975,30.01361399
Ireland,IRL,1977,29.36900555
Ireland,IRL,1979,30.52929135
Ireland,IRL,1981,29.72054068
Ireland,IRL,1983,32.92459736
Ireland,IRL,1984,32.30783111
Ireland,IRL,1985,35.43144473
Ireland,IRL,1986,33.71882621
Ireland,IRL,1987,36.92388728
Ireland,IRL,1988,36.32952265
Ireland,IRL,1989,36.33440514
Ireland,IRL,1990,37.667271
Ireland,IRL,1991,36.1381619
Ireland,IRL,1992,38.83625388
Ireland,IRL,1993,40.23492431
Ireland,IRL,1994,38.45679194
Ireland,IRL,1995,39.77091122
Ireland,IRL,1996,41.4533414
Ireland,IRL,1997,42.19973066
Ireland,IRL,1998,44.16215825
Ireland,IRL,1999,46.32680577
Ireland,IRL,2000,47.76139187
Ireland,IRL,2001,48.1780853
Ireland,IRL,2002,48.96165078
Ireland,IRL,2003,49.28651808
Ireland,IRL,2004,49.7753431
Ireland,IRL,2005,51.89469286
Ireland,IRL,2006,53.10328485
Ireland,IRL,2007,54.67683147
Ireland,IRL,2008,54.51772008
Ireland,IRL,2009,54.00922541
Ireland,IRL,2010,53.40560639
Ireland,IRL,2011,53.16448771
Ireland,IRL,2012,52.7932653
Ireland,IRL,2013,53.4001312
Ireland,IRL,2014,52.6172162
Ireland,IRL,2015,52.78455609
Ireland,IRL,2016,53.47383165
Israel,ISR,1985,42.45293224
Israel,ISR,1986,42.7675938
Israel,ISR,1987,44.03855269
Israel,ISR,1988,45.43964457
Israel,ISR,1989,47.11552141
Israel,ISR,1990,46.69115927
Israel,ISR,1991,47.22543929
Israel,ISR,1992,48.5921314
Israel,ISR,1993,49.50434417
Israel,ISR,1994,50.96636443
Israel,ISR,1995,51.86048954
Israel,ISR,1996,51.60753825
Israel,ISR,1997,51.68896507
Israel,ISR,1998,51.62166821
Israel,ISR,1999,52.82271114
Israel,ISR,2000,53.73529602
Israel,ISR,2001,54.13654722
Israel,ISR,2002,53.66530617
Israel,ISR,2003,54.63532784
Israel,ISR,2004,55.09645486
Israel,ISR,2005,55.65276607
Israel,ISR,2006,55.89045441
Israel,ISR,2007,56.38168527
Israel,ISR,2008,56.30354207
Israel,ISR,2009,57.37250134
Israel,ISR,2010,57.51576978
Israel,ISR,2011,57.14964301
Israel,ISR,2012,58.12592421
Israel,ISR,2013,58.22652024
Israel,ISR,2014,59.19130427
Israel,ISR,2015,59.11825099
Israel,ISR,2016,59.3776957
Italy,ITA,1970,24.68436845
Italy,ITA,1971,24.63095899
Italy,ITA,1972,23.82650944
Italy,ITA,1973,24.39713553
Italy,ITA,1974,24.79236961
Italy,ITA,1975,25.04614716
Italy,ITA,1976,25.57023774
Italy,ITA,1977,31.03294149
Italy,ITA,1978,30.94890511
Italy,ITA,1979,31.74943172
Italy,ITA,1980,32.34212007
Italy,ITA,1981,32.50977528
Italy,ITA,1982,34.06411859
Italy,ITA,1983,32.78145695
Italy,ITA,1984,33.33890025
Italy,ITA,1985,33.62201135
Italy,ITA,1986,34.4459936
Italy,ITA,1987,34.97192154
Italy,ITA,1988,35.10501844
Italy,ITA,1989,35.35296717
Italy,ITA,1990,35.77333174
Italy,ITA,1991,35.73949946
Italy,ITA,1992,36.05555556
Italy,ITA,1993,33.52378637
Italy,ITA,1994,33.31990979
Italy,ITA,1995,33.49220972
Italy,ITA,1996,33.85983806
Italy,ITA,1997,34.11619774
Italy,ITA,1998,34.77141272
Italy,ITA,1999,35.31364876
Italy,ITA,2000,35.78071681
Italy,ITA,2001,36.38202093
Italy,ITA,2002,36.78557428
Italy,ITA,2003,37.0995269
Italy,ITA,2004,38.53573393
Italy,ITA,2005,38.06661654
Italy,ITA,2006,38.19259316
Italy,ITA,2007,37.94219315
Italy,ITA,2008,38.66706903
Italy,ITA,2009,38.23067721
Italy,ITA,2010,38.16892544
Italy,ITA,2011,38.39876352
Italy,ITA,2012,39.71274532
Italy,ITA,2013,39.67798128
Italy,ITA,2014,40.11717193
Italy,ITA,2015,39.77360889
Italy,ITA,2016,40.44848106
Japan,JPN,1968,50.68319838
Japan,JPN,1969,50.0998004
Japan,JPN,1970,49.83986203
Japan,JPN,1971,48.78345499
Japan,JPN,1972,47.80828516
Japan,JPN,1973,48.26936661
Japan,JPN,1974,46.52082848
Japan,JPN,1975,45.75373993
Japan,JPN,1976,45.75460961
Japan,JPN,1977,46.60959676
Japan,JPN,1978,47.35785953
Japan,JPN,1979,47.59806082
Japan,JPN,1980,47.60452962
Japan,JPN,1981,47.6581049
Japan,JPN,1982,48.09046298
Japan,JPN,1983,48.99894626
Japan,JPN,1984,48.88611285
Japan,JPN,1985,48.65364851
Japan,JPN,1986,48.62944162
Japan,JPN,1987,48.64810735
Japan,JPN,1988,48.85375494
Japan,JPN,1989,49.47265625
Japan,JPN,1990,50.11587486
Japan,JPN,1991,50.67838716
Japan,JPN,1992,50.72902859
Japan,JPN,1993,50.32851511
Japan,JPN,1994,50.17700764
Japan,JPN,1995,49.98148834
Japan,JPN,1996,50.0368053
Japan,JPN,1997,50.38321168
Japan,JPN,1998,50.13589418
Japan,JPN,1999,49.59481361
Japan,JPN,2000,49.29249507
Japan,JPN,2001,49.19814683
Japan,JPN,2002,48.51766377
Japan,JPN,2003,48.27525208
Japan,JPN,2004,48.25519915
Japan,JPN,2005,48.36382829
Japan,JPN,2006,48.44545934
Japan,JPN,2007,48.48272233
Japan,JPN,2008,48.35318851
Japan,JPN,2009,48.47582341
Japan,JPN,2010,48.46786902
Japan,JPN,2011,48.27649432
Japan,JPN,2012,48.17975962
Japan,JPN,2013,48.88462879
Japan,JPN,2014,49.24149956
Japan,JPN,2015,49.5552067
Japan,JPN,2016,50.35770372
Korea,,1980,42.76009163
Korea,,1981,42.29819417
Korea,,1982,43.41738803
Korea,,1983,42.82242027
Korea,,1984,40.66968456
Korea,,1985,41.91625167
Korea,,1986,43.09766614
Korea,,1987,44.95694546
Korea,,1988,45.01926971
Korea,,1989,46.55800575
Korea,,1990,46.98116749
Korea,,1991,47.12629577
Korea,,1992,47.11811214
Korea,,1993,47.08224388
Korea,,1994,47.82430694
Korea,,1995,48.37763203
Korea,,1996,48.86575776
Korea,,1997,49.74393231
Korea,,1998,47.05333626
Korea,,1999,47.61775706
Korea,,2000,48.76177413
Korea,,2001,49.31274393
Korea,,2002,49.81696909
Korea,,2003,48.99945889
Korea,,2004,49.93378029
Korea,,2005,50.09526035
Korea,,2006,50.24623116
Korea,,2007,50.25140638
Korea,,2008,50.02219482
Korea,,2009,49.16089375
Korea,,2010,49.45033751
Korea,,2011,49.65604039
Korea,,2012,49.91672077
Korea,,2013,50.2161584
Korea,,2014,51.33740076
Korea,,2015,51.78700781
Korea,,2016,52.09077847
Latvia,LVA,2000,49.41540199
Latvia,LVA,2001,50.06074545
Latvia,LVA,2002,50.54379047
Latvia,LVA,2003,50.80154853
Latvia,LVA,2004,51.32358281
Latvia,LVA,2005,50.68784726
Latvia,LVA,2006,52.22962887
Latvia,LVA,2007,53.11589904
Latvia,LVA,2008,55.00281665
Latvia,LVA,2009,54.53148233
Latvia,LVA,2010,53.91941301
Latvia,LVA,2011,53.06578046
Latvia,LVA,2012,54.33857123
Latvia,LVA,2013,54.03761108
Latvia,LVA,2014,53.43282214
Latvia,LVA,2015,54.11999431
Latvia,LVA,2016,54.55755548
Luxembourg,LUX,1983,33.00048756
Luxembourg,LUX,1984,33.11294657
Luxembourg,LUX,1985,34.98695215
Luxembourg,LUX,1986,34.7844143
Luxembourg,LUX,1987,35.65795425
Luxembourg,LUX,1988,34.34539398
Luxembourg,LUX,1989,34.56693227
Luxembourg,LUX,1990,33.6418429
Luxembourg,LUX,1991,35.86289596
Luxembourg,LUX,1992,39.06930049
Luxembourg,LUX,1993,37.56223112
Luxembourg,LUX,1994,38.36029097
Luxembourg,LUX,1995,35.86509887
Luxembourg,LUX,1996,37.02532388
Luxembourg,LUX,1997,38.14129678
Luxembourg,LUX,1998,38.50526496
Luxembourg,LUX,1999,40.71986954
Luxembourg,LUX,2000,41.3712623
Luxembourg,LUX,2001,42.38464778
Luxembourg,LUX,2002,43.51025779
Luxembourg,LUX,2003,43.65685745
Luxembourg,LUX,2004,45.409141
Luxembourg,LUX,2005,46.34950579
Luxembourg,LUX,2006,49.38914538
Luxembourg,LUX,2007,50.37228471
Luxembourg,LUX,2008,48.05690984
Luxembourg,LUX,2009,49.89327492
Luxembourg,LUX,2010,49.78095771
Luxembourg,LUX,2011,50.25087417
Luxembourg,LUX,2012,51.88795452
Luxembourg,LUX,2013,52.491152
Luxembourg,LUX,2014,53.44096776
Luxembourg,LUX,2015,54.5598842
Luxembourg,LUX,2016,51.3010742
Mexico,MEX,1991,33.95643095
Mexico,MEX,1992,34.80510475
Mexico,MEX,1993,35.75183148
Mexico,MEX,1994,36.30949161
Mexico,MEX,1995,37.63875533
Mexico,MEX,1996,37.63255543
Mexico,MEX,1997,39.56004545
Mexico,MEX,1998,39.34960773
Mexico,MEX,1999,38.39576765
Mexico,MEX,2000,38.86960055
Mexico,MEX,2001,38.02766731
Mexico,MEX,2002,38.63991711
Mexico,MEX,2003,38.12735541
Mexico,MEX,2004,40.41711318
Mexico,MEX,2005,40.90504297
Mexico,MEX,2006,42.1023548
