Entity,Code,Year,Renewables (%)
Colombia,COL,1968,11.43151392320554
Colombia,COL,1969,11.18299443158126
Colombia,COL,1970,11.305070666554684
Colombia,COL,1971,6.1239730739671705
Colombia,COL,1972,10.767065476596827
Colombia,COL,1973,8.831003811628403
Colombia,COL,1974,13.543490950280912
Colombia,COL,1975,12.843752165841614
Colombia,COL,1976,5.111426957225129
Colombia,COL,1977,2.065432742837414
Colombia,COL,1978,15.348147794981104
Colombia,COL,1979,9.756594233454784
Colombia,COL,1980,8.895683215560958
Colombia,COL,1981,-1.3403280142514462
Colombia,COL,1982,6.853441296083429
Colombia,COL,1983,0.8419127816214456
Colombia,COL,1984,11.509421651588902
Colombia,COL,1985,7.545475149952141
Colombia,COL,1986,15.454432524901618
Colombia,COL,1987,8.87361571719194
Colombia,COL,1988,5.434018995343659
Colombia,COL,1989,9.126299747890364
Colombia,COL,1990,2.6379687834461985
Colombia,COL,1991,0.8110522286129074
Colombia,COL,1992,-19.198001938817676
Colombia,COL,1993,24.865883205645687
Colombia,COL,1994,15.071484947272197
Colombia,COL,1995,-0.11073646574542018
Colombia,COL,1996,10.217406853979206
Colombia,COL,1997,-10.688867517124145
Colombia,COL,1998,-2.01846378728181
Colombia,COL,1999,9.082208271026438
Colombia,COL,2000,-8.326405121090652
Colombia,COL,2001,2.6115648370561795
Colombia,COL,2002,7.258842783002573
Colombia,COL,2003,6.424372440544879
Colombia,COL,2004,5.9415690137491595
Colombia,COL,2005,2.382838442672952
Colombia,COL,2006,8.440058556035224
Colombia,COL,2007,3.8441973727517453
Colombia,COL,2008,4.297285447020349
Colombia,COL,2009,-10.328254518359547
Colombia,COL,2010,-0.4590783003237897
Colombia,COL,2011,19.52026099174582
Colombia,COL,2012,-1.4735344883822776
Colombia,COL,2013,-6.812453220537629
Colombia,COL,2014,1.691766314711085
Colombia,COL,2015,0.06889230138777958
Colombia,COL,2016,4.851372077156557
Colombia,COL,2017,21.509419083765778
Colombia,COL,2018,-0.9183955138420186
Croatia,HRV,1991,54.55978982044414
Croatia,HRV,1992,-25.94796806298234
Croatia,HRV,1993,4.9138920958037735
Croatia,HRV,1994,19.08513895171535
Croatia,HRV,1995,4.539606706263144
Croatia,HRV,1996,38.41420534517248
Croatia,HRV,1997,-25.631906516917336
Croatia,HRV,1998,2.937660096067285
Croatia,HRV,1999,21.602787457467976
Croatia,HRV,2000,-11.938872945568912
Croatia,HRV,2001,11.264332224958927
Croatia,HRV,2002,-18.521097350916136
Croatia,HRV,2003,-6.716800578943049
Croatia,HRV,2004,39.84976179251809
Croatia,HRV,2005,-7.506877953967683
Croatia,HRV,2006,-5.849858369247252
Croatia,HRV,2007,-28.65954570280721
Croatia,HRV,2008,23.196963317863517
Croatia,HRV,2009,28.175564560950917
Croatia,HRV,2010,24.171955375834653
Croatia,HRV,2011,-43.116722862698275
Croatia,HRV,2012,-0.5108035058980054
Croatia,HRV,2013,76.26936434815728
Croatia,HRV,2014,7.1340708781330475
Croatia,HRV,2015,-24.423870402705404
Croatia,HRV,2016,11.371504709191417
Croatia,HRV,2017,-14.924677218495297
Croatia,HRV,2018,35.5867119222038
Cyprus,CYP,2005,21.997658079625303
Cyprus,CYP,2006,64.19096615668127
Cyprus,CYP,2007,130.7674320722069
Cyprus,CYP,2008,340.1061404397609
Cyprus,CYP,2009,104.19241689848349
Cyprus,CYP,2010,132.8087855227961
Cyprus,CYP,2011,143.83562398508934
Cyprus,CYP,2012,44.38202028201681
Cyprus,CYP,2013,27.237355658009974
Cyprus,CYP,2014,-2.7522928340375508
Cyprus,CYP,2015,25.708174791992878
Cyprus,CYP,2016,6.230611948794973
Cyprus,CYP,2017,2.4869366906393964
Cyprus,CYP,2018,6.566794643644913
Czech Republic,CZE,1966,-5.742574257425748
Czech Republic,CZE,1967,-9.873949579831931
Czech Republic,CZE,1968,-22.61072261072261
Czech Republic,CZE,1969,-18.37349397590361
Czech Republic,CZE,1970,42.80442804428044
Czech Republic,CZE,1971,-31.26614987080103
Czech Republic,CZE,1972,6.766917293233066
Czech Republic,CZE,1973,-13.732394366197177
Czech Republic,CZE,1974,60.00000000000001
Czech Republic,CZE,1975,4.846938775510212
Czech Republic,CZE,1976,-20.68126520681267
Czech Republic,CZE,1977,36.50306748466259
Czech Republic,CZE,1978,-7.191011235955069
Czech Republic,CZE,1979,25.423728813559343
Czech Republic,CZE,1980,4.633204633204646
Czech Republic,CZE,1981,-14.022140221402225
Czech Republic,CZE,1982,-18.669527896995717
Czech Republic,CZE,1983,-1.319261213720302
Czech Republic,CZE,1984,-21.122994652406433
Czech Republic,CZE,1985,28.474576271186457
Czech Republic,CZE,1986,11.87335092348285
Czech Republic,CZE,1987,31.60377358490567
Czech Republic,CZE,1988,-14.69534050179211
Czech Republic,CZE,1989,-22.058823529411775
Czech Republic,CZE,1990,-29.18993396226415
Czech Republic,CZE,1991,-6.201550638415821
Czech Republic,CZE,1992,28.741965234540267
Czech Republic,CZE,1993,13.409415038065763
Czech Republic,CZE,1994,11.2578619979532
Czech Republic,CZE,1995,36.06557337322948
Czech Republic,CZE,1996,-6.065641742993078
Czech Republic,CZE,1997,-3.007518779356766
Czech Republic,CZE,1998,-9.575923465117054
Czech Republic,CZE,1999,19.21331319222057
Czech Republic,CZE,2000,-3.764805536809779
Czech Republic,CZE,2001,12.88792092135822
Czech Republic,CZE,2002,16.3304948209513
Czech Republic,CZE,2003,-37.17699825254562
Czech Republic,CZE,2004,39.05540405098557
Czech Republic,CZE,2005,16.844859166806316
Czech Republic,CZE,2006,15.185094306075865
Czech Republic,CZE,2007,-3.3917738908713524
Czech Republic,CZE,2008,10.164994420149508
Czech Republic,CZE,2009,24.878031319920257
Czech Republic,CZE,2010,26.09667659607937
Czech Republic,CZE,2011,24.92657779731666
Czech Republic,CZE,2012,11.273649519806806
Czech Republic,CZE,2013,14.872327430990895
Czech Republic,CZE,2014,-2.4541164180414965
Czech Republic,CZE,2015,2.761407110951919
Czech Republic,CZE,2016,-0.295397886230675
Czech Republic,CZE,2017,2.37809277926746
Czech Republic,CZE,2018,-3.273627783177402
Denmark,DNK,1966,0
Denmark,DNK,1967,0
Denmark,DNK,1968,0
Denmark,DNK,1969,0
Denmark,DNK,1970,0
Denmark,DNK,1971,0
Denmark,DNK,1972,0
Denmark,DNK,1973,0
Denmark,DNK,1974,0
Denmark,DNK,1975,-4.9644800000000044
Denmark,DNK,1976,-9.523807519546379
Denmark,DNK,1977,36.842119953684694
Denmark,DNK,1978,15.384610154556611
Denmark,DNK,1979,16.666661756222357
Denmark,DNK,1980,27.428577128695597
Denmark,DNK,1981,3.1390125197832575
Denmark,DNK,1982,6.086954767345976
Denmark,DNK,1983,91.8032809154461
Denmark,DNK,1984,2.9914521439897035
Denmark,DNK,1985,21.47302543135452
Denmark,DNK,1986,75.23484809057575
Denmark,DNK,1987,28.75243505813483
Denmark,DNK,1988,53.103709316826155
Denmark,DNK,1989,42.71940725805543
Denmark,DNK,1990,46.94266361729855
Denmark,DNK,1991,32.08770454781005
Denmark,DNK,1992,30.664881473605064
Denmark,DNK,1993,22.238918269971954
Denmark,DNK,1994,-2.609392095442431
Denmark,DNK,1995,6.393618036453197
Denmark,DNK,1996,12.084725799835505
Denmark,DNK,1997,40.934530237011856
Denmark,DNK,1998,34.01291916443814
Denmark,DNK,1999,11.552742739865662
Denmark,DNK,2000,27.23994430729304
Denmark,DNK,2001,4.920369398688429
Denmark,DNK,2002,16.12557751896173
Denmark,DNK,2003,18.96724988737595
Denmark,DNK,2004,17.894967186783028
Denmark,DNK,2005,3.0529257268098187
Denmark,DNK,2006,-6.2100740692875185
Denmark,DNK,2007,11.989287762521506
Denmark,DNK,2008,-2.0390570754319826
Denmark,DNK,2009,-0.33065841864603485
Denmark,DNK,2010,23.518355437990166
Denmark,DNK,2011,14.087134859031014
Denmark,DNK,2012,4.626349245732508
Denmark,DNK,2013,7.619039975732345
Denmark,DNK,2014,12.670773952076386
Denmark,DNK,2015,5.36329094794743
Denmark,DNK,2016,-2.627782787336208
Denmark,DNK,2017,18.741827242251286
Denmark,DNK,2018,-4.238970903135996
Ecuador,ECU,1966,14.10256410256412
Ecuador,ECU,1967,11.23595505617978
Ecuador,ECU,1968,4.040404040404022
Ecuador,ECU,1969,11.65048543689322
Ecuador,ECU,1970,9.565217391304337
Ecuador,ECU,1971,9.523809523809534
Ecuador,ECU,1972,76.08695652173911
Ecuador,ECU,1973,-46.09053497942386
Ecuador,ECU,1974,0
Ecuador,ECU,1975,4.580152671755711
Ecuador,ECU,1976,4.379562043795637
Ecuador,ECU,1977,50.34965034965033
Ecuador,ECU,1978,13.953488372093027
Ecuador,ECU,1979,-9.795918367346946
Ecuador,ECU,1980,18.552036199095046
Ecuador,ECU,1981,-8.778625954198482
Ecuador,ECU,1982,12.133891213389125
Ecuador,ECU,1983,93.65671641791045
Ecuador,ECU,1984,83.62235067437376
Ecuador,ECU,1985,-22.145233788037764
Ecuador,ECU,1986,22.35437632911026
Ecuador,ECU,1987,13.908275117312652
Ecuador,ECU,1988,5.601750513315706
Ecuador,ECU,1989,2.652300072106284
Ecuador,ECU,1990,0.6598243596091402
Ecuador,ECU,1991,1.789430348401222
Ecuador,ECU,1992,-2.016187864631702
Ecuador,ECU,1993,16.81999790729907
Ecuador,ECU,1994,12.99694629480397
Ecuador,ECU,1995,-21.396295882136084
Ecuador,ECU,1996,22.92126809476567
Ecuador,ECU,1997,3.0072444741384707
Ecuador,ECU,1998,-0.429766411585375
Ecuador,ECU,1999,10.307726766677106
Ecuador,ECU,2000,6.054369223368994
Ecuador,ECU,2001,-7.102382830341403
Ecuador,ECU,2002,6.415297446032331
Ecuador,ECU,2003,-4.569742397287779
Ecuador,ECU,2004,3.266144572447427
Ecuador,ECU,2005,-5.791438526498139
Ecuador,ECU,2006,4.14509268227794
Ecuador,ECU,2007,27.248207955246183
Ecuador,ECU,2008,24.27226997491452
Ecuador,ECU,2009,-17.899527871728015
Ecuador,ECU,2010,-6.032115025834573
Ecuador,ECU,2011,28.61048128533581
Ecuador,ECU,2012,9.830393550338545
Ecuador,ECU,2013,-9.107759409601224
Ecuador,ECU,2014,4.902272175986466
Ecuador,ECU,2015,14.098635223139055
Ecuador,ECU,2016,20.5842831302391
Ecuador,ECU,2017,25.44021864962456
Ecuador,ECU,2018,2.966493496877587
Egypt,EGY,1966,5.357142857142838
Egypt,EGY,1967,7.748184019370474
Egypt,EGY,1968,52.584269662921336
Egypt,EGY,1969,32.98969072164948
Egypt,EGY,1970,17.49723145071982
Egypt,EGY,1971,7.634307257304451
Egypt,EGY,1972,2.27670753064797
Egypt,EGY,1973,-0.171232876712335
Egypt,EGY,1974,18.696397941680985
Egypt,EGY,1975,11.054913294797664
Egypt,EGY,1976,17.826935588809366
Egypt,EGY,1977,12.921038100496961
Egypt,EGY,1978,9.877750611246938
Egypt,EGY,1979,-3.2487761459723985
Egypt,EGY,1980,2.0239190432382648
Egypt,EGY,1981,4.192966636609552
Egypt,EGY,1982,2.7260926006058117
Egypt,EGY,1983,-6.444818871103619
Egypt,EGY,1984,-1.891040072039618
Egypt,EGY,1985,-5.003935337310706
Egypt,EGY,1986,-1.9239178173844684
Egypt,EGY,1987,-0.027864484475959017
Egypt,EGY,1988,-1.5664195368274791
Egypt,EGY,1989,7.45271268027885
Egypt,EGY,1990,4.91198482370121
Egypt,EGY,1991,-0.3717472021570356
Egypt,EGY,1992,-1.1698265447227407
Egypt,EGY,1993,2.984693875296207
Egypt,EGY,1994,6.296754988651898
Egypt,EGY,1995,4.3251305074299085
Egypt,EGY,1996,2.609006452656093
Egypt,EGY,1997,2.4991292148393462
Egypt,EGY,1998,2.8332342008211775
Egypt,EGY,1999,11.136354255932023
Egypt,EGY,2000,5.992939582985568
Egypt,EGY,2001,2.3473374349099796
Egypt,EGY,2002,-2.640919894097171
Egypt,EGY,2003,-6.9115991026194035
Egypt,EGY,2004,0.8358574349716763
Egypt,EGY,2005,-1.3604671989134065
Egypt,EGY,2006,1.7897948167850064
Egypt,EGY,2007,11.131541104185839
Egypt,EGY,2008,7.702212656352292
Egypt,EGY,2009,-7.583424520223881
Egypt,EGY,2010,-2.856154014213952
Egypt,EGY,2011,2.3667677448306224
Egypt,EGY,2012,0.9403652599327961
Egypt,EGY,2013,-0.19763272371899898
Egypt,EGY,2014,-0.5650390214395618
Egypt,EGY,2015,5.865046710707222
Egypt,EGY,2016,3.282689389988125
Egypt,EGY,2017,-0.08232801980436744
Egypt,EGY,2018,5.202168566718912
Estonia,EST,1996,-16.666666666666664
Estonia,EST,1997,59.999999999999986
Estonia,EST,1998,50.00005524251463
Estonia,EST,1999,33.33332105722351
Estonia,EST,2000,12.499996547343795
Estonia,EST,2001,0
Estonia,EST,2002,91.1111132935309
Estonia,EST,2003,31.10466244134338
Estonia,EST,2004,34.368054266700085
Estonia,EST,2005,79.70297838402811
Estonia,EST,2006,17.81450808263214
Estonia,EST,2007,16.134058349169834
Estonia,EST,2008,33.55705088150272
Estonia,EST,2009,171.90948749017764
Estonia,EST,2010,93.32842541063921
Estonia,EST,2011,12.914667383628252
Estonia,EST,2012,25.06771330053523
Estonia,EST,2013,-17.186763875871204
Estonia,EST,2014,12.293607581389999
Estonia,EST,2015,9.695734796779053
Estonia,EST,2016,1.1347045551632462
Estonia,EST,2017,34.425070696843996
Estonia,EST,2018,-0.8169295473796301
Europe,,1966,7.788967799159119
Europe,,1967,0.06987649992253875
Europe,,1968,3.7373343747354237
Europe,,1969,-1.3650224478359285
Europe,,1970,5.0040805812253675
Europe,,1971,1.204011253819215
Europe,,1972,3.6145095627286183
Europe,,1973,1.7108193850642328
Europe,,1974,7.92890777601003
Europe,,1975,1.9985073975136824
Europe,,1976,-7.273925584258212
Europe,,1977,20.774297567672683
Europe,,1978,-0.004274013486571526
Europe,,1979,5.231214699376618
Europe,,1980,-2.7778107375541206
Europe,,1981,1.2166151610654374
Europe,,1982,-1.0431082961496974
Europe,,1983,2.9635248552973392
Europe,,1984,1.248030621662477
Europe,,1985,3.188847304195108
Europe,,1986,-2.714159440609254
Europe,,1987,8.676656227967761
Europe,,1988,6.956478538323707
Europe,,1989,-12.665703927069917
Europe,,1990,3.0334983126073745
Europe,,1991,2.1897221414876045
Europe,,1992,3.4277350860706823
Europe,,1993,4.300318737151376
Europe,,1994,1.488437235571527
Europe,,1995,1.894276252303051
Europe,,1996,-2.6288528477301454
Europe,,1997,4.667139045898061
Europe,,1998,5.699810748916789
Europe,,1999,1.4553957039565635
Europe,,2000,4.906405611059128
Europe,,2001,0.22367620323682225
Europe,,2002,-4.7939128190733316
Europe,,2003,-2.882004748884459
Europe,,2004,10.508492269118896
Europe,,2005,3.4318432458694037
Europe,,2006,1.9213425211592527
Europe,,2007,4.899784398453888
Europe,,2008,7.632278976338092
Europe,,2009,3.3790512455112776
Europe,,2010,12.011450317236827
Europe,,2011,-1.471560625032331
Europe,,2012,13.202045006450946
Europe,,2013,8.736452361190072
Europe,,2014,1.950985777048242
Europe,,2015,5.874964837368535
Europe,,2016,2.2818138197833626
Europe,,2017,0.9336878282406591
Europe,,2018,7.76955285754346
Finland,FIN,1966,10.982721384019122
Finland,FIN,1967,12.02685608811327
Finland,FIN,1968,-9.806305928962189
Finland,FIN,1969,-16.621725708474766
Finland,FIN,1970,8.905058905058905
Finland,FIN,1971,12.143387406316686
Finland,FIN,1972,-2.8182334168668666
Finland,FIN,1973,1.9268197747781102
Finland,FIN,1974,20.06874167941732
Finland,FIN,1975,-3.8883587786259444
Finland,FIN,1976,-22.338049143708115
Finland,FIN,1977,28.475551294343205
Finland,FIN,1978,-19.560530692026546
Finland,FIN,1979,10.937016789002207
Finland,FIN,1980,-6.011893688133741
Finland,FIN,1981,33.64310427655808
Finland,FIN,1982,-4.142624639168857
Finland,FIN,1983,3.758296045439291
Finland,FIN,1984,-2.454444031504621
Finland,FIN,1985,-6.892870770559901
Finland,FIN,1986,0.45041357359383305
Finland,FIN,1987,11.348442851504203
Finland,FIN,1988,-3.1410162545453923
Finland,FIN,1989,-2.4869604548935276
Finland,FIN,1990,22.92197674791683
Finland,FIN,1991,13.616528028258568
Finland,FIN,1992,10.237349376171
Finland,FIN,1993,-3.111713881857092
Finland,FIN,1994,-6.091728668837549
Finland,FIN,1995,7.033840683978321
Finland,FIN,1996,-9.283831124040653
Finland,FIN,1997,11.84861922842857
Finland,FIN,1998,22.500903478951486
Finland,FIN,1999,-13.162720313836418
Finland,FIN,2000,10.331943716588544
Finland,FIN,2001,-7.877877730857675
Finland,FIN,2002,-7.954954335603526
Finland,FIN,2003,-4.010700882119145
Finland,FIN,2004,34.70647199499235
Finland,FIN,2005,-8.995707424521648
Finland,FIN,2006,-3.7649924888936814
Finland,FIN,2007,8.559151792595099
Finland,FIN,2008,14.36512400841421
Finland,FIN,2009,-21.673978083393663
Finland,FIN,2010,11.169191900650022
Finland,FIN,2011,-0.32736779259578963
Finland,FIN,2012,18.131749598972302
Finland,FIN,2013,-10.244855928938733
Finland,FIN,2014,2.637467026267659
Finland,FIN,2015,16.074400388312647
Finland,FIN,2016,-0.34754851631376704
Finland,FIN,2017,3.739223877665032
Finland,FIN,2018,2.303121501521921
France,FRA,1966,12.195485917145966
France,FRA,1967,-12.57795502660841
France,FRA,1968,11.669518698941461
France,FRA,1969,5.181206043815734
France,FRA,1970,7.48510816971375
France,FRA,1971,-13.441771709128814
France,FRA,1972,0.19525878135149277
France,FRA,1973,-2.18547571617832
France,FRA,1974,17.384020720050387
France,FRA,1975,6.429076472824513
France,FRA,1976,-18.897222798023673
France,FRA,1977,55.7142423844329
France,FRA,1978,-10.192517657519284
France,FRA,1979,-2.6871864282909663
France,FRA,1980,4.55740752746101
France,FRA,1981,3.7882104218609047
France,FRA,1982,-2.151143999882399
France,FRA,1983,-1.5262821677975658
France,FRA,1984,-5.196079014094379
France,FRA,1985,-4.764241847404261
France,FRA,1986,0.8862917295663575
France,FRA,1987,12.624170427332547
France,FRA,1988,8.309359114650828
France,FRA,1989,-38.289503741561994
France,FRA,1990,14.574736429372926
France,FRA,1991,7.037055410802107
France,FRA,1992,19.07308491292923
France,FRA,1993,-5.934414164920232
France,FRA,1994,21.06153356852538
France,FRA,1995,-6.797174652386007
France,FRA,1996,-9.24749378433013
France,FRA,1997,-2.9550694955315593
France,FRA,1998,-2.5340254186526523
France,FRA,1999,16.42577471047424
France,FRA,2000,-7.964976560842485
France,FRA,2001,12.012493073176135
France,FRA,2002,-17.40828809620172
France,FRA,2003,-1.7916305524732112
France,FRA,2004,1.4030131427185788
France,FRA,2005,-11.911000731458376
France,FRA,2006,10.676357867624375
France,FRA,2007,5.727003303519895
France,FRA,2008,12.013716140715381
France,FRA,2009,-5.645707479690176
France,FRA,2010,12.257027169548929
France,FRA,2011,-17.64156733773916
France,FRA,2012,28.85980032350379
France,FRA,2013,16.73153624929442
France,FRA,2014,-5.225452127092933
France,FRA,2015,-2.616272775181616
France,FRA,2016,8.762079503938747
France,FRA,2017,-6.731467126951629
France,FRA,2018,22.4645895885083
Germany,DEU,1966,8.153044319048707
Germany,DEU,1967,-5.028436823664917
Germany,DEU,1968,1.4813498876516507
Germany,DEU,1969,-18.850315035880495
Germany,DEU,1970,34.56614457917178
Germany,DEU,1971,-21.66222647929963
Germany,DEU,1972,-1.601894180286978
Germany,DEU,1973,14.467311994106137
Germany,DEU,1974,14.935084946938094
Germany,DEU,1975,-2.8349759258273655
Germany,DEU,1976,-16.82436951227001
Germany,DEU,1977,24.491531139948886
Germany,DEU,1978,4.519451978978162
Germany,DEU,1979,0.7485074108772638
Germany,DEU,1980,6.094679578355966
Germany,DEU,1981,3.249352886618251
Germany,DEU,1982,-0.8384630752035327
Germany,DEU,1983,-5.964442681584248
Germany,DEU,1984,-0.6425770595437141
Germany,DEU,1985,-5.354504929070036
Germany,DEU,1986,5.901238830309263
Germany,DEU,1987,8.04355213310577
Germany,DEU,1988,-0.30079960288663665
Germany,DEU,1989,-7.853880301276894
Germany,DEU,1990,-5.879394328179499
Germany,DEU,1991,-7.536354949699442
Germany,DEU,1992,17.506600829995776
Germany,DEU,1993,3.5463071840931004
Germany,DEU,1994,8.434757991747333
Germany,DEU,1995,9.079439675944467
Germany,DEU,1996,-8.427392019757484
Germany,DEU,1997,5.439895452918164
Germany,DEU,1998,10.628278735362763
Germany,DEU,1999,11.377044290048776
Germany,DEU,2000,31.317677439709723
Germany,DEU,2001,-0.3337949750332192
Germany,DEU,2002,16.95120389064435
Germany,DEU,2003,-0.1505768522690576
Germany,DEU,2004,24.225580729020546
Germany,DEU,2005,10.366710700054016
Germany,DEU,2006,14.614537886090439
Germany,DEU,2007,23.285533421398075
Germany,DEU,2008,5.577646848691931
Germany,DEU,2009,2.059270788316292
Germany,DEU,2010,10.52247211839461
Germany,DEU,2011,17.92854961534067
Germany,DEU,2012,15.592249548189475
Germany,DEU,2013,6.2489189496578
Germany,DEU,2014,6.687170476707038
Germany,DEU,2015,16.15815451942957
Germany,DEU,2016,0.4688824132043079
Germany,DEU,2017,14.059401628441393
Germany,DEU,2018,4.508223258505395
Greece,GRC,1966,127.65957446808511
Greece,GRC,1967,-3.971962616822411
Greece,GRC,1968,-17.274939172749406
Greece,GRC,1969,50.294117647058826
Greece,GRC,1970,29.354207436399204
Greece,GRC,1971,0.7564296520423452
Greece,GRC,1972,0.7507507507507505
Greece,GRC,1973,-16.989567809239926
Greece,GRC,1974,-9.335727109515268
Greece,GRC,1975,-0.1980198019801982
Greece,GRC,1976,-6.746031746031756
Greece,GRC,1977,2.553191489361728
Greece,GRC,1978,55.3941908713693
Greece,GRC,1979,19.359145527369815
Greece,GRC,1980,-4.474272930648759
Greece,GRC,1981,-11.358313817330224
Greece,GRC,1982,4.755614266842811
Greece,GRC,1983,-33.29129886506935
Greece,GRC,1984,22.30623818525521
Greece,GRC,1985,-2.009273570324588
Greece,GRC,1986,15.525381388012626
Greece,GRC,1987,-14.040812788299029
Greece,GRC,1988,-14.887399779803944
Greece,GRC,1989,-19.506054355399183
Greece,GRC,1990,-7.094974737057569
Greece,GRC,1991,75.09881432788245
Greece,GRC,1992,-28.66817165407356
Greece,GRC,1993,5.334539070325106
Greece,GRC,1994,13.17596558057479
Greece,GRC,1995,35.15358369439356
Greece,GRC,1996,23.007856311824625
Greece,GRC,1997,-10.606751835325944
Greece,GRC,1998,-3.2916560645422366
Greece,GRC,1999,25.46174144833886
Greece,GRC,2000,-12.849632001534372
Greece,GRC,2001,-29.247104190281416
Greece,GRC,2002,21.99863578608605
Greece,GRC,2003,64.71903815867115
Greece,GRC,2004,0.42430410387050976
Greece,GRC,2005,8.264323192316091
Greece,GRC,2006,19.871995052391345
Greece,GRC,2007,-40.17450193405179
Greece,GRC,2008,25.163256402279856
Greece,GRC,2009,42.3478261118188
Greece,GRC,2010,28.552229693533924
Greece,GRC,2011,-22.609769945155
Greece,GRC,2012,24.659216473301914
Greece,GRC,2013,41.35553148103624
Greece,GRC,2014,-15.136943392462566
Greece,GRC,2015,21.95121958389594
Greece,GRC,2016,0.2895622723013247
Greece,GRC,2017,-7.332041906293274
Greece,GRC,2018,16.72921257065545
Hong Kong,HKG,2007,24.639729996497593
Hong Kong,HKG,2008,-6.705223575574248
Hong Kong,HKG,2009,36.183216139843566
Hong Kong,HKG,2010,8397.827695475238
Hong Kong,HKG,2011,-14.810862245409329
Hong Kong,HKG,2012,14.263625737672992
Hong Kong,HKG,2013,3.345179556992428
Hong Kong,HKG,2014,11.766080583909467
Hong Kong,HKG,2015,-2.05805852975508
Hong Kong,HKG,2016,-0.3597796733036396
Hong Kong,HKG,2017,0.13374086127477813
Hong Kong,HKG,2018,-0.09550927245366436
Hungary,HUN,1966,50
Hungary,HUN,1967,-25
Hungary,HUN,1968,16.666666666666675
Hungary,HUN,1969,0
Hungary,HUN,1970,0
Hungary,HUN,1971,0
Hungary,HUN,1972,14.28571428571428
Hungary,HUN,1973,-12.5
Hungary,HUN,1974,-14.28571428571429
Hungary,HUN,1975,105.55555555555559
Hungary,HUN,1976,0
Hungary,HUN,1977,-8.108108108108114
Hungary,HUN,1978,-5.882352941176472
Hungary,HUN,1979,0
Hungary,HUN,1980,-18.75
Hungary,HUN,1981,42.307692307692314
Hungary,HUN,1982,0
Hungary,HUN,1983,-8.108108108108114
Hungary,HUN,1984,23.529411764705888
Hungary,HUN,1985,-19.047619047619047
Hungary,HUN,1986,0
Hungary,HUN,1987,14.705882352941169
Hungary,HUN,1988,0
Hungary,HUN,1989,-5.128205128205121
Hungary,HUN,1990,19.253072972972962
Hungary,HUN,1991,11.794870853461159
Hungary,HUN,1992,-6.422018683398711
Hungary,HUN,1993,0.490195950997685
Hungary,HUN,1994,0.4878069076602154
Hungary,HUN,1995,6.310677851638724
Hungary,HUN,1996,17.35159765750005
Hungary,HUN,1997,4.669261215603249
Hungary,HUN,1998,-20.074349094255474
Hungary,HUN,1999,14.418604909299738
Hungary,HUN,2000,-1.2195118664931615
Hungary,HUN,2001,5.761315300726522
Hungary,HUN,2002,-7.782099159987266
Hungary,HUN,2003,41.77214953832189
Hungary,HUN,2004,178.5714276319303
Hungary,HUN,2005,99.78632578612967
Hungary,HUN,2006,-20.160427670490165
Hungary,HUN,2007,26.121902355444004
Hungary,HUN,2008,25.172596521579237
Hungary,HUN,2009,22.825625948478812
Hungary,HUN,2010,4.07599307745794
Hungary,HUN,2011,-10.1228012942303
Hungary,HUN,2012,-2.2459010562728476
Hungary,HUN,2013,5.315994718912664
Hungary,HUN,2014,13.00743742676862
Hungary,HUN,2015,2.490366843795888
Hungary,HUN,2016,0.8981109055040015
Hungary,HUN,2017,6.414978301003771
Hungary,HUN,2018,9.289256947704704
Iceland,ISL,1966,-2.622132036510638
Iceland,ISL,1967,6.507452805603564
Iceland,ISL,1968,3.3709560503005997
Iceland,ISL,1969,25.4919201060239
Iceland,ISL,1970,65.31141370325612
Iceland,ISL,1971,8.887213979122532
Iceland,ISL,1972,11.125762380842685
Iceland,ISL,1973,27.892248457124836
Iceland,ISL,1974,2.6642027850308336
Iceland,ISL,1975,-1.7669992777013421
Iceland,ISL,1976,6.5003795200512915
Iceland,ISL,1977,7.0640979401699555
Iceland,ISL,1978,3.4489351156386183
Iceland,ISL,1979,9.203918192063053
Iceland,ISL,1980,8.13835842395807
Iceland,ISL,1981,3.5431096159258324
Iceland,ISL,1982,11.174439348367638
Iceland,ISL,1983,5.427434389021313
Iceland,ISL,1984,4.03017427563217
Iceland,ISL,1985,-1.9687390252520753
Iceland,ISL,1986,5.738089962432191
Iceland,ISL,1987,2.3185441068223067
Iceland,ISL,1988,6.303361373435945
Iceland,ISL,1989,1.3856106767923926
Iceland,ISL,1990,-0.7626979891388164
Iceland,ISL,1991,-0.35804360872715435
Iceland,ISL,1992,2.5638780109141557
Iceland,ISL,1993,3.996478248361157
Iceland,ISL,1994,1.1110711091617098
Iceland,ISL,1995,4.146772166565316
Iceland,ISL,1996,2.82122900659747
Iceland,ISL,1997,9.184876517545181
Iceland,ISL,1998,12.447249313234355
Iceland,ISL,1999,14.50615797585202
Iceland,ISL,2000,6.905413216662115
Iceland,ISL,2001,4.565360410905628
Iceland,ISL,2002,4.70674887085627
Iceland,ISL,2003,1.0225277439221747
Iceland,ISL,2004,1.4995907839829403
Iceland,ISL,2005,0.6969814893076576
Iceland,ISL,2006,14.378992421909832
Iceland,ISL,2007,20.690149080155805
Iceland,ISL,2008,37.504901951023804
Iceland,ISL,2009,2.2292792635700387
Iceland,ISL,2010,1.3365571883252159
Iceland,ISL,2011,0.8846907954900729
Iceland,ISL,2012,1.962569049281604
Iceland,ISL,2013,3.233125986810248
Iceland,ISL,2014,0.035582214193863315
Iceland,ISL,2015,3.724556716340688
