Entity,Code,Year,Coal (%)
Argentina,ARG,1976,1.1436503829158173
Argentina,ARG,1977,-5.446231353326924
Argentina,ARG,1978,21.898456665995102
Argentina,ARG,1979,-6.837381129603825
Argentina,ARG,1980,-10.855219990054666
Argentina,ARG,1981,-5.241309413991802
Argentina,ARG,1982,1.0000404906526983
Argentina,ARG,1983,-9.245320469678365
Argentina,ARG,1984,-25.772200601840613
Argentina,ARG,1985,47.5194958295406
Argentina,ARG,1986,14.24339357115092
Argentina,ARG,1987,10.98592017004323
Argentina,ARG,1988,2.475334518831862
Argentina,ARG,1989,8.207884444808045
Argentina,ARG,1990,-17.692256594645418
Argentina,ARG,1991,-12.001498841104219
Argentina,ARG,1992,12.730679770494536
Argentina,ARG,1993,-33.67949793452908
Argentina,ARG,1994,-12.452067174525205
Argentina,ARG,1995,4.940412395661875
Argentina,ARG,1996,4.756629158627557
Argentina,ARG,1997,-21.103913178100676
Argentina,ARG,1998,34.42875022349363
Argentina,ARG,1999,20.00702048880385
Argentina,ARG,2000,-24.0031313696483
Argentina,ARG,2001,-18.046834467172758
Argentina,ARG,2002,-25.509070507891373
Argentina,ARG,2003,21.969101777387067
Argentina,ARG,2004,70.18322834786666
Argentina,ARG,2005,15.145513423113188
Argentina,ARG,2006,-9.467779448207692
Argentina,ARG,2007,44.70597264514309
Argentina,ARG,2008,21.975127317681252
Argentina,ARG,2009,-45.073645182140574
Argentina,ARG,2010,40.028757726390275
Argentina,ARG,2011,8.510676988757492
Argentina,ARG,2012,-6.494888339811677
Argentina,ARG,2013,9.291867435620983
Argentina,ARG,2014,6.375223116764173
Argentina,ARG,2015,-0.488224938995363
Argentina,ARG,2016,-22.925624678953614
Argentina,ARG,2017,2.7619717407969757
Argentina,ARG,2018,13.034053387651134
Australia,AUS,1966,3.643613387523792
Australia,AUS,1967,2.799150957617269
Australia,AUS,1968,2.9939347002477357
Australia,AUS,1969,3.4206239935060223
Australia,AUS,1970,1.0540344070990582
Australia,AUS,1971,0.3776525724632718
Australia,AUS,1972,4.455061189113119
Australia,AUS,1973,4.139271645467191
Australia,AUS,1974,4.381004630867902
Australia,AUS,1975,3.2083311655399793
Australia,AUS,1976,3.3939764312326703
Australia,AUS,1977,4.396470999045277
Australia,AUS,1978,2.6108304845316344
Australia,AUS,1979,4.532069564378172
Australia,AUS,1980,2.922663824286209
Australia,AUS,1981,2.578796567966357
Australia,AUS,1982,1.0631201598006124
Australia,AUS,1983,-0.0371271627483738
Australia,AUS,1984,5.748596895712965
Australia,AUS,1985,3.4380487647949654
Australia,AUS,1986,2.5390477559771307
Australia,AUS,1987,4.205452741915616
Australia,AUS,1988,5.186780592653273
Australia,AUS,1989,4.88066866288146
Australia,AUS,1990,2.3939830282497354
Australia,AUS,1991,2.006688968200243
Australia,AUS,1992,0.5944538079917683
Australia,AUS,1993,0.6427244181106184
Australia,AUS,1994,2.0429782055477297
Australia,AUS,1995,3.3961144939249177
Australia,AUS,1996,4.087779706085937
Australia,AUS,1997,5.059942121935279
Australia,AUS,1998,4.4621074976839425
Australia,AUS,1999,6.19907015703447
Australia,AUS,2000,0.7174761901462157
Australia,AUS,2001,-1.0094438791237947
Australia,AUS,2002,2.251091160910468
Australia,AUS,2003,2.864032335345912
Australia,AUS,2004,4.202634312014841
Australia,AUS,2005,-0.5766603331233688
Australia,AUS,2006,2.7084565568121333
Australia,AUS,2007,-0.8672385437688557
Australia,AUS,2008,4.244194045427241
Australia,AUS,2009,-3.297503944596325
Australia,AUS,2010,-7.244228095631411
Australia,AUS,2011,-2.526631798257317
Australia,AUS,2012,-6.219489366642684
Australia,AUS,2013,-4.926889519488153
Australia,AUS,2014,-0.9487277998538213
Australia,AUS,2015,3.4133046983609416
Australia,AUS,2016,0.05777080335160889
Australia,AUS,2017,-3.143712670115828
Australia,AUS,2018,-1.7530462734890118
Austria,AUT,1966,-4.478233713777735
Austria,AUT,1967,-5.342346260005826
Austria,AUT,1968,-1.2669891826151636
Austria,AUT,1969,-1.586560882489485
Austria,AUT,1970,7.5433967853083095
Austria,AUT,1971,-8.27253511508983
Austria,AUT,1972,-9.329270599412276
Austria,AUT,1973,-0.6117177322560008
Austria,AUT,1974,5.5297182606203865
Austria,AUT,1975,-13.099052460243577
Austria,AUT,1976,6.422788768495713
Austria,AUT,1977,-16.111234406633244
Austria,AUT,1978,1.5924339241621288
Austria,AUT,1979,8.551299114058008
Austria,AUT,1980,2.755380814916375
Austria,AUT,1981,2.370221452511112
Austria,AUT,1982,-4.890409218362468
Austria,AUT,1983,7.0740642120241
Austria,AUT,1984,13.952388945704275
Austria,AUT,1985,-0.14029074524110063
Austria,AUT,1986,-10.848174732836869
Austria,AUT,1987,-0.8014029228500807
Austria,AUT,1988,-4.24027394645794
Austria,AUT,1989,0.451194790057885
Austria,AUT,1990,10.20749128220324
Austria,AUT,1991,4.894289396898244
Austria,AUT,1992,-22.192724906471227
Austria,AUT,1993,-10.090200628512891
Austria,AUT,1994,1.4179405726791883
Austria,AUT,1995,13.775980153363477
Austria,AUT,1996,0.42527432243457675
Austria,AUT,1997,6.068445216672802
Austria,AUT,1998,-11.958822650539691
Austria,AUT,1999,-0.6875064508571005
Austria,AUT,2000,13.066542128085622
Austria,AUT,2001,3.300755862706861
Austria,AUT,2002,1.5919783647811547
Austria,AUT,2003,6.657698155116276
Austria,AUT,2004,-2.042975604538133
Austria,AUT,2005,-0.296843608807551
Austria,AUT,2006,-0.08630251042157644
Austria,AUT,2007,-3.3156129390394917
Austria,AUT,2008,-1.210854736395095
Austria,AUT,2009,-24.65367770674828
Austria,AUT,2010,17.57938708149831
Austria,AUT,2011,2.69724557044857
Austria,AUT,2012,-7.105186516599737
Austria,AUT,2013,1.7126272276835275
Austria,AUT,2014,-8.401731057546492
Austria,AUT,2015,8.075610197161387
Austria,AUT,2016,-7.249368302380155
Austria,AUT,2017,3.637585206103533
Austria,AUT,2018,-8.369002711417794
Azerbaijan,AZE,1986,0
Azerbaijan,AZE,1987,0
Azerbaijan,AZE,1988,0
Azerbaijan,AZE,1989,0
Azerbaijan,AZE,1990,-3.2608695652173836
Azerbaijan,AZE,1991,-24.71910112359551
Azerbaijan,AZE,1992,-82.08955223880596
Azerbaijan,AZE,1993,-75
Azerbaijan,AZE,1994,33.33333333333333
Azerbaijan,AZE,1995,-25
Azerbaijan,AZE,1996,0
Azerbaijan,AZE,1997,0
Azerbaijan,AZE,1998,-100
Azerbaijan,AZE,2002,-33.333333333333336
Azerbaijan,AZE,2003,50
Azerbaijan,AZE,2004,-69.33333333333334
Azerbaijan,AZE,2005,250.00000000000006
Azerbaijan,AZE,2006,0
Azerbaijan,AZE,2007,53.09872670807454
Azerbaijan,AZE,2008,-25.000005071221242
Azerbaijan,AZE,2009,0
Azerbaijan,AZE,2010,50.00002704651509
Azerbaijan,AZE,2011,-11.111121128337109
Azerbaijan,AZE,2012,-25.000005071221242
Azerbaijan,AZE,2013,-16.666657651161632
Azerbaijan,AZE,2014,-40.00000649116292
Azerbaijan,AZE,2015,66.66668469767674
Azerbaijan,AZE,2016,-59.999993508837065
Azerbaijan,AZE,2017,-0.2732779150387943
Azerbaijan,AZE,2018,0
Bangladesh,BGD,1973,29.947359411110153
Bangladesh,BGD,1974,-11.111202595221247
Bangladesh,BGD,1975,15.740234718735824
Bangladesh,BGD,1976,-1.1996606696971668
Bangladesh,BGD,1977,4.453516722963413
Bangladesh,BGD,1978,-3.1011779668246198
Bangladesh,BGD,1979,-25.599430181189565
Bangladesh,BGD,1980,33.587909428279474
Bangladesh,BGD,1981,2.8005475481117648
Bangladesh,BGD,1982,21.14077137575585
Bangladesh,BGD,1983,-43.403509679421695
Bangladesh,BGD,1984,-59.98103529035427
Bangladesh,BGD,1985,39.829855262782246
Bangladesh,BGD,1986,51.02182478920398
Bangladesh,BGD,1987,57.43119018006813
Bangladesh,BGD,1988,3.0045940492035683
Bangladesh,BGD,1989,4.166597195591626
Bangladesh,BGD,1990,125.2000768295026
Bangladesh,BGD,1991,-68.02823107977486
Bangladesh,BGD,1992,-6.111197563523985
Bangladesh,BGD,1993,-62.721977553629785
Bangladesh,BGD,1994,-6.348450203252054
Bangladesh,BGD,1995,988.1243853640342
Bangladesh,BGD,1996,-45.17120267267521
Bangladesh,BGD,1997,83.52270466598083
Bangladesh,BGD,1998,-71.20761156725317
Bangladesh,BGD,1999,-50.537842605739854
Bangladesh,BGD,2000,617.3981123048148
Bangladesh,BGD,2001,6.060495825678891
Bangladesh,BGD,2002,4.428552645870121
Bangladesh,BGD,2003,-4.377600175169693
Bangladesh,BGD,2004,0.14311638797135373
Bangladesh,BGD,2005,37.42890135080286
Bangladesh,BGD,2006,-1.975179746140432
Bangladesh,BGD,2007,31.176907408979048
Bangladesh,BGD,2008,3.718805750950649
Bangladesh,BGD,2009,20.732625866464982
Bangladesh,BGD,2010,4.454510697438918
Bangladesh,BGD,2011,-9.826992015491697
Bangladesh,BGD,2012,23.7148957586246
Bangladesh,BGD,2013,9.53239742616292
Bangladesh,BGD,2014,-6.325545057845372
Bangladesh,BGD,2015,145.2590947295187
Bangladesh,BGD,2016,-25.08031121062132
Bangladesh,BGD,2017,11.867360437428353
Bangladesh,BGD,2018,12.055696548476469
Belarus,BLR,1986,9.395788217902679
Belarus,BLR,1987,-2.771365324150765
Belarus,BLR,1988,7.135035810184487
Belarus,BLR,1989,-1.831390515806175
Belarus,BLR,1990,-12.03913518947849
Belarus,BLR,1991,-5.0062244227995105
Belarus,BLR,1992,-16.71254622638143
Belarus,BLR,1993,-14.118204845408776
Belarus,BLR,1994,-29.936170286454455
Belarus,BLR,1995,-5.898165202011674
Belarus,BLR,1996,21.361130693046437
Belarus,BLR,1997,5.378365861154033
Belarus,BLR,1998,-11.254524133036071
Belarus,BLR,1999,-7.221980009720552
Belarus,BLR,2000,-0.7268949716756512
Belarus,BLR,2001,-28.199784617180867
Belarus,BLR,2002,-5.669787679754701
Belarus,BLR,2003,-5.877890413359599
Belarus,BLR,2004,-2.0447093808703354
Belarus,BLR,2005,10.433465147460819
Belarus,BLR,2006,-10.465903743535021
Belarus,BLR,2007,13.094118165497882
Belarus,BLR,2008,-6.776671344306195
Belarus,BLR,2009,-4.724451688467668
Belarus,BLR,2010,4.606128201330795
Belarus,BLR,2011,20.13048891922797
Belarus,BLR,2012,2.0040594031195624
Belarus,BLR,2013,6.14105906179756
Belarus,BLR,2014,-0.7971505681605318
Belarus,BLR,2015,-11.073458863238272
Belarus,BLR,2016,9.870709209133533
Belarus,BLR,2017,3.4294463751161297
Belarus,BLR,2018,13.700097044975724
Belgium,BEL,1966,-8.776536372200239
Belgium,BEL,1967,-1.855595772679619
Belgium,BEL,1968,3.2399883545970676
Belgium,BEL,1969,-2.607841366639241
Belgium,BEL,1970,-5.75805391490155
Belgium,BEL,1971,-17.1928133730767
Belgium,BEL,1972,-4.490899834671469
Belgium,BEL,1973,-16.081742610235516
Belgium,BEL,1974,6.962299210310552
Belgium,BEL,1975,-25.31400955981877
Belgium,BEL,1976,4.21305172671973
Belgium,BEL,1977,1.4272193409862632
Belgium,BEL,1978,2.40462389310534
Belgium,BEL,1979,11.415880507334709
Belgium,BEL,1980,0.8096796550571161
Belgium,BEL,1981,3.5910885711283536
Belgium,BEL,1982,0.15673623088174882
Belgium,BEL,1983,-14.66543564041124
Belgium,BEL,1984,15.970345624054039
Belgium,BEL,1985,-0.28107728765089934
Belgium,BEL,1986,-14.674127672452574
Belgium,BEL,1987,-0.4847618496174766
Belgium,BEL,1988,1.0522886137037668
Belgium,BEL,1989,5.065914940785854
Belgium,BEL,1990,9.861154560336871
Belgium,BEL,1991,-4.344101335648698
Belgium,BEL,1992,-10.5028617947039
Belgium,BEL,1993,-5.273627970304884
Belgium,BEL,1994,7.487683700492664
Belgium,BEL,1995,-4.487771659950479
Belgium,BEL,1996,-4.29587128622817
Belgium,BEL,1997,-6.644592247397208
Belgium,BEL,1998,-0.5278646521645225
Belgium,BEL,1999,-12.380317306139766
Belgium,BEL,2000,10.644758521171148
Belgium,BEL,2001,-4.746321547361109
Belgium,BEL,2002,-14.27416337096169
Belgium,BEL,2003,-3.2690396873716887
Belgium,BEL,2004,-6.987636677094244
Belgium,BEL,2005,-8.116987724424918
Belgium,BEL,2006,-1.317953005792305
Belgium,BEL,2007,-8.61594594626518
Belgium,BEL,2008,-1.2422816517712265
Belgium,BEL,2009,-35.5820315874247
Belgium,BEL,2010,26.948149246787057
Belgium,BEL,2011,-5.852090495304307
Belgium,BEL,2012,-5.81333446661424
Belgium,BEL,2013,2.945293104988611
Belgium,BEL,2014,-2.2003026033354134
Belgium,BEL,2015,0.885628656818449
Belgium,BEL,2016,-5.494628836983962
Belgium,BEL,2017,-2.130387899629882
Belgium,BEL,2018,4.9214719162787635
Brazil,BRA,1966,8.35734870317002
Brazil,BRA,1967,3.3510638297872486
Brazil,BRA,1968,-1.5954709212557927
Brazil,BRA,1969,11.610878661087852
Brazil,BRA,1970,14.208703092783527
Brazil,BRA,1971,0.6620077607933039
Brazil,BRA,1972,5.269340300608305
Brazil,BRA,1973,-1.7224422515591642
Brazil,BRA,1974,6.07658845560195
Brazil,BRA,1975,18.883854896672858
Brazil,BRA,1976,6.718953559280716
Brazil,BRA,1977,26.832643605064167
Brazil,BRA,1978,14.982281427767408
Brazil,BRA,1979,8.61939020029332
Brazil,BRA,1980,9.083464112755003
Brazil,BRA,1981,-2.16608698877101
Brazil,BRA,1982,5.70885813336135
Brazil,BRA,1983,12.459194005899743
Brazil,BRA,1984,23.491043360566355
Brazil,BRA,1985,18.21330250035549
Brazil,BRA,1986,1.2393695886531386
Brazil,BRA,1987,4.714102265711695
Brazil,BRA,1988,2.195821220568983
Brazil,BRA,1989,-0.7732411883073054
Brazil,BRA,1990,-10.911107877097336
Brazil,BRA,1991,14.641314981305232
Brazil,BRA,1992,-2.956723140396178
Brazil,BRA,1993,3.02484623904129
Brazil,BRA,1994,2.6539624964668107
Brazil,BRA,1995,4.871767776408431
Brazil,BRA,1996,3.1869009062980513
Brazil,BRA,1997,0.5995859575333995
Brazil,BRA,1998,-2.050090927014847
Brazil,BRA,1999,1.262191678049529
Brazil,BRA,2000,6.6101389584420245
Brazil,BRA,2001,-1.5831863507645982
Brazil,BRA,2002,-3.211020248987928
Brazil,BRA,2003,3.755518763618637
Brazil,BRA,2004,4.844210652801695
Brazil,BRA,2005,-3.556999282362927
Brazil,BRA,2006,-1.3969847110610112
Brazil,BRA,2007,5.9726860969811835
Brazil,BRA,2008,1.43194354981111
Brazil,BRA,2009,-19.312271457257147
Brazil,BRA,2010,30.17671799393127
Brazil,BRA,2011,6.82058301597066
Brazil,BRA,2012,-1.0426304293291944
Brazil,BRA,2013,7.788169115718757
Brazil,BRA,2014,6.32574314329728
Brazil,BRA,2015,0.5944757265772482
Brazil,BRA,2016,-9.674881819216763
Brazil,BRA,2017,4.083546208237321
Brazil,BRA,2018,-3.9701695226197486
Bulgaria,BGR,1966,3.118745830553693
Bulgaria,BGR,1967,8.588064046579325
Bulgaria,BGR,1968,8.638665475126594
Bulgaria,BGR,1969,0.5346860433232514
Bulgaria,BGR,1970,9.382244647484006
Bulgaria,BGR,1971,-1.2965964343598202
Bulgaria,BGR,1972,3.069344448654787
Bulgaria,BGR,1973,0.7720588235293979
Bulgaria,BGR,1974,-1.7025416514653946
Bulgaria,BGR,1975,4.8373128788816055
Bulgaria,BGR,1976,-6.78546141137597
Bulgaria,BGR,1977,-0.4051145714647375
Bulgaria,BGR,1978,6.622600737256867
Bulgaria,BGR,1979,3.1115879828325976
Bulgaria,BGR,1980,4.890738813735718
Bulgaria,BGR,1981,1.5432098765431945
Bulgaria,BGR,1982,5.058619192357794
Bulgaria,BGR,1983,-0.38231039470963957
Bulgaria,BGR,1984,0.15558552017427285
Bulgaria,BGR,1985,4.370339685169822
Bulgaria,BGR,1986,2.788251637229644
Bulgaria,BGR,1987,-0.08688097306691622
Bulgaria,BGR,1988,-6.840579710144912
Bulgaria,BGR,1989,2.063887160340183
Bulgaria,BGR,1990,-16.07058225790062
Bulgaria,BGR,1991,-10.614657508074943
Bulgaria,BGR,1992,5.156379503268216
Bulgaria,BGR,1993,7.665086486555395
Bulgaria,BGR,1994,-8.454601564843223
Bulgaria,BGR,1995,0.012428357250837685
Bulgaria,BGR,1996,-0.42570000785334683
Bulgaria,BGR,1997,14.02780677588562
Bulgaria,BGR,1998,-4.7563521529074055
Bulgaria,BGR,1999,-17.657770304397424
Bulgaria,BGR,2000,-7.645856207170687
Bulgaria,BGR,2001,13.983026676791344
Bulgaria,BGR,2002,-7.909224277860827
Bulgaria,BGR,2003,11.959551183619688
Bulgaria,BGR,2004,-4.443200570018979
Bulgaria,BGR,2005,-2.051696364332234
Bulgaria,BGR,2006,1.5399685292062593
Bulgaria,BGR,2007,12.50128214886017
Bulgaria,BGR,2008,-4.680589436690175
Bulgaria,BGR,2009,-15.823266096369004
Bulgaria,BGR,2010,8.474459538707823
Bulgaria,BGR,2011,17.611405589090822
Bulgaria,BGR,2012,-14.56954877720813
Bulgaria,BGR,2013,-14.052802665293918
Bulgaria,BGR,2014,6.8369525533629405
Bulgaria,BGR,2015,3.229256232185329
Bulgaria,BGR,2016,-13.132568368648768
Bulgaria,BGR,2017,7.211263895474418
Bulgaria,BGR,2018,-10.119001263077331
Canada,CAN,1966,-1.96433186869992
Canada,CAN,1967,-0.9227524387028674
Canada,CAN,1968,8.641564662054257
Canada,CAN,1969,-3.4535545894311404
Canada,CAN,1970,7.363480687511892
Canada,CAN,1971,-4.950378071833661
Canada,CAN,1972,-5.637041640770657
Canada,CAN,1973,2.990186392676031
Canada,CAN,1974,1.6051672315661625
Canada,CAN,1975,-2.712739174219536
Canada,CAN,1976,18.39296111794011
Canada,CAN,1977,27.78142076502732
Canada,CAN,1978,-17.772836127266523
Canada,CAN,1979,-5.309964634907405
Canada,CAN,1980,21.79199209095404
Canada,CAN,1981,2.103921871569847
Canada,CAN,1982,5.6690177527378705
Canada,CAN,1983,4.625624335842837
Canada,CAN,1984,11.389340794035952
Canada,CAN,1985,-3.879723514964828
Canada,CAN,1986,-7.317353595303189
Canada,CAN,1987,7.477554855738999
Canada,CAN,1988,7.386575077028024
Canada,CAN,1989,-0.2100295989093115
Canada,CAN,1990,-5.144074143584454
Canada,CAN,1991,-3.202422856948517
Canada,CAN,1992,1.870091068928259
Canada,CAN,1993,-11.214144091922062
Canada,CAN,1994,6.029264661004086
Canada,CAN,1995,4.527590575091223
Canada,CAN,1996,2.089000681659292
Canada,CAN,1997,4.547162939482696
Canada,CAN,1998,6.94149822186072
Canada,CAN,1999,-3.8376413258028985
Canada,CAN,2000,5.835616326164739
Canada,CAN,2001,3.951515171138764
Canada,CAN,2002,0.6161113052495892
Canada,CAN,2003,-0.2082936867900731
Canada,CAN,2004,-6.041453905963268
Canada,CAN,2005,0.18082490471407198
Canada,CAN,2006,-2.9525140349828116
Canada,CAN,2007,3.8491147687381932
Canada,CAN,2008,-2.9300499137966174
Canada,CAN,2009,-20.115137236400304
Canada,CAN,2010,5.451008144805325
Canada,CAN,2011,-10.429989833366571
Canada,CAN,2012,-4.975784311071074
Canada,CAN,2013,-1.4758691784814926
Canada,CAN,2014,-5.483435961241101
Canada,CAN,2015,1.313651595509202
Canada,CAN,2016,-6.062021647626414
Canada,CAN,2017,-0.3584853923294551
Canada,CAN,2018,-22.52772249501479
Chile,CHL,1966,3.0042918454935563
Chile,CHL,1967,0
Chile,CHL,1968,0
Chile,CHL,1969,0
Chile,CHL,1970,6.916666666666682
Chile,CHL,1971,-3.4294621979734985
Chile,CHL,1972,-17.352703793381764
Chile,CHL,1973,8.59375
Chile,CHL,1974,-5.215827338129497
Chile,CHL,1975,-20.11385199240986
Chile,CHL,1976,0.9501187648455867
Chile,CHL,1977,7.647058823529407
Chile,CHL,1978,-2.513661202185802
Chile,CHL,1979,10.65022421524664
Chile,CHL,1980,10.435663627153001
Chile,CHL,1981,-0.18348623853211565
Chile,CHL,1982,-33.36397058823529
Chile,CHL,1983,19.862068965517253
Chile,CHL,1984,34.867663981588
Chile,CHL,1985,0.08532423208191808
Chile,CHL,1986,-5.029838022165379
Chile,CHL,1987,3.0520646319568856
Chile,CHL,1988,39.37282229965155
Chile,CHL,1989,35.124999999999986
Chile,CHL,1990,20.471785383903796
Chile,CHL,1991,-17.84535053367118
Chile,CHL,1992,-13.533975137863353
Chile,CHL,1993,0.8917954815695461
Chile,CHL,1994,17.94610810521242
Chile,CHL,1995,7.807603215696957
Chile,CHL,1996,38.57204246713852
Chile,CHL,1997,30.180600070656638
Chile,CHL,1998,-5.911724659783335
Chile,CHL,1999,3.19457889641821
Chile,CHL,2000,-22.72333670082264
Chile,CHL,2001,-21.542627696330186
Chile,CHL,2002,0.7934618741569421
Chile,CHL,2003,-4.388727072345122
Chile,CHL,2004,15.833293771355628
Chile,CHL,2005,-1.9964259677188512
Chile,CHL,2006,24.846705776704916
Chile,CHL,2007,18.689765122050716
Chile,CHL,2008,6.935692474474053
Chile,CHL,2009,-8.57960973434232
Chile,CHL,2010,12.423358684657604
Chile,CHL,2011,28.25491549578034
Chile,CHL,2012,16.589117677697153
Chile,CHL,2013,12.405998242818628
Chile,CHL,2014,0.8770070478512082
Chile,CHL,2015,-3.9555590575998667
Chile,CHL,2016,1.4175420597806854
Chile,CHL,2017,3.975321336977733
Chile,CHL,2018,-0.37832911905451017
China,CHN,1966,6.974305191400121
China,CHN,1967,-11.111111111111116
China,CHN,1968,-0.7444852941176472
China,CHN,1969,20.756551532549317
China,CHN,1970,27.23438518461714
China,CHN,1971,15.29954194792673
China,CHN,1972,5.755207652701189
China,CHN,1973,1.3098386179966948
China,CHN,1974,-1.0562779011050627
China,CHN,1975,12.704635108481256
China,CHN,1976,2.443506223612535
China,CHN,1977,10.00213538330128
China,CHN,1978,9.803160305936265
China,CHN,1979,3.4509582066331923
China,CHN,1980,4.00604210814135
China,CHN,1981,-0.5319041504704192
China,CHN,1982,5.813394981957454
China,CHN,1983,7.092031050010927
China,CHN,1984,8.755616191775516
China,CHN,1985,9.174125820453739
China,CHN,1986,4.542809368227685
China,CHN,1987,8.498926815075446
China,CHN,1988,7.426727857802606
China,CHN,1989,4.776772018682696
China,CHN,1990,1.4489276633141257
China,CHN,1991,4.872604220966381
China,CHN,1992,4.633133266344447
China,CHN,1993,6.519495608260262
China,CHN,1994,6.573042255024264
China,CHN,1995,1.2455821673016398
China,CHN,1996,4.6341722154567
China,CHN,1997,-2.019384477672681
China,CHN,1998,-0.7589060486981491
China,CHN,1999,2.8877567190581654
China,CHN,2000,1.3874924648559661
China,CHN,2001,5.167793875103932
China,CHN,2002,9.630921781709612
China,CHN,2003,19.177282117930773
China,CHN,2004,16.59320571275078
China,CHN,2005,17.10207678501674
China,CHN,2006,9.823210756126288
China,CHN,2007,8.898789648018468
China,CHN,2008,1.5849384480919548
China,CHN,2009,4.7536034515689884
China,CHN,2010,3.7472690306698864
China,CHN,2011,8.856956746013944
China,CHN,2012,1.257478044262328
China,CHN,2013,2.141304383229259
China,CHN,2014,-0.7408894397771038
China,CHN,2015,-2.073471289491624
China,CHN,2016,-1.299168639055548
China,CHN,2017,0.07053532597296464
China,CHN,2018,0.8622073196921987
Colombia,COL,1966,0
Colombia,COL,1967,9.731876861966215
Colombia,COL,1968,-8.914027149321269
Colombia,COL,1969,6.756085444610038
