Entity,Code,Year,"Gross enrolment ratio, primary, both sexes (%) (%)"
East Asia & Pacific (all income levels),,2008,108.85782623291
East Asia & Pacific (all income levels),,2009,109.656753540039
East Asia & Pacific (all income levels),,2010,109.391036987305
East Asia & Pacific (all income levels),,2011,108.855361938477
East Asia & Pacific (all income levels),,2012,108.805152893066
East Asia & Pacific (all income levels),,2013,107.88597869873
East Asia & Pacific (all income levels),,2014,105.420959472656
Ecuador,ECU,1971,97.5615615844727
Ecuador,ECU,1972,98.2508087158203
Ecuador,ECU,1973,99.818733215332
Ecuador,ECU,1974,102.89013671875
Ecuador,ECU,1975,103.135643005371
Ecuador,ECU,1976,104.988136291504
Ecuador,ECU,1977,105.613288879395
Ecuador,ECU,1978,107.131980895996
Ecuador,ECU,1979,112.423767089844
Ecuador,ECU,1980,113.703269958496
Ecuador,ECU,1981,118.155181884766
Ecuador,ECU,1982,120.157928466797
Ecuador,ECU,1983,121.288497924805
Ecuador,ECU,1984,122.555740356445
Ecuador,ECU,1985,122.496070861816
Ecuador,ECU,1986,123.639289855957
Ecuador,ECU,1987,125.526802062988
Ecuador,ECU,1988,125.931800842285
Ecuador,ECU,1989,124.425582885742
Ecuador,ECU,1990,123.520080566406
Ecuador,ECU,1991,121.844039916992
Ecuador,ECU,1992,131.18132019043
Ecuador,ECU,1993,126.895721435547
Ecuador,ECU,1994,109.95613861084
Ecuador,ECU,1995,109.73558807373
Ecuador,ECU,1996,110.134071350098
Ecuador,ECU,1997,112.927192687988
Ecuador,ECU,1998,111.08039855957
Ecuador,ECU,1999,110.798156738281
Ecuador,ECU,2000,111.326133728027
Ecuador,ECU,2001,112.280403137207
Ecuador,ECU,2002,113.050720214844
Ecuador,ECU,2003,112.553680419922
Ecuador,ECU,2004,111.952018737793
Ecuador,ECU,2005,111.729187011719
Ecuador,ECU,2006,111.633743286133
Ecuador,ECU,2007,112.933631896973
Ecuador,ECU,2009,110.775787353516
Ecuador,ECU,2010,115.61833190918
Ecuador,ECU,2011,117.198921203613
Ecuador,ECU,2012,116.983299255371
Ecuador,ECU,2013,115.820838928223
Ecuador,ECU,2014,113.272262573242
Egypt,EGY,1971,69.2794036865234
Egypt,EGY,1972,70.3169174194336
Egypt,EGY,1973,70.9317474365234
Egypt,EGY,1974,68.5376968383789
Egypt,EGY,1975,69.9984512329102
Egypt,EGY,1976,69.7208099365234
Egypt,EGY,1977,69.1931304931641
Egypt,EGY,1978,69.3144378662109
Egypt,EGY,1979,69.7314987182617
Egypt,EGY,1980,71.4743576049805
Egypt,EGY,1981,72.6829605102539
Egypt,EGY,1982,74.8733673095703
Egypt,EGY,1983,77.7201690673828
Egypt,EGY,1984,80.1744689941406
Egypt,EGY,1985,82.2602920532227
Egypt,EGY,1986,84.0957717895508
Egypt,EGY,1987,86.2051162719727
Egypt,EGY,1988,88.2477264404297
Egypt,EGY,1989,88.7164001464844
Egypt,EGY,1990,90.3530502319336
Egypt,EGY,1991,92.6603317260742
Egypt,EGY,1992,84.4218292236328
Egypt,EGY,1993,85.0253677368164
Egypt,EGY,1994,94.0446929931641
Egypt,EGY,1995,86.7075881958008
Egypt,EGY,1996,95.2047576904297
Egypt,EGY,1997,94.5264205932617
Egypt,EGY,1999,93.3112869262695
Egypt,EGY,2000,93.4852294921875
Egypt,EGY,2001,94.5892715454102
Egypt,EGY,2002,96.2944107055664
Egypt,EGY,2003,97.9700164794922
Egypt,EGY,2004,99.6670074462891
Egypt,EGY,2005,100.305068969727
Egypt,EGY,2006,103.055809020996
Egypt,EGY,2007,105.155281066895
Egypt,EGY,2009,107.664131164551
Egypt,EGY,2010,107.107841491699
Egypt,EGY,2011,102.053176879883
Egypt,EGY,2012,106.204536437988
Egypt,EGY,2013,105.53572845459
Egypt,EGY,2014,103.929733276367
El Salvador,SLV,1970,83.0373992919922
El Salvador,SLV,1971,84.9729690551758
El Salvador,SLV,1972,83.9442977905273
El Salvador,SLV,1973,88.9932022094727
El Salvador,SLV,1974,90.8942794799805
El Salvador,SLV,1975,93.1311874389648
El Salvador,SLV,1976,95.6581497192383
El Salvador,SLV,1977,97.2825622558594
El Salvador,SLV,1978,99.4272918701172
El Salvador,SLV,1979,101.813941955566
El Salvador,SLV,1980,92.8835830688477
El Salvador,SLV,1981,77.1273880004883
El Salvador,SLV,1982,86.5078125
El Salvador,SLV,1983,89.522331237793
El Salvador,SLV,1984,91.9291229248047
El Salvador,SLV,1987,103.02702331543
El Salvador,SLV,1988,104.69873046875
El Salvador,SLV,1989,102.209091186523
El Salvador,SLV,1991,100.014953613281
El Salvador,SLV,1992,102.915313720703
El Salvador,SLV,1993,103.719367980957
El Salvador,SLV,1995,103.830871582031
El Salvador,SLV,1996,111.363662719727
El Salvador,SLV,1997,114.635932922363
El Salvador,SLV,1998,112.903129577637
El Salvador,SLV,1999,113.794830322266
El Salvador,SLV,2000,113.919090270996
El Salvador,SLV,2001,115.110107421875
El Salvador,SLV,2002,116.585342407227
El Salvador,SLV,2003,119.386863708496
El Salvador,SLV,2004,122.773063659668
El Salvador,SLV,2005,123.340133666992
El Salvador,SLV,2006,123.383796691895
El Salvador,SLV,2007,129.880569458008
El Salvador,SLV,2008,122.081840515137
El Salvador,SLV,2009,120.825927734375
El Salvador,SLV,2010,120.87922668457
El Salvador,SLV,2011,119.792282104492
El Salvador,SLV,2012,117.86589050293
El Salvador,SLV,2013,115.262413024902
El Salvador,SLV,2014,112.189422607422
Equatorial Guinea,GNQ,1971,90.9326400756836
Equatorial Guinea,GNQ,1974,98.6914978027344
Equatorial Guinea,GNQ,1981,136.646713256836
Equatorial Guinea,GNQ,1982,145.700622558594
Equatorial Guinea,GNQ,1983,171.533615112305
Equatorial Guinea,GNQ,1984,207.234268188477
Equatorial Guinea,GNQ,1993,149.673797607422
Equatorial Guinea,GNQ,1994,143.256164550781
Equatorial Guinea,GNQ,1999,110.82356262207
Equatorial Guinea,GNQ,2000,104.902206420898
Equatorial Guinea,GNQ,2001,109.641502380371
Equatorial Guinea,GNQ,2002,106.84203338623
Equatorial Guinea,GNQ,2003,98.0840835571289
Equatorial Guinea,GNQ,2005,96.2043075561523
Equatorial Guinea,GNQ,2008,81.1484985351563
Equatorial Guinea,GNQ,2009,80.7052383422852
Equatorial Guinea,GNQ,2010,81.5619888305664
Equatorial Guinea,GNQ,2011,81.5457992553711
Equatorial Guinea,GNQ,2012,84.457389831543
Eritrea,ERI,1989,25.2418003082275
Eritrea,ERI,1990,22.0718002319336
Eritrea,ERI,1991,20.2983894348145
Eritrea,ERI,1992,32.1186599731445
Eritrea,ERI,1993,38.1692810058594
Eritrea,ERI,1994,41.6913795471191
Eritrea,ERI,1995,43.9525108337402
Eritrea,ERI,1996,46.1184005737305
Eritrea,ERI,1997,45.4313316345215
Eritrea,ERI,1999,48.5198402404785
Eritrea,ERI,2000,54.6447105407715
Eritrea,ERI,2001,55.2715911865234
Eritrea,ERI,2002,61.5010795593262
Eritrea,ERI,2003,67.145263671875
Eritrea,ERI,2004,70.1813125610352
Eritrea,ERI,2005,70.6319122314453
Eritrea,ERI,2006,68.0119171142578
Eritrea,ERI,2007,61.281681060791
Eritrea,ERI,2008,56.985710144043
Eritrea,ERI,2009,53.1029815673828
Eritrea,ERI,2010,48.9329605102539
Eritrea,ERI,2011,51.2567710876465
Eritrea,ERI,2012,52.9173393249512
Eritrea,ERI,2013,51.2355690002441
Estonia,EST,1981,102.888900756836
Estonia,EST,1982,102.394866943359
Estonia,EST,1983,102.119567871094
Estonia,EST,1984,102.235397338867
Estonia,EST,1985,103.260147094727
Estonia,EST,1986,104.703506469727
Estonia,EST,1987,111.902519226074
Estonia,EST,1988,114.419509887695
Estonia,EST,1989,113.24006652832
Estonia,EST,1990,93.5188217163086
Estonia,EST,1991,92.2413482666016
Estonia,EST,1992,91.7260971069336
Estonia,EST,1993,89.6365737915039
Estonia,EST,1994,90.4570617675781
Estonia,EST,1995,91.7392120361328
Estonia,EST,1996,95.4984664916992
Estonia,EST,1997,97.2116775512695
Estonia,EST,1998,99.5622482299805
Estonia,EST,1999,101.380599975586
Estonia,EST,2000,102.965316772461
Estonia,EST,2001,103.775367736816
Estonia,EST,2002,102.374740600586
Estonia,EST,2003,101.18180847168
Estonia,EST,2004,99.6796264648438
Estonia,EST,2005,98.9107437133789
Estonia,EST,2006,97.7019729614258
Estonia,EST,2007,98.9033279418945
Estonia,EST,2008,101.607940673828
Estonia,EST,2009,103.071281433105
Estonia,EST,2010,103.037956237793
Estonia,EST,2011,101.715347290039
Estonia,EST,2012,101.709571838379
Estonia,EST,2013,100.696212768555
Ethiopia,ETH,1971,15.0295400619507
Ethiopia,ETH,1972,15.8492403030396
Ethiopia,ETH,1973,16.25657081604
Ethiopia,ETH,1974,17.718240737915
Ethiopia,ETH,1975,19.236270904541
Ethiopia,ETH,1976,21.3069801330566
Ethiopia,ETH,1977,22.9511699676514
Ethiopia,ETH,1978,22.1042194366455
Ethiopia,ETH,1979,26.3066692352295
Ethiopia,ETH,1980,33.984058380127
Ethiopia,ETH,1981,39.0802001953125
Ethiopia,ETH,1982,41.8101806640625
Ethiopia,ETH,1983,42.3512916564941
Ethiopia,ETH,1984,40.3914604187012
Ethiopia,ETH,1985,37.507209777832
Ethiopia,ETH,1986,37.0068893432617
Ethiopia,ETH,1987,40.1507110595703
Ethiopia,ETH,1988,40.9928817749023
Ethiopia,ETH,1989,39.2381896972656
Ethiopia,ETH,1990,35.3172607421875
Ethiopia,ETH,1991,31.5874691009521
Ethiopia,ETH,1992,25.280689239502
Ethiopia,ETH,1993,21.6839694976807
Ethiopia,ETH,1994,25.4811191558838
Ethiopia,ETH,1995,29.1561794281006
Ethiopia,ETH,1996,35.0475082397461
Ethiopia,ETH,1997,40.4681587219238
Ethiopia,ETH,1998,50.1211013793945
Ethiopia,ETH,1999,49.5392913818359
Ethiopia,ETH,2000,54.5625991821289
Ethiopia,ETH,2001,60.3712196350098
Ethiopia,ETH,2002,63.5511894226074
Ethiopia,ETH,2003,64.8896331787109
Ethiopia,ETH,2004,67.8162002563477
Ethiopia,ETH,2005,79.0909576416016
Ethiopia,ETH,2006,83.4390106201172
Ethiopia,ETH,2007,89.3212585449219
Ethiopia,ETH,2008,95.0127792358398
Ethiopia,ETH,2009,93.7003173828125
Ethiopia,ETH,2010,91.973762512207
Ethiopia,ETH,2011,94.7056579589844
Ethiopia,ETH,2012,94.7794189453125
Ethiopia,ETH,2014,100.122909545898
Euro area,,1970,107.15062713623
Euro area,,1971,107.15503692627
Euro area,,1972,107.089576721191
Euro area,,1973,105.753356933594
Euro area,,1974,106.022003173828
Euro area,,1975,105.91544342041
Euro area,,1976,105.862846374512
Euro area,,1977,105.465621948242
Euro area,,1978,105.415496826172
Euro area,,1979,105.306007385254
Euro area,,1980,105.234672546387
Euro area,,1981,105.054733276367
Euro area,,1982,104.757026672363
Euro area,,1983,104.129547119141
Euro area,,1984,103.782043457031
Euro area,,1985,104.11897277832
Euro area,,1986,104.569053649902
Euro area,,1987,105.176536560059
Euro area,,1988,105.287887573242
Euro area,,1989,105.133773803711
Euro area,,1990,104.177001953125
Euro area,,1991,103.599052429199
Euro area,,1992,102.360527038574
Euro area,,1993,102.429763793945
Euro area,,1994,102.652770996094
Euro area,,1995,102.784149169922
Euro area,,1996,103.406761169434
Euro area,,1997,103.718307495117
Euro area,,1998,104.527442932129
Euro area,,1999,105.141372680664
Euro area,,2000,105.20580291748
Euro area,,2001,104.870956420898
Euro area,,2002,104.048950195313
Euro area,,2003,103.75634765625
Euro area,,2004,103.639938354492
Euro area,,2005,104.661888122559
Euro area,,2006,105.262641906738
Euro area,,2007,106.015197753906
Euro area,,2008,106.181488037109
Euro area,,2009,105.767211914063
Euro area,,2010,105.134971618652
Euro area,,2011,104.53328704834
Euro area,,2012,103.765258789063
Euro area,,2013,104.050559997559
Euro area,,2014,103.731369018555
Europe & Central Asia,,1970,105.169288635254
Europe & Central Asia,,1971,105.15225982666
Europe & Central Asia,,1972,103.871551513672
Europe & Central Asia,,1973,103.055053710938
Europe & Central Asia,,1974,102.609237670898
Europe & Central Asia,,1975,102.528968811035
Europe & Central Asia,,1976,103.025009155273
Europe & Central Asia,,1977,103.328880310059
Europe & Central Asia,,1978,103.314308166504
Europe & Central Asia,,1979,103.607299804688
Europe & Central Asia,,1980,103.125122070313
Europe & Central Asia,,1981,101.800636291504
Europe & Central Asia,,1982,102.084823608398
Europe & Central Asia,,1983,102.179847717285
Europe & Central Asia,,1984,104.030807495117
Europe & Central Asia,,1985,104.339302062988
Europe & Central Asia,,1986,105.037078857422
Europe & Central Asia,,1987,105.219528198242
Europe & Central Asia,,1988,105.88939666748
Europe & Central Asia,,1989,104.587730407715
Europe & Central Asia,,1990,104.562362670898
Europe & Central Asia,,1991,105.922317504883
Europe & Central Asia,,1992,105.369812011719
Europe & Central Asia,,1993,104.44457244873
Europe & Central Asia,,1994,103.566467285156
Europe & Central Asia,,1995,103.010032653809
Europe & Central Asia,,1996,102.249923706055
Europe & Central Asia,,1997,101.536819458008
Europe & Central Asia,,1998,101.63436126709
Europe & Central Asia,,1999,102.060638427734
Europe & Central Asia,,2000,102.236801147461
Europe & Central Asia,,2001,104.403411865234
Europe & Central Asia,,2002,106.881103515625
Europe & Central Asia,,2003,105.051223754883
Europe & Central Asia,,2004,102.992332458496
Europe & Central Asia,,2005,100.43431854248
Europe & Central Asia,,2006,99.4488830566406
Europe & Central Asia,,2007,99.6628265380859
Europe & Central Asia,,2008,99.8514633178711
Europe & Central Asia,,2009,99.496467590332
Europe & Central Asia,,2010,100.164199829102
Europe & Central Asia,,2011,100.680976867676
Europe & Central Asia,,2012,100.209541320801
Europe & Central Asia,,2013,102.348686218262
Europe & Central Asia,,2014,101.798202514648
Europe & Central Asia (all income levels),,1970,105.036567687988
Europe & Central Asia (all income levels),,1971,105.060829162598
Europe & Central Asia (all income levels),,1972,104.643028259277
Europe & Central Asia (all income levels),,1973,103.86865234375
Europe & Central Asia (all income levels),,1974,103.936866760254
Europe & Central Asia (all income levels),,1975,103.905151367188
Europe & Central Asia (all income levels),,1976,104.076477050781
Europe & Central Asia (all income levels),,1977,103.894233703613
Europe & Central Asia (all income levels),,1978,103.798530578613
Europe & Central Asia (all income levels),,1979,103.779579162598
Europe & Central Asia (all income levels),,1980,103.441841125488
Europe & Central Asia (all income levels),,1981,102.684562683105
Europe & Central Asia (all income levels),,1982,102.744667053223
Europe & Central Asia (all income levels),,1983,102.569320678711
Europe & Central Asia (all income levels),,1984,103.333137512207
Europe & Central Asia (all income levels),,1985,103.550621032715
Europe & Central Asia (all income levels),,1986,104.072982788086
Europe & Central Asia (all income levels),,1987,104.37109375
Europe & Central Asia (all income levels),,1988,104.647148132324
Europe & Central Asia (all income levels),,1989,103.863639831543
Europe & Central Asia (all income levels),,1990,103.462600708008
Europe & Central Asia (all income levels),,1991,103.854827880859
Europe & Central Asia (all income levels),,1992,103.169776916504
Europe & Central Asia (all income levels),,1993,102.960151672363
Europe & Central Asia (all income levels),,1994,102.645111083984
Europe & Central Asia (all income levels),,1995,102.28881072998
Europe & Central Asia (all income levels),,1996,102.122367858887
Europe & Central Asia (all income levels),,1997,101.963737487793
Europe & Central Asia (all income levels),,1998,102.42936706543
Europe & Central Asia (all income levels),,1999,102.786911010742
Europe & Central Asia (all income levels),,2000,102.881530761719
Europe & Central Asia (all income levels),,2001,103.728393554688
Europe & Central Asia (all income levels),,2002,104.424781799316
Europe & Central Asia (all income levels),,2003,103.448318481445
Europe & Central Asia (all income levels),,2004,102.859039306641
Europe & Central Asia (all income levels),,2005,102.065063476563
Europe & Central Asia (all income levels),,2006,101.776679992676
Europe & Central Asia (all income levels),,2007,102.070579528809
Europe & Central Asia (all income levels),,2008,102.493843078613
Europe & Central Asia (all income levels),,2009,102.24373626709
Europe & Central Asia (all income levels),,2010,102.445518493652
Europe & Central Asia (all income levels),,2011,102.505760192871
Europe & Central Asia (all income levels),,2012,102.303283691406
Europe & Central Asia (all income levels),,2013,103.65364074707
Europe & Central Asia (all income levels),,2014,103.273910522461
European Union,,1970,105.501502990723
European Union,,1971,105.53288269043
European Union,,1972,105.629951477051
European Union,,1973,104.688652038574
European Union,,1974,104.968063354492
European Union,,1975,104.862297058105
European Union,,1976,104.814140319824
European Union,,1977,104.446670532227
European Union,,1978,104.252212524414
European Union,,1979,103.988677978516
European Union,,1980,103.638206481934
European Union,,1981,103.181678771973
European Union,,1982,103.151893615723
European Union,,1983,102.839996337891
European Union,,1984,102.849311828613
European Union,,1985,103.002212524414
European Union,,1986,103.311241149902
European Union,,1987,103.584053039551
European Union,,1988,103.394546508789
European Union,,1989,102.902992248535
European Union,,1990,102.016441345215
European Union,,1991,101.384216308594
European Union,,1992,100.631790161133
European Union,,1993,101.031967163086
European Union,,1994,101.357032775879
European Union,,1995,101.443397521973
European Union,,1996,101.924407958984
European Union,,1997,102.237319946289
European Union,,1998,102.922409057617
European Union,,1999,103.118240356445
European Union,,2000,103.13744354248
European Union,,2001,103.005989074707
European Union,,2002,102.483612060547
European Union,,2003,102.329330444336
European Union,,2004,103.089897155762
European Union,,2005,103.637748718262
European Union,,2006,103.756217956543
European Union,,2007,104.039497375488
European Union,,2008,104.451606750488
European Union,,2009,104.274429321289
European Union,,2010,104.114143371582
European Union,,2011,103.769569396973
European Union,,2012,103.734298706055
European Union,,2013,104.331092834473
European Union,,2014,104.102920532227
Fiji,FJI,1970,106.739440917969
Fiji,FJI,1971,109.989059448242
Fiji,FJI,1972,112.331161499023
Fiji,FJI,1973,115.614570617676
Fiji,FJI,1974,116.83455657959
Fiji,FJI,1975,117.510719299316
Fiji,FJI,1976,115.353553771973
Fiji,FJI,1977,112.70043182373
Fiji,FJI,1978,110.363227844238
Fiji,FJI,1979,106.760948181152
Fiji,FJI,1980,105.442176818848
Fiji,FJI,1981,105.282218933105
Fiji,FJI,1983,102.58674621582
Fiji,FJI,1984,101.756973266602
Fiji,FJI,1985,102.096580505371
Fiji,FJI,1986,103.681640625
Fiji,FJI,1987,104.858169555664
Fiji,FJI,1991,108.715370178223
Fiji,FJI,1992,107.530891418457
Fiji,FJI,1994,107.996688842773
Fiji,FJI,1995,106.940292358398
Fiji,FJI,1996,104.843048095703
Fiji,FJI,1997,105.137901306152
Fiji,FJI,1998,105.063179016113
Fiji,FJI,1999,103.746490478516
Fiji,FJI,2000,101.573501586914
Fiji,FJI,2001,103.983047485352
Fiji,FJI,2002,105.843940734863
Fiji,FJI,2003,108.596206665039
Fiji,FJI,2004,112.617881774902
Fiji,FJI,2006,113.468002319336
Fiji,FJI,2007,107.530372619629
Fiji,FJI,2008,106.59245300293
Fiji,FJI,2009,105.11483001709
Fiji,FJI,2011,104.842758178711
Fiji,FJI,2012,104.917259216309
Fiji,FJI,2013,105.54679107666
Finland,FIN,1971,81.8089828491211
Finland,FIN,1972,81.2257537841797
Finland,FIN,1973,82.2753601074219
Finland,FIN,1974,85.8803863525391
Finland,FIN,1975,89.9132232666016
Finland,FIN,1976,102.286087036133
Finland,FIN,1977,100.720283508301
Finland,FIN,1978,99.2795486450195
Finland,FIN,1979,98.2613830566406
Finland,FIN,1980,97.2691802978516
Finland,FIN,1981,96.2006378173828
Finland,FIN,1982,97.4874267578125
Finland,FIN,1983,100.075469970703
Finland,FIN,1984,101.961608886719
Finland,FIN,1985,102.787162780762
Finland,FIN,1986,102.501892089844
Finland,FIN,1987,102.290008544922
Finland,FIN,1988,100.908599853516
Finland,FIN,1989,99.3267593383789
Finland,FIN,1990,98.6158065795898
Finland,FIN,1991,98.8279876708984
Finland,FIN,1992,99.2887573242188
Finland,FIN,1993,99.4557723999023
Finland,FIN,1994,99.4213714599609
Finland,FIN,1995,99.1120223999023
Finland,FIN,1996,99.1881637573242
Finland,FIN,1997,99.3347778320313
Finland,FIN,1998,100.02677154541
Finland,FIN,1999,100.5234375
Finland,FIN,2000,101.3984375
Finland,FIN,2001,101.40071105957
Finland,FIN,2002,100.525291442871
Finland,FIN,2003,99.8159866333008
Finland,FIN,2004,98.9309616088867
Finland,FIN,2005,98.5617904663086
Finland,FIN,2006,98.1259613037109
Finland,FIN,2007,98.5254974365234
Finland,FIN,2008,98.802978515625
Finland,FIN,2009,98.9200592041016
Finland,FIN,2010,99.1277084350586
Finland,FIN,2011,99.4349517822266
Finland,FIN,2012,100.41381072998
Finland,FIN,2013,100.826148986816
Finland,FIN,2014,101.428436279297
France,FRA,1971,116.033546447754
France,FRA,1972,113.279067993164
France,FRA,1973,110.814300537109
France,FRA,1974,110.221229553223
France,FRA,1975,109.670936584473
France,FRA,1976,108.964012145996
France,FRA,1977,108.904777526855
France,FRA,1978,110.644119262695
France,FRA,1979,111.632888793945
France,FRA,1980,111.865051269531
France,FRA,1981,111.219421386719
France,FRA,1982,109.925849914551
France,FRA,1983,107.784767150879
France,FRA,1984,107.154037475586
France,FRA,1985,107.111801147461
France,FRA,1986,110.328811645508
France,FRA,1987,112.913757324219
France,FRA,1988,114.883041381836
France,FRA,1989,114.844299316406
France,FRA,1990,112.324546813965
France,FRA,1991,109.492218017578
France,FRA,1992,106.828887939453
France,FRA,1993,104.549476623535
France,FRA,1994,104.750541687012
France,FRA,1995,105.031967163086
France,FRA,1996,105.697410583496
France,FRA,1997,104.713989257813
France,FRA,1998,104.857162475586
France,FRA,1999,104.966346740723
France,FRA,2000,104.544502258301
France,FRA,2001,104.389472961426
France,FRA,2002,104.06330871582
France,FRA,2003,103.735832214355
France,FRA,2004,103.219612121582
France,FRA,2005,108.911918640137
France,FRA,2006,109.149971008301
France,FRA,2007,109.760131835938
France,FRA,2008,109.722801208496
France,FRA,2009,109.077728271484
France,FRA,2010,108.262619018555
France,FRA,2011,107.72102355957
France,FRA,2012,106.230072021484
France,FRA,2013,105.643310546875
France,FRA,2014,105.358360290527
Gabon,GAB,1971,138.961776733398
Gabon,GAB,1972,140.097106933594
Gabon,GAB,1973,140.565231323242
Gabon,GAB,1974,139.30549621582
Gabon,GAB,1975,142.176086425781
Gabon,GAB,1976,144.862014770508
Gabon,GAB,1977,140.932723999023
Gabon,GAB,1978,146.083847045898
Gabon,GAB,1979,141.770309448242
Gabon,GAB,1980,143.928680419922
Gabon,GAB,1981,145.962707519531
Gabon,GAB,1982,146.051971435547
Gabon,GAB,1983,145.804016113281
Gabon,GAB,1984,146.6064453125
Gabon,GAB,1985,147.237838745117
Gabon,GAB,1986,146.378540039063
Gabon,GAB,1987,147.324325561523
Gabon,GAB,1988,145.00813293457
Gabon,GAB,1989,148.538803100586
Gabon,GAB,1992,135.968963623047
Gabon,GAB,1994,139.545608520508
Gabon,GAB,1995,145.792678833008
Gabon,GAB,1996,144.09880065918
Gabon,GAB,1997,143.452087402344
Gabon,GAB,1999,141.736358642578
Gabon,GAB,2001,136.786178588867
Gabon,GAB,2002,142.462707519531
Gabon,GAB,2003,138.976852416992
Gabon,GAB,2011,141.993423461914
Gambia,GMB,1971,28.401460647583
Gambia,GMB,1972,27.2251091003418
Gambia,GMB,1973,28.6627197265625
Gambia,GMB,1974,29.0545101165771
Gambia,GMB,1975,29.9225997924805
Gambia,GMB,1976,31.356840133667
Gambia,GMB,1977,32.7400398254395
Gambia,GMB,1978,35.6962509155273
Gambia,GMB,1979,39.4649810791016
Gambia,GMB,1980,43.8863792419434
Gambia,GMB,1981,53.3281288146973
Gambia,GMB,1982,57.5093002319336
Gambia,GMB,1983,60.9806098937988
Gambia,GMB,1984,64.8246612548828
Gambia,GMB,1985,66.7902984619141
Gambia,GMB,1986,66.7414169311523
Gambia,GMB,1987,64.4269485473633
Gambia,GMB,1988,61.2629013061523
Gambia,GMB,1989,56.8411903381348
Gambia,GMB,1990,57.1828804016113
Gambia,GMB,1991,58.4063110351563
Gambia,GMB,1992,58.4961204528809
Gambia,GMB,1993,60.283130645752
Gambia,GMB,1994,63.1717987060547
Gambia,GMB,1995,65.9232635498047
Gambia,GMB,1996,70.8551177978516
Gambia,GMB,1997,74.1296997070313
Gambia,GMB,1998,76.8558807373047
Gambia,GMB,1999,90.3609237670898
Gambia,GMB,2000,90.4901123046875
Gambia,GMB,2001,92.0963287353516
Gambia,GMB,2002,89.5355072021484
Gambia,GMB,2003,93.0845108032227
Gambia,GMB,2004,93.6653900146484
Gambia,GMB,2005,90.7025680541992
Gambia,GMB,2006,88.5449066162109
Gambia,GMB,2007,89.7775726318359
Gambia,GMB,2008,87.353157043457
Gambia,GMB,2010,84.351318359375
Gambia,GMB,2011,81.4718017578125
Gambia,GMB,2012,84.0134429931641
Gambia,GMB,2013,85.16796875
Gambia,GMB,2014,85.7654037475586
Georgia,GEO,1981,93.1574020385742
Georgia,GEO,1986,89.5823135375977
Georgia,GEO,1991,97.4115219116211
Georgia,GEO,1992,96.0768432617188
Georgia,GEO,1993,87.2359924316406
Georgia,GEO,1994,86.1328506469727
Georgia,GEO,1995,83.938232421875
Georgia,GEO,1996,83.8440322875977
Georgia,GEO,1997,86.3131790161133
Georgia,GEO,1998,90.523681640625
Georgia,GEO,1999,94.145622253418
Georgia,GEO,2000,97.2892227172852
Georgia,GEO,2001,95.4394683837891
Georgia,GEO,2002,92.3539581298828
Georgia,GEO,2003,92.2416915893555
Georgia,GEO,2004,94.7157592773438
Georgia,GEO,2005,95.0852432250977
Georgia,GEO,2006,100.618011474609
Georgia,GEO,2007,107.300811767578
Georgia,GEO,2008,110.142532348633
Georgia,GEO,2009,110.483016967773
Georgia,GEO,2010,109.922981262207
Georgia,GEO,2011,110.727676391602
Georgia,GEO,2012,114.530128479004
Georgia,GEO,2013,116.900192260742
Georgia,GEO,2014,116.861961364746
Germany,DEU,1991,101.876052856445
Germany,DEU,1992,99.3135375976563
Germany,DEU,1993,101.019187927246
Germany,DEU,1994,100.730972290039
Germany,DEU,1995,101.903442382813
Germany,DEU,1996,103.401557922363
Germany,DEU,1997,105.010879516602
Germany,DEU,1998,106.648956298828
Germany,DEU,1999,106.726219177246
Germany,DEU,2000,107.17342376709
Germany,DEU,2001,106.712280273438
Germany,DEU,2002,104.742706298828
Germany,DEU,2003,104.153839111328
Germany,DEU,2004,104.734893798828
Germany,DEU,2005,104.683662414551
Germany,DEU,2006,105.582000732422
Germany,DEU,2007,105.958877563477
Germany,DEU,2008,105.013496398926
Germany,DEU,2009,104.217079162598
Germany,DEU,2010,103.68798828125
Germany,DEU,2011,103.105751037598
Germany,DEU,2012,103.090301513672
Germany,DEU,2013,103.038803100586
Germany,DEU,2014,103.334609985352
Ghana,GHA,1971,67.1905288696289
Ghana,GHA,1972,65.494270324707
Ghana,GHA,1973,66.4578094482422
Ghana,GHA,1974,64.742317199707
Ghana,GHA,1975,65.0188827514648
Ghana,GHA,1976,69.8588485717773
Ghana,GHA,1977,71.6092987060547
Ghana,GHA,1978,72.136360168457
Ghana,GHA,1979,73.6885681152344
Ghana,GHA,1980,75.2213973999023
Ghana,GHA,1981,77.7098693847656
Ghana,GHA,1982,78.8726272583008
Ghana,GHA,1983,76.475227355957
Ghana,GHA,1984,72.8999328613281
Ghana,GHA,1985,74.043098449707
Ghana,GHA,1986,70.0287780761719
Ghana,GHA,1987,70.8772125244141
Ghana,GHA,1988,69.8153762817383
Ghana,GHA,1989,73.4496383666992
Ghana,GHA,1990,71.6001510620117
Ghana,GHA,1991,79.9478378295898
Ghana,GHA,1992,80.5741119384766
Ghana,GHA,1993,79.9067993164063
Ghana,GHA,1994,81.4040832519531
Ghana,GHA,1995,80.1321182250977
Ghana,GHA,1996,80.0468063354492
Ghana,GHA,1997,83.1739807128906
Ghana,GHA,1999,81.3540115356445
Ghana,GHA,2000,86.0099792480469
Ghana,GHA,2001,81.8095016479492
Ghana,GHA,2002,83.7265090942383
Ghana,GHA,2003,80.0852203369141
