Entity,Code,Year,"Total net enrolment rate, primary, gender parity index (GPI) (GPI)"
Gambia,GMB,1993,0.729650020599365
Gambia,GMB,1996,0.796540021896362
Gambia,GMB,1998,0.845759987831116
Gambia,GMB,1999,0.870050013065338
Gambia,GMB,2000,0.900059998035431
Gambia,GMB,2001,0.933870017528534
Gambia,GMB,2002,0.934329986572266
Gambia,GMB,2003,0.992990016937256
Gambia,GMB,2004,1.03036999702454
Gambia,GMB,2005,1.05273997783661
Gambia,GMB,2006,1.05157005786896
Gambia,GMB,2007,1.0563600063324
Gambia,GMB,2008,1.07919001579285
Gambia,GMB,2010,1.04183995723724
Gambia,GMB,2011,1.05472004413605
Gambia,GMB,2012,1.06786000728607
Gambia,GMB,2013,1.0660799741745
Gambia,GMB,2014,1.08381998538971
Georgia,GEO,1995,0.981710016727448
Georgia,GEO,1996,1.00892996788025
Georgia,GEO,1997,0.985639989376068
Georgia,GEO,2004,0.963050007820129
Georgia,GEO,2005,0.981429994106293
Georgia,GEO,2006,1.01129996776581
Georgia,GEO,2007,0.978609979152679
Georgia,GEO,2008,0.991400003433228
Georgia,GEO,2009,1.00075995922089
Georgia,GEO,2011,1.01224994659424
Georgia,GEO,2012,1.00083994865417
Georgia,GEO,2013,1.00595998764038
Georgia,GEO,2014,1.01173996925354
Germany,DEU,1999,0.999409973621368
Germany,DEU,2000,1.0024299621582
Germany,DEU,2001,1.00284004211426
Germany,DEU,2002,1.00141000747681
Germany,DEU,2003,1.00492000579834
Germany,DEU,2004,1.00381004810333
Germany,DEU,2005,1.00488996505737
Germany,DEU,2006,1.00741004943848
Germany,DEU,2007,1.00431001186371
Germany,DEU,2008,1.00784003734589
Germany,DEU,2009,1.00859999656677
Germany,DEU,2010,1.00760996341705
Germany,DEU,2011,1.00701999664307
Germany,DEU,2012,1.00794005393982
Germany,DEU,2013,1.00296998023987
Germany,DEU,2014,1.00302004814148
Ghana,GHA,1999,0.962509989738464
Ghana,GHA,2000,0.970449984073639
Ghana,GHA,2001,0.980889976024628
Ghana,GHA,2002,0.986519992351532
Ghana,GHA,2003,0.997820019721985
Ghana,GHA,2004,1.0072900056839
Ghana,GHA,2005,0.987860023975372
Ghana,GHA,2006,1.01252996921539
Ghana,GHA,2007,1.00488996505737
Ghana,GHA,2008,1.00478994846344
Ghana,GHA,2009,1.00315999984741
Ghana,GHA,2011,1.00431001186371
Ghana,GHA,2012,0.975310027599335
Ghana,GHA,2013,1.00315999984741
Ghana,GHA,2014,1.0047299861908
Ghana,GHA,2015,1.0061000585556
Greece,GRC,1971,1.00099003314972
Greece,GRC,1972,1.00164997577667
Greece,GRC,1973,1.00116002559662
Greece,GRC,1974,0.999199986457825
Greece,GRC,1975,0.999100029468536
Greece,GRC,1976,1.00227999687195
Greece,GRC,1977,1.00504994392395
Greece,GRC,1978,1.00653004646301
Greece,GRC,1979,1.00469994544983
Greece,GRC,1980,1.00058996677399
Greece,GRC,1981,1.00837004184723
Greece,GRC,1982,1.00582003593445
Greece,GRC,1983,1.00795996189117
Greece,GRC,1984,1.00858998298645
Greece,GRC,1985,1.00946998596191
Greece,GRC,1986,1.01162004470825
Greece,GRC,1987,1.00928997993469
Greece,GRC,1988,1.01084005832672
Greece,GRC,1989,1.00906002521515
Greece,GRC,1990,1.0032399892807
Greece,GRC,1991,1.00334000587463
Greece,GRC,1992,1.01064002513885
Greece,GRC,1993,1.00861001014709
Greece,GRC,1994,1.00755000114441
Greece,GRC,1995,1.02908003330231
Greece,GRC,1996,1.01412999629974
Greece,GRC,1997,1.00984001159668
Greece,GRC,1998,1.00906002521515
Greece,GRC,1999,1.00697004795074
Greece,GRC,2000,1.00495004653931
Greece,GRC,2001,1.00476002693176
Greece,GRC,2002,0.994449973106384
Greece,GRC,2003,0.990499973297119
Greece,GRC,2004,0.97596001625061
Greece,GRC,2005,0.97759997844696
Greece,GRC,2006,0.975499987602234
Greece,GRC,2007,0.979669988155365
Greece,GRC,2010,0.983959972858429
Greece,GRC,2011,0.985710024833679
Greece,GRC,2012,0.989329993724823
Greece,GRC,2013,0.988820016384125
Grenada,GRD,1972,1.0084400177002
Grenada,GRD,1977,1.00007998943329
Grenada,GRD,1978,0.975750029087067
Grenada,GRD,1979,0.969399988651276
Grenada,GRD,1980,0.964039981365204
Grenada,GRD,1981,0.9896399974823
Grenada,GRD,1982,0.991580009460449
Grenada,GRD,1983,0.994870007038116
Grenada,GRD,1984,1.00247001647949
Grenada,GRD,1999,0.999830007553101
Grenada,GRD,2002,0.984939992427826
Grenada,GRD,2003,1.02854001522064
Grenada,GRD,2004,1.00189995765686
Grenada,GRD,2005,1.01688003540039
Grenada,GRD,2007,1.01208996772766
Grenada,GRD,2008,1.01242995262146
Grenada,GRD,2009,1.03375995159149
Grenada,GRD,2010,1.05698001384735
Grenada,GRD,2013,0.998849987983704
Grenada,GRD,2014,0.990779995918274
Guatemala,GTM,1970,0.842249989509583
Guatemala,GTM,1971,0.838429987430573
Guatemala,GTM,1972,0.841229975223541
Guatemala,GTM,1974,0.855080008506775
Guatemala,GTM,1975,0.854240000247955
Guatemala,GTM,1978,0.863179981708527
Guatemala,GTM,1981,0.869499981403351
Guatemala,GTM,1982,0.890009999275208
Guatemala,GTM,1983,0.880970001220703
Guatemala,GTM,1997,0.897790014743805
Guatemala,GTM,1999,0.918619990348816
Guatemala,GTM,2000,0.932430028915405
Guatemala,GTM,2001,0.936360001564026
Guatemala,GTM,2002,0.948880016803741
Guatemala,GTM,2004,0.959309995174408
Guatemala,GTM,2005,0.96467000246048
Guatemala,GTM,2006,0.968379974365234
Guatemala,GTM,2007,0.973900020122528
Guatemala,GTM,2008,0.977280020713806
Guatemala,GTM,2009,0.987060010433197
Guatemala,GTM,2010,0.996219992637634
Guatemala,GTM,2011,0.998510003089905
Guatemala,GTM,2012,0.997669994831085
Guatemala,GTM,2013,0.997810006141663
Guatemala,GTM,2014,0.997640013694763
Guinea,GIN,1984,0.476639986038208
Guinea,GIN,1985,0.457789987325668
Guinea,GIN,1986,0.465790003538132
Guinea,GIN,1987,0.458480000495911
Guinea,GIN,1988,0.467920005321503
Guinea,GIN,1989,0.477120012044907
Guinea,GIN,1990,0.480729997158051
Guinea,GIN,1991,0.495149999856949
Guinea,GIN,1998,0.639710009098053
Guinea,GIN,1999,0.672010004520416
Guinea,GIN,2000,0.720189988613129
Guinea,GIN,2001,0.747200012207031
Guinea,GIN,2002,0.764930009841919
Guinea,GIN,2003,0.786889970302582
Guinea,GIN,2004,0.805180013179779
Guinea,GIN,2005,0.825559973716736
Guinea,GIN,2006,0.846849977970123
Guinea,GIN,2007,0.855260014533997
Guinea,GIN,2008,0.853399991989136
Guinea,GIN,2009,0.855270028114319
Guinea,GIN,2010,0.834280014038086
Guinea,GIN,2011,0.863089978694916
Guinea,GIN,2012,0.860889971256256
Guinea,GIN,2013,0.85930997133255
Guinea,GIN,2014,0.863170027732849
Guinea-Bissau,GNB,1981,0.496710002422333
Guinea-Bissau,GNB,1982,0.470640003681183
Guinea-Bissau,GNB,1984,0.500829994678497
Guinea-Bissau,GNB,1985,0.516529977321625
Guinea-Bissau,GNB,1987,0.553969979286194
Guinea-Bissau,GNB,1988,0.552330017089844
Guinea-Bissau,GNB,2000,0.708840012550354
Guinea-Bissau,GNB,2010,0.953410029411316
Guyana,GUY,1971,0.990029990673065
Guyana,GUY,1972,0.989650011062622
Guyana,GUY,1974,1.00004005432129
Guyana,GUY,1976,0.990279972553253
Guyana,GUY,1977,0.979349970817566
Guyana,GUY,1979,0.973720014095306
Guyana,GUY,1982,0.940410017967224
Guyana,GUY,1991,0.922800004482269
Guyana,GUY,1992,0.895839989185333
Guyana,GUY,1993,0.901950001716614
Guyana,GUY,1995,0.963850021362305
Guyana,GUY,1996,1.01947999000549
Guyana,GUY,2003,0.908510029315948
Guyana,GUY,2008,0.99005001783371
Guyana,GUY,2009,0.977439999580383
Guyana,GUY,2010,0.963959991931915
Guyana,GUY,2011,0.95253998041153
Guyana,GUY,2012,0.96577000617981
Haiti,HTI,1981,0.980710029602051
Haiti,HTI,1982,0.936150014400482
Haiti,HTI,1983,0.962970018386841
Haiti,HTI,1984,0.956040024757385
Haiti,HTI,1985,0.931840002536774
Haiti,HTI,1986,0.958169996738434
Haiti,HTI,1987,1.00367999076843
Haiti,HTI,1997,0.98429000377655
Heavily indebted poor countries (HIPC),,1972,0.734749972820282
Heavily indebted poor countries (HIPC),,1973,0.743789970874786
Heavily indebted poor countries (HIPC),,1974,0.751890003681183
Heavily indebted poor countries (HIPC),,1975,0.765290021896362
Heavily indebted poor countries (HIPC),,1976,0.780269980430603
Heavily indebted poor countries (HIPC),,1977,0.792909979820251
Heavily indebted poor countries (HIPC),,1978,0.802060008049011
Heavily indebted poor countries (HIPC),,1979,0.810270011425018
Heavily indebted poor countries (HIPC),,1980,0.820110023021698
Heavily indebted poor countries (HIPC),,1981,0.827979981899261
Heavily indebted poor countries (HIPC),,1982,0.821169972419739
Heavily indebted poor countries (HIPC),,1983,0.825619995594025
Heavily indebted poor countries (HIPC),,1984,0.828960001468658
Heavily indebted poor countries (HIPC),,1985,0.82930999994278
Heavily indebted poor countries (HIPC),,1986,0.839160025119781
Heavily indebted poor countries (HIPC),,1987,0.837329983711243
Heavily indebted poor countries (HIPC),,1988,0.846689999103546
Heavily indebted poor countries (HIPC),,1989,0.840300023555756
Heavily indebted poor countries (HIPC),,1990,0.83406001329422
Heavily indebted poor countries (HIPC),,1991,0.847989976406097
Heavily indebted poor countries (HIPC),,1992,0.840250015258789
Heavily indebted poor countries (HIPC),,1993,0.839010000228882
Heavily indebted poor countries (HIPC),,1994,0.840269982814789
Heavily indebted poor countries (HIPC),,1995,0.816590011119843
Heavily indebted poor countries (HIPC),,1996,0.808489978313446
Heavily indebted poor countries (HIPC),,1997,0.820760011672974
Heavily indebted poor countries (HIPC),,1998,0.83076000213623
Heavily indebted poor countries (HIPC),,1999,0.847270011901855
Heavily indebted poor countries (HIPC),,2000,0.851400017738342
Heavily indebted poor countries (HIPC),,2001,0.863390028476715
Heavily indebted poor countries (HIPC),,2002,0.878109991550446
Heavily indebted poor countries (HIPC),,2003,0.890529990196228
Heavily indebted poor countries (HIPC),,2004,0.905160009860992
Heavily indebted poor countries (HIPC),,2005,0.907239973545074
Heavily indebted poor countries (HIPC),,2006,0.915880024433136
Heavily indebted poor countries (HIPC),,2007,0.91882997751236
Heavily indebted poor countries (HIPC),,2008,0.925979971885681
Heavily indebted poor countries (HIPC),,2009,0.930029988288879
Heavily indebted poor countries (HIPC),,2010,0.935509979724884
Heavily indebted poor countries (HIPC),,2011,0.940180003643036
Heavily indebted poor countries (HIPC),,2012,0.94811999797821
Heavily indebted poor countries (HIPC),,2013,0.951460003852844
High income,,1971,1.00365996360779
High income,,1972,1.00408005714417
High income,,1973,1.00317001342773
High income,,1974,1.00238001346588
High income,,1975,1.00194001197815
High income,,1976,1.0011500120163
High income,,1977,1.0003399848938
High income,,1978,1.00073003768921
High income,,1979,1.00139999389648
High income,,1980,0.999459981918335
High income,,1981,0.999100029468536
High income,,1982,0.998459994792938
High income,,1983,0.998979985713959
High income,,1984,0.999300003051758
High income,,1985,0.99974000453949
High income,,1986,0.999509990215302
High income,,1987,0.999639987945557
High income,,1988,0.999639987945557
High income,,1989,0.999400019645691
High income,,1990,0.999819993972778
High income,,1991,0.998830020427704
High income,,1992,0.998839974403381
High income,,1993,0.998440027236938
High income,,1994,0.999790012836456
High income,,1995,0.998929977416992
High income,,1996,0.999319970607758
High income,,1997,0.999779999256134
High income,,1998,1.0001300573349
High income,,1999,0.99975997209549
High income,,2000,0.999459981918335
High income,,2001,1.00294005870819
High income,,2002,1.00308001041412
High income,,2003,1.00160002708435
High income,,2004,1.00192999839783
High income,,2005,1.00246000289917
High income,,2006,1.00434005260468
High income,,2007,1.00262999534607
High income,,2008,1.00180995464325
High income,,2009,1.00609004497528
High income,,2010,1.00358998775482
High income,,2011,1.00694000720978
High income,,2012,1.00317001342773
High income,,2013,1.00180995464325
Honduras,HND,1979,1.01031994819641
Honduras,HND,1980,1.00784003734589
Honduras,HND,1982,1.00068998336792
Honduras,HND,1983,1.01415002346039
Honduras,HND,1984,1.01937997341156
Honduras,HND,1986,1.04489994049072
Honduras,HND,1991,1.01285994052887
Honduras,HND,1993,1.0116800069809
Honduras,HND,2000,1.00997996330261
Honduras,HND,2003,1.00753998756409
Honduras,HND,2004,1.02228999137878
Honduras,HND,2005,1.02269005775452
Honduras,HND,2006,1.01979994773865
Honduras,HND,2007,1.01489996910095
Honduras,HND,2008,1.016970038414
Honduras,HND,2009,1.01556003093719
Honduras,HND,2010,1.01742005348206
Honduras,HND,2011,1.01016998291016
Honduras,HND,2012,1.01068997383118
Honduras,HND,2013,1.01218998432159
Honduras,HND,2014,1.00592005252838
Hong Kong,HKG,1971,0.992820024490356
Hong Kong,HKG,1972,0.990130007266998
Hong Kong,HKG,1973,0.989040017127991
Hong Kong,HKG,1974,0.983609974384308
Hong Kong,HKG,1975,0.980870008468628
Hong Kong,HKG,1976,0.98649001121521
Hong Kong,HKG,1977,0.996490001678467
Hong Kong,HKG,1978,0.999149978160858
Hong Kong,HKG,1979,0.998340010643005
Hong Kong,HKG,1980,0.989329993724823
Hong Kong,HKG,1981,0.984990000724792
Hong Kong,HKG,1982,0.991310000419617
Hong Kong,HKG,1983,0.994170010089874
Hong Kong,HKG,1984,0.995779991149902
Hong Kong,HKG,1985,0.999100029468536
Hong Kong,HKG,1995,1.01323997974396
Hong Kong,HKG,1996,0.994440019130707
Hong Kong,HKG,2012,0.988579988479614
Hong Kong,HKG,2013,0.989849984645844
Hong Kong,HKG,2014,0.993059992790222
Hungary,HUN,1996,0.972620010375977
Hungary,HUN,1997,0.983389973640442
Hungary,HUN,1998,0.995150029659271
Hungary,HUN,1999,0.992269992828369
Hungary,HUN,2000,1.00160002708435
Hungary,HUN,2001,1.00165998935699
Hungary,HUN,2002,1.00083994865417
Hungary,HUN,2003,0.997590005397797
Hungary,HUN,2004,0.996829986572266
Hungary,HUN,2005,0.993179976940155
Hungary,HUN,2006,0.996060013771057
Hungary,HUN,2007,0.994759976863861
Hungary,HUN,2008,0.996519982814789
Hungary,HUN,2009,1.00007998943329
Hungary,HUN,2010,1.00068998336792
Hungary,HUN,2011,0.999260008335114
Hungary,HUN,2012,0.999180018901825
Hungary,HUN,2013,0.995599985122681
Hungary,HUN,2014,0.996360003948212
Iceland,ISL,1994,0.998340010643005
Iceland,ISL,1996,1.00835001468658
Iceland,ISL,1997,1.00749003887177
Iceland,ISL,1998,0.994949996471405
Iceland,ISL,1999,0.980180025100708
Iceland,ISL,2000,0.983240008354187
Iceland,ISL,2001,0.991419970989227
Iceland,ISL,2002,0.990580022335052
Iceland,ISL,2003,0.98496001958847
Iceland,ISL,2004,0.97995001077652
Iceland,ISL,2005,0.977439999580383
Iceland,ISL,2006,0.989139974117279
Iceland,ISL,2007,1.00480997562408
Iceland,ISL,2008,1.00513005256653
Iceland,ISL,2009,1.00397002696991
Iceland,ISL,2010,1.00564002990723
Iceland,ISL,2011,1.00618994235992
Iceland,ISL,2012,1.00404000282288
India,IND,1971,0.654690027236938
India,IND,1990,0.737089991569519
India,IND,2000,0.841920018196106
India,IND,2001,0.857739984989166
India,IND,2002,0.869570016860962
India,IND,2003,0.970420002937317
India,IND,2007,0.985140025615692
India,IND,2008,1.01279997825623
India,IND,2009,1.02479004859924
India,IND,2010,1.019700050354
India,IND,2011,1.0283499956131
India,IND,2012,1.01405000686646
India,IND,2013,1.01396000385284
Indonesia,IDN,1971,0.866190016269684
Indonesia,IDN,1972,0.867980003356934
Indonesia,IDN,1974,0.815760016441345
Indonesia,IDN,1975,0.879159986972809
Indonesia,IDN,1976,0.890590012073517
Indonesia,IDN,1978,0.899070024490356
Indonesia,IDN,1981,0.903339982032776
Indonesia,IDN,1982,0.91974002122879
Indonesia,IDN,1983,0.947870016098022
Indonesia,IDN,1984,0.953679978847504
Indonesia,IDN,1985,0.956030011177063
Indonesia,IDN,1986,0.943700015544891
Indonesia,IDN,1987,0.97052001953125
Indonesia,IDN,1988,0.954739987850189
Indonesia,IDN,1989,0.967060029506683
Indonesia,IDN,1990,0.969210028648376
Indonesia,IDN,1991,0.97010999917984
Indonesia,IDN,1992,0.966210007667542
Indonesia,IDN,1993,0.967999994754791
Indonesia,IDN,1994,0.96408998966217
Indonesia,IDN,1995,0.960839986801147
Indonesia,IDN,1996,0.973469972610474
Indonesia,IDN,1997,0.972940027713776
Indonesia,IDN,2001,0.985430002212524
Indonesia,IDN,2002,0.991110026836395
Indonesia,IDN,2003,0.983860015869141
Indonesia,IDN,2004,1.03120994567871
Indonesia,IDN,2005,0.971610009670258
Indonesia,IDN,2006,0.971809983253479
Indonesia,IDN,2007,0.965200006961823
Indonesia,IDN,2008,0.982620000839233
Indonesia,IDN,2009,0.979879975318909
Indonesia,IDN,2010,1.00778996944427
Indonesia,IDN,2011,1.04102003574371
Indonesia,IDN,2012,1.01058995723724
Indonesia,IDN,2013,1.01008999347687
Indonesia,IDN,2014,0.989400029182434
Iran,IRN,1984,0.810620009899139
Iran,IRN,1985,0.834760010242462
Iran,IRN,1986,0.85547000169754
Iran,IRN,1987,0.863979995250702
Iran,IRN,1988,0.889649987220764
Iran,IRN,1989,0.913290023803711
Iran,IRN,1990,0.912220001220703
Iran,IRN,1992,0.942929983139038
Iran,IRN,1997,0.957899987697601
Iran,IRN,1999,0.958379983901978
Iran,IRN,2000,0.964619994163513
Iran,IRN,2002,0.955229997634888
Iran,IRN,2003,0.963270008563995
Iran,IRN,2004,0.967299997806549
Iran,IRN,2005,0.975510001182556
Iran,IRN,2006,0.975199997425079
Iran,IRN,2007,1.0061399936676
Iran,IRN,2009,1.00829005241394
Iran,IRN,2010,1.00621998310089
Iran,IRN,2011,0.996580004692078
Iran,IRN,2012,0.990649998188019
Iran,IRN,2013,1.02360999584198
Iran,IRN,2014,0.986609995365143
Iraq,IRQ,1971,0.446819990873337
Iraq,IRQ,1972,0.445410013198853
Iraq,IRQ,1973,0.455440014600754
Iraq,IRQ,1974,0.471850007772446
Iraq,IRQ,1975,0.527639985084534
Iraq,IRQ,1976,0.550920009613037
Iraq,IRQ,1977,0.60317999124527
Iraq,IRQ,1978,0.645099997520447
Iraq,IRQ,1979,0.82683002948761
Iraq,IRQ,1980,0.89258998632431
Iraq,IRQ,1981,0.92101001739502
Iraq,IRQ,1983,0.919390022754669
Iraq,IRQ,1985,0.887329995632172
Iraq,IRQ,1986,0.889750003814697
Iraq,IRQ,1987,0.885909974575043
Iraq,IRQ,1988,0.905210018157959
Iraq,IRQ,1989,0.874930024147034
Iraq,IRQ,1993,0.900070011615753
Iraq,IRQ,1996,0.892470002174377
Iraq,IRQ,1999,0.869310021400452
Iraq,IRQ,2000,0.869050025939941
Iraq,IRQ,2003,0.881619989871979
Iraq,IRQ,2004,0.875630021095276
Iraq,IRQ,2007,0.886089980602264
Ireland,IRL,1971,1.01349997520447
Ireland,IRL,1972,1.0097199678421
Ireland,IRL,1973,1.01073002815247
Ireland,IRL,1974,1.01107001304626
Ireland,IRL,1975,1.0144499540329
Ireland,IRL,1976,1.00899004936218
Ireland,IRL,1977,1.00477004051208
Ireland,IRL,1978,1.00868999958038
Ireland,IRL,1979,1.01064002513885
Ireland,IRL,1980,1.01338994503021
Ireland,IRL,1981,1.01566004753113
Ireland,IRL,1982,1.01245999336243
Ireland,IRL,1983,1.01310002803802
Ireland,IRL,1986,1.01955997943878
Ireland,IRL,1987,1.01823997497559
Ireland,IRL,1988,1.01810002326965
Ireland,IRL,1989,1.02128005027771
Ireland,IRL,1990,1.02303004264832
Ireland,IRL,1991,1.01801002025604
Ireland,IRL,1992,1.01461005210876
Ireland,IRL,1993,1.01408994197845
Ireland,IRL,1994,1.01493000984192
Ireland,IRL,1995,1.01573002338409
Ireland,IRL,1996,1.01672995090485
Ireland,IRL,1997,1.01535999774933
Ireland,IRL,1998,1.00467002391815
Ireland,IRL,1999,1.00362002849579
Ireland,IRL,2000,1.00480997562408
Ireland,IRL,2001,1.00541996955872
Ireland,IRL,2002,1.00453996658325
Ireland,IRL,2003,1.0020899772644
Ireland,IRL,2004,1.00385999679565
Ireland,IRL,2005,1.00243997573853
Ireland,IRL,2006,0.997739970684052
Ireland,IRL,2007,0.998440027236938
Ireland,IRL,2008,1.0035400390625
Ireland,IRL,2009,1.00610995292664
Ireland,IRL,2010,1.00625002384186
Ireland,IRL,2011,0.997680008411407
Ireland,IRL,2012,1.00741994380951
Ireland,IRL,2013,1.00742995738983
Israel,ISR,1999,0.989839971065521
Israel,ISR,2000,0.990700006484985
Israel,ISR,2001,0.997189998626709
Israel,ISR,2002,0.996689975261688
Israel,ISR,2003,0.997030019760132
Israel,ISR,2004,0.999149978160858
Israel,ISR,2005,1.00055003166199
Israel,ISR,2006,1.00396001338959
Israel,ISR,2007,1.00182998180389
Israel,ISR,2008,1.0022599697113
Israel,ISR,2009,1.00177001953125
Israel,ISR,2010,1.00144994258881
Israel,ISR,2011,1.00130999088287
Israel,ISR,2012,1.0006799697876
Israel,ISR,2013,0.999469995498657
Israel,ISR,2014,1.00176000595093
Italy,ITA,1973,1.00997996330261
Italy,ITA,1976,1.01549005508423
Italy,ITA,1979,1.0005099773407
Italy,ITA,1985,1.00343000888824
Italy,ITA,1996,0.992439985275269
Italy,ITA,1997,0.998600006103516
Italy,ITA,1999,0.998149991035461
Italy,ITA,2000,0.999409973621368
Italy,ITA,2001,0.99702000617981
Italy,ITA,2002,0.996689975261688
Italy,ITA,2003,0.995320022106171
Italy,ITA,2004,0.996079981327057
Italy,ITA,2005,0.990819990634918
Italy,ITA,2006,0.989600002765656
Italy,ITA,2007,0.988269984722137
Italy,ITA,2008,0.987709999084473
Italy,ITA,2009,0.989130020141602
Italy,ITA,2010,0.990750014781952
Italy,ITA,2011,0.988749980926514
Italy,ITA,2012,0.991659998893738
Italy,ITA,2013,0.993900001049042
Jamaica,JAM,1975,1.0237900018692
Jamaica,JAM,1976,1.02486002445221
Jamaica,JAM,1977,1.02929997444153
Jamaica,JAM,1979,1.03232002258301
Jamaica,JAM,1980,1.03975999355316
Jamaica,JAM,1981,1.02546000480652
Jamaica,JAM,1983,1.0310800075531
Jamaica,JAM,1984,1.03110003471375
Jamaica,JAM,1985,1.0276700258255
Jamaica,JAM,1986,1.02610003948212
Jamaica,JAM,1987,0.993110001087189
Jamaica,JAM,1988,1.00619995594025
Jamaica,JAM,1989,1.01179003715515
Jamaica,JAM,1990,1.00321996212006
Jamaica,JAM,1991,1.00381004810333
Jamaica,JAM,1993,0.977240025997162
Jamaica,JAM,1999,1.00127995014191
Jamaica,JAM,2000,1.00058996677399
Jamaica,JAM,2001,1.00177001953125
Jamaica,JAM,2002,1.01081001758575
Jamaica,JAM,2003,1.01318001747131
Jamaica,JAM,2004,1.00771999359131
Japan,JPN,1971,0.998250007629395
Japan,JPN,1972,0.998300015926361
Japan,JPN,1973,0.999339997768402
Japan,JPN,1974,1.00010001659393
Japan,JPN,1975,1.00167000293732
Japan,JPN,1976,1.00188004970551
Japan,JPN,1977,1.00213003158569
Japan,JPN,1978,1.00171995162964
Japan,JPN,1979,1.00104999542236
Japan,JPN,1980,1.00126004219055
Japan,JPN,1981,1.00085997581482
Japan,JPN,1982,1.00100004673004
Japan,JPN,1983,1.00124001502991
Japan,JPN,1984,1.00129997730255
Japan,JPN,1985,1.00165998935699
Japan,JPN,1986,1.00172996520996
Japan,JPN,1987,1.00153005123138
Japan,JPN,1988,1.00121998786926
Japan,JPN,1989,1.00069999694824
Japan,JPN,1990,1.00058996677399
Japan,JPN,1991,1.00068998336792
Japan,JPN,1992,1.00059998035431
Japan,JPN,1994,0.99915999174118
Japan,JPN,1995,0.99915999174118
Japan,JPN,1998,1.00014996528625
Japan,JPN,1999,0.999970018863678
Japan,JPN,2000,0.999390006065369
Japan,JPN,2001,0.999480009078979
Japan,JPN,2002,0.999490022659302
Japan,JPN,2003,0.999920010566711
Japan,JPN,2004,0.99931001663208
Japan,JPN,2005,0.999989986419678
Japan,JPN,2006,1.00046002864838
Japan,JPN,2007,0.999960005283356
Japan,JPN,2008,0.999629974365234
Japan,JPN,2009,0.999440014362335
Japan,JPN,2010,0.999930024147034
Japan,JPN,2011,1.00001001358032
Japan,JPN,2012,0.999909996986389
Japan,JPN,2013,1
Jordan,JOR,1972,0.870989978313446
Jordan,JOR,1973,0.880550026893616
Jordan,JOR,1974,0.889270007610321
Jordan,JOR,1975,0.897239983081818
Jordan,JOR,1976,0.91074001789093
Jordan,JOR,1977,0.92874002456665
Jordan,JOR,1978,0.952189981937408
Jordan,JOR,1979,0.965759992599487
Jordan,JOR,1980,0.996280014514923
Jordan,JOR,1981,1.01265001296997
Jordan,JOR,1982,1.00809001922607
Jordan,JOR,1983,1.02476000785828
Jordan,JOR,1984,1.02522003650665
Jordan,JOR,1985,1.05181002616882
Jordan,JOR,1999,1.01909005641937
Jordan,JOR,2000,1.0210200548172
Jordan,JOR,2002,1.01942002773285
Jordan,JOR,2003,1.02281999588013
Jordan,JOR,2004,1.02894997596741
Jordan,JOR,2005,1.02163994312286
Jordan,JOR,2006,1.02825999259949
Jordan,JOR,2007,1.02708995342255
Jordan,JOR,2008,1.02154004573822
Jordan,JOR,2010,0.999830007553101
Jordan,JOR,2011,0.996659994125366
Jordan,JOR,2012,0.989549994468689
Kazakhstan,KAZ,2000,1.01882994174957
Kazakhstan,KAZ,2001,1.0032000541687
Kazakhstan,KAZ,2002,1.00292003154755
Kazakhstan,KAZ,2003,1.00766003131866
Kazakhstan,KAZ,2004,1.00555002689362
Kazakhstan,KAZ,2005,1.00610995292664
Kazakhstan,KAZ,2006,1.00656998157501
Kazakhstan,KAZ,2007,1.00086998939514
Kazakhstan,KAZ,2008,1.00260996818542
Kazakhstan,KAZ,2009,1.00252997875214
Kazakhstan,KAZ,2010,1.00682997703552
Kazakhstan,KAZ,2011,1.0072900056839
Kazakhstan,KAZ,2012,1.00396001338959
Kazakhstan,KAZ,2013,1.00392997264862
Kazakhstan,KAZ,2014,1.00117003917694
Kazakhstan,KAZ,2015,0.999899983406067
Kenya,KEN,1999,1.01529002189636
Kenya,KEN,2000,1.0318900346756
Kenya,KEN,2001,1.01780998706818
Kenya,KEN,2002,0.999100029468536
Kenya,KEN,2003,0.992349982261658
Kenya,KEN,2004,0.992519974708557
Kenya,KEN,2005,0.997990012168884
Kenya,KEN,2006,0.999779999256134
Kenya,KEN,2007,0.987450003623962
Kenya,KEN,2008,0.999979972839355
Kenya,KEN,2009,0.988699972629547
Kenya,KEN,2012,1.04224002361298
Kiribati,KIR,1979,0.974049985408783
Kiribati,KIR,1981,0.994300007820129
Kiribati,KIR,1982,1.01007997989655
Kiribati,KIR,1983,1.01276004314423
Kiribati,KIR,1984,1.01094996929169
Kiribati,KIR,1985,1.00039005279541
Kiribati,KIR,1986,1.02125000953674
Kiribati,KIR,1987,1.00669002532959
Kiribati,KIR,1989,0.998780012130737
Kiribati,KIR,1991,0.995109975337982
Kiribati,KIR,1992,0.998629987239838
Kiribati,KIR,1993,1.02263998985291
Kiribati,KIR,1994,1.01944994926453
Kiribati,KIR,1995,1.0344899892807
Kiribati,KIR,1996,1.0338499546051
Kiribati,KIR,1997,1.01707994937897
Kiribati,KIR,2000,0.997609972953796
Kiribati,KIR,2001,1.04789996147156
Kiribati,KIR,2014,1.04800999164581
Kuwait,KWT,1971,0.79900997877121
Kuwait,KWT,1972,0.876829981803894
Kuwait,KWT,1973,0.882330000400543
Kuwait,KWT,1974,0.860199987888336
Kuwait,KWT,1975,0.866060018539429
Kuwait,KWT,1976,0.897909998893738
