Entity,Code,Year,Drinking water - Proportion of population using improved water supplies - Safely managed - National - Percent (%)
Switzerland,CHE,2008,94.02027027027032
Switzerland,CHE,2009,94.25945945945949
Switzerland,CHE,2010,94.49864864864871
Switzerland,CHE,2011,94.7378378378379
Switzerland,CHE,2012,94.97702702702708
Switzerland,CHE,2013,95.21621621621625
Switzerland,CHE,2014,95.45540540540544
Switzerland,CHE,2015,95.45540540540543
Tajikistan,TJK,2000,37.20978164875141
Tajikistan,TJK,2001,37.94362707949452
Tajikistan,TJK,2002,38.6758705853341
Tajikistan,TJK,2003,39.40597095139523
Tajikistan,TJK,2004,40.14527298729544
Tajikistan,TJK,2005,40.88143190945815
Tajikistan,TJK,2006,41.61491958958305
Tajikistan,TJK,2007,42.34529014824845
Tajikistan,TJK,2008,43.07297040726377
Tajikistan,TJK,2009,43.79774397699786
Tajikistan,TJK,2010,44.51943917097581
Tajikistan,TJK,2011,45.2384157562723
Tajikistan,TJK,2012,45.95721452559634
Tajikistan,TJK,2013,46.67524218028719
Tajikistan,TJK,2014,47.39190916640276
Tajikistan,TJK,2015,47.40354674514864
Tunisia,TUN,2000,37.07736705043562
Tunisia,TUN,2001,42.06790170026761
Tunisia,TUN,2002,47.10930270606031
Tunisia,TUN,2003,52.20063652622057
Tunisia,TUN,2004,57.33769482926948
Tunisia,TUN,2005,62.50758014766431
Tunisia,TUN,2006,67.72411549668264
Tunisia,TUN,2007,72.98686531312524
Tunisia,TUN,2008,78.29557111204707
Tunisia,TUN,2009,83.64954441763359
Tunisia,TUN,2010,89.04861251838608
Tunisia,TUN,2011,91.25981160271024
Tunisia,TUN,2012,91.68435179972728
Tunisia,TUN,2013,92.09916220155888
Tunisia,TUN,2014,92.42017774633996
Tunisia,TUN,2015,92.73801170363588
Turkmenistan,TKM,2000,67.25394202820247
Turkmenistan,TKM,2001,68.50818852382015
Turkmenistan,TKM,2002,69.7761718934968
Turkmenistan,TKM,2003,71.05723438980866
Turkmenistan,TKM,2004,72.35108900850882
Turkmenistan,TKM,2005,73.56044217856937
Turkmenistan,TKM,2006,74.78321944744708
Turkmenistan,TKM,2007,76.0179861352612
Turkmenistan,TKM,2008,77.26374615210975
Turkmenistan,TKM,2009,78.51921317411036
Turkmenistan,TKM,2010,79.78281200518006
Turkmenistan,TKM,2011,81.0535623815542
Turkmenistan,TKM,2012,82.33001436970427
Turkmenistan,TKM,2013,83.61084583675365
Turkmenistan,TKM,2014,84.88210161282163
Turkmenistan,TKM,2015,86.1474716235858
Uganda,UGA,2000,3.907085022172809
Uganda,UGA,2001,4.020282703583973
Uganda,UGA,2002,4.138291642220244
Uganda,UGA,2003,4.293049626636761
Uganda,UGA,2004,4.459356289801072
Uganda,UGA,2005,4.628290871591185
Uganda,UGA,2006,4.800102142854176
Uganda,UGA,2007,4.97439421507745
Uganda,UGA,2008,5.150985200963957
Uganda,UGA,2009,5.329690755090546
Uganda,UGA,2010,5.510495751807585
Uganda,UGA,2011,5.693023750829308
Uganda,UGA,2012,5.877394977045389
Uganda,UGA,2013,6.063367521333982
Uganda,UGA,2014,6.250696033196575
Uganda,UGA,2015,6.438999614008883
Ukraine,UKR,2000,64.65222720549916
Ukraine,UKR,2001,64.73950130472474
Ukraine,UKR,2002,64.82852021145183
Ukraine,UKR,2003,64.91832122512781
Ukraine,UKR,2004,67.67468217489353
Ukraine,UKR,2005,70.43812105958185
Ukraine,UKR,2006,73.20752635945135
Ukraine,UKR,2007,75.98315320163536
Ukraine,UKR,2008,78.76492229234452
Ukraine,UKR,2009,81.55271069437576
Ukraine,UKR,2010,84.34654315415294
Ukraine,UKR,2011,87.14624582824905
Ukraine,UKR,2012,89.9516578914708
Ukraine,UKR,2013,92.3396776675175
Ukraine,UKR,2014,92.06482826817272
Ukraine,UKR,2015,92.16258060170131
United Kingdom,GBR,2000,95.64999999999999
United Kingdom,GBR,2001,95.64999999999999
United Kingdom,GBR,2002,95.64999999999999
United Kingdom,GBR,2003,95.64999999999999
United Kingdom,GBR,2004,95.64999999999998
United Kingdom,GBR,2005,95.64999999999999
United Kingdom,GBR,2006,95.64999999999999
United Kingdom,GBR,2007,95.64999999999999
United Kingdom,GBR,2008,95.64999999999999
United Kingdom,GBR,2009,95.64999999999999
United Kingdom,GBR,2010,95.64999999999999
United Kingdom,GBR,2011,95.64999999999999
United Kingdom,GBR,2012,95.64999999999999
United Kingdom,GBR,2013,95.64999999999999
United Kingdom,GBR,2014,95.64999999999999
United Kingdom,GBR,2015,95.64999999999999
United States,USA,2005,98.95413425285342
United States,USA,2006,98.96107771934884
United States,USA,2007,98.96798058077702
United States,USA,2008,98.97484283713797
United States,USA,2009,98.9816644884317
United States,USA,2010,98.988404929591
United States,USA,2011,98.99522658088472
United States,USA,2012,99.00204823217845
United States,USA,2013,99.00891048853941
United States,USA,2014,99.0158133499676
United States,USA,2015,99.02271621139579
Uzbekistan,UZB,2000,51.44559083640488
Uzbekistan,UZB,2001,51.48858115340246
Uzbekistan,UZB,2002,51.52205297053322
Uzbekistan,UZB,2003,51.54595036649629
Uzbekistan,UZB,2004,51.56075420800943
Uzbekistan,UZB,2005,51.56588440937287
Uzbekistan,UZB,2006,51.56128541962542
Uzbekistan,UZB,2007,51.40562770794978
Uzbekistan,UZB,2008,51.23561776502799
Uzbekistan,UZB,2009,51.19686265463552
Uzbekistan,UZB,2010,51.17250229953169
Uzbekistan,UZB,2011,51.16253669971648
Uzbekistan,UZB,2012,51.16751949962409
World,OWID_WRL,2000,61.42323401907401
World,OWID_WRL,2001,61.81084044509941
World,OWID_WRL,2002,62.82409165048779
World,OWID_WRL,2003,63.75389571292261
World,OWID_WRL,2004,64.70671509620537
World,OWID_WRL,2005,66.09156736410714
World,OWID_WRL,2006,67.0611333228638
World,OWID_WRL,2007,68.01991831303148
World,OWID_WRL,2008,68.96669506976484
World,OWID_WRL,2009,69.90071911943241
World,OWID_WRL,2010,70.82139961397687
World,OWID_WRL,2011,71.14434940272359
World,OWID_WRL,2012,71.21789752248907
World,OWID_WRL,2013,71.09497567629823
World,OWID_WRL,2014,71.13903940028075
World,OWID_WRL,2015,71.15745960276502
