Entity,Code,Year,Coal (terawatt-hours)
China,CHN,2007,1505.5312026599968
China,CHN,2008,292.0076798299997
China,CHN,2009,889.6806485800043
China,CHN,2010,734.6746246099974
China,CHN,2011,1801.5294378699982
China,CHN,2012,278.4283406400027
China,CHN,2013,480.0854463399992
China,CHN,2014,-169.66604602000007
China,CHN,2015,-471.3135653600002
China,CHN,2016,-289.18635812999855
China,CHN,2017,15.496719139999186
China,CHN,2018,189.56188244000077
Colombia,COL,1966,0
Colombia,COL,1967,2.279479999999996
Colombia,COL,1968,-2.2911099999999998
Colombia,COL,1969,1.5816800000000022
Colombia,COL,1970,1.0932200000000023
Colombia,COL,1971,-5.799799590000003
Colombia,COL,1972,0.7911888999999981
Colombia,COL,1973,0.3878488700000027
Colombia,COL,1974,4.492052609999998
Colombia,COL,1975,0.4271920551500017
Colombia,COL,1976,-0.5788649327500046
Colombia,COL,1977,0.6489248668500025
Colombia,COL,1978,0.2841774799499994
Colombia,COL,1979,0.23318336080000535
Colombia,COL,1980,1.3151186554999938
Colombia,COL,1981,0.532899393000001
Colombia,COL,1982,1.1882475669999977
Colombia,COL,1983,3.066269271000003
Colombia,COL,1984,1.359311492499998
Colombia,COL,1985,1.0808875479999998
Colombia,COL,1986,-0.44629776099999674
Colombia,COL,1987,9.025854012499998
Colombia,COL,1988,-8.919643037499995
Colombia,COL,1989,5.578744690999997
Colombia,COL,1990,-22.1713860615
Colombia,COL,1991,4.786856827999998
Colombia,COL,1992,15.718135732
Colombia,COL,1993,1.8951364119999994
Colombia,COL,1994,5.926413655500006
Colombia,COL,1995,-4.931633348200002
Colombia,COL,1996,-9.435895655550006
Colombia,COL,1997,5.999585835749997
Colombia,COL,1998,-1.8876071499999938
Colombia,COL,1999,-7.380942388670004
Colombia,COL,2000,2.1657658956100043
Colombia,COL,2001,-0.4793948569399973
Colombia,COL,2002,-5.497011377000003
Colombia,COL,2003,2.7634227219200014
Colombia,COL,2004,-3.5261157959200062
Colombia,COL,2005,-9.136373902499995
Colombia,COL,2006,28.767701719519998
Colombia,COL,2007,-5.29810477793
Colombia,COL,2008,12.610161408929997
Colombia,COL,2009,-4.141266258889999
Colombia,COL,2010,8.406506398830004
Colombia,COL,2011,-10.640912752150001
Colombia,COL,2012,9.29391059121
Colombia,COL,2013,4.129659100210006
Colombia,COL,2014,3.4769183373199937
Colombia,COL,2015,-4.386941984190003
Colombia,COL,2016,14.990003261510005
Colombia,COL,2017,-12.544125908400005
Colombia,COL,2018,8.08726887665
Croatia,HRV,1966,0
Croatia,HRV,1967,0
Croatia,HRV,1968,0
Croatia,HRV,1969,0
Croatia,HRV,1970,0
Croatia,HRV,1971,0
Croatia,HRV,1972,0
Croatia,HRV,1973,0
Croatia,HRV,1974,0
Croatia,HRV,1975,0
Croatia,HRV,1976,0
Croatia,HRV,1977,0
Croatia,HRV,1978,0
Croatia,HRV,1979,0
Croatia,HRV,1980,0
Croatia,HRV,1981,0
Croatia,HRV,1982,0
Croatia,HRV,1983,0
Croatia,HRV,1984,0
Croatia,HRV,1985,0
Croatia,HRV,1986,0
Croatia,HRV,1987,0
Croatia,HRV,1988,0
Croatia,HRV,1989,0
Croatia,HRV,1990,9.40342487
Croatia,HRV,1991,-4.11631057
Croatia,HRV,1992,-0.6397895600000005
Croatia,HRV,1993,-0.6976720699999999
Croatia,HRV,1994,-1.4774635700000003
Croatia,HRV,1995,-0.43971867
Croatia,HRV,1996,-0.36828720999999986
Croatia,HRV,1997,1.1649305800000003
Croatia,HRV,1998,-0.12425491999999982
Croatia,HRV,1999,-0.3058690000000004
Croatia,HRV,2000,2.6216694900000004
Croatia,HRV,2001,0.5683115799999996
Croatia,HRV,2002,1.2047633300000005
Croatia,HRV,2003,0.7621487900000004
Croatia,HRV,2004,0.46768881999999845
Croatia,HRV,2005,-0.07243163999999869
Croatia,HRV,2006,-0.5698351100000005
Croatia,HRV,2007,0.6323347300000002
Croatia,HRV,2008,0.23322801999999854
Croatia,HRV,2009,-2.3536910299999985
Croatia,HRV,2010,2.04663577
Croatia,HRV,2011,0.23284423000000132
Croatia,HRV,2012,-0.8434424900000019
Croatia,HRV,2013,0.5228382800000011
Croatia,HRV,2014,-0.33097816999999985
Croatia,HRV,2015,-0.47660903000000054
Croatia,HRV,2016,0.5264668399999994
Croatia,HRV,2017,-3.0080878699999998
Croatia,HRV,2018,-0.3926663997899995
Cyprus,CYP,1966,0
Cyprus,CYP,1967,0
Cyprus,CYP,1968,0
Cyprus,CYP,1969,0
Cyprus,CYP,1970,0
Cyprus,CYP,1971,0
Cyprus,CYP,1972,0
Cyprus,CYP,1973,0
Cyprus,CYP,1974,0
Cyprus,CYP,1975,0
Cyprus,CYP,1976,0
Cyprus,CYP,1977,0
Cyprus,CYP,1978,0
Cyprus,CYP,1979,0
Cyprus,CYP,1980,0
Cyprus,CYP,1981,0
Cyprus,CYP,1982,0
Cyprus,CYP,1983,0
Cyprus,CYP,1984,0
Cyprus,CYP,1985,1.0815900000000003
Cyprus,CYP,1986,-0.41868000000000016
Cyprus,CYP,1987,0.7443199999999999
Cyprus,CYP,1988,-0.55824
Cyprus,CYP,1989,-0.0930399999999999
Cyprus,CYP,1990,-0.04652000000000012
Cyprus,CYP,1991,-0.18608000000000002
Cyprus,CYP,1992,0.4419400000000001
Cyprus,CYP,1993,-0.15118999999999994
Cyprus,CYP,1994,0.30238
Cyprus,CYP,1995,0.12792999999999988
Cyprus,CYP,1996,-0.08140999999999998
Cyprus,CYP,1997,-0.27912000000000003
Cyprus,CYP,1998,-0.72106
Cyprus,CYP,1999,0.11630000000000004
Cyprus,CYP,2000,0.13956000000000002
Cyprus,CYP,2001,0.19770999999999994
Cyprus,CYP,2002,-0.10466999999999993
Cyprus,CYP,2003,0
Cyprus,CYP,2004,0
Cyprus,CYP,2005,0
Cyprus,CYP,2006,-0.16076380437000004
Cyprus,CYP,2007,-0.032237499380000034
Cyprus,CYP,2008,-0.05802750121
Cyprus,CYP,2009,-0.12250249997000001
Cyprus,CYP,2010,0.032237499380000034
Cyprus,CYP,2011,-0.09026498896
Cyprus,CYP,2012,-0.07737000549000002
Cyprus,CYP,2013,0
Cyprus,CYP,2014,0.022998801830000002
Cyprus,CYP,2015,0.012894995099999997
Cyprus,CYP,2016,-0.03352054424
Cyprus,CYP,2017,0.02952466232
Cyprus,CYP,2018,0.11994479548
Czech Republic,CZE,1966,-1.2095199999999977
Czech Republic,CZE,1967,-13.490800000000036
Czech Republic,CZE,1968,13.921110000000056
Czech Republic,CZE,1969,16.142439999999965
Czech Republic,CZE,1970,5.268390000000068
Czech Republic,CZE,1971,18.06138999999996
Czech Republic,CZE,1972,-6.408130000000028
Czech Republic,CZE,1973,-9.52496999999994
Czech Republic,CZE,1974,-1.6049399999999991
Czech Republic,CZE,1975,9.222589999999968
Czech Republic,CZE,1976,8.606200000000058
Czech Republic,CZE,1977,9.722679999999968
Czech Republic,CZE,1978,1.7910199999999463
Czech Republic,CZE,1979,0.13956000000001723
Czech Republic,CZE,1980,-14.293270000000007
Czech Republic,CZE,1981,-1.8142799999999397
Czech Republic,CZE,1982,3.4541099999999574
Czech Republic,CZE,1983,-2.523709999999994
Czech Republic,CZE,1984,8.408489999999972
Czech Republic,CZE,1985,-9.873869999999954
Czech Republic,CZE,1986,-2.0119900000000257
Czech Republic,CZE,1987,-5.152089999999987
Czech Republic,CZE,1988,5.128829999999937
Czech Republic,CZE,1989,-17.049579999999878
Czech Republic,CZE,1990,-79.80658353000007
Czech Republic,CZE,1991,-29.030910670000026
Czech Republic,CZE,1992,-20.99099862999998
Czech Republic,CZE,1993,-8.042668349999985
Czech Republic,CZE,1994,-15.41319248000002
Czech Republic,CZE,1995,0.2571276699999885
Czech Republic,CZE,1996,-0.6051554200000169
Czech Republic,CZE,1997,-16.438190899999967
Czech Republic,CZE,1998,-18.67823357000003
Czech Republic,CZE,1999,-21.05803395000001
Czech Republic,CZE,2000,30.77275903000003
Czech Republic,CZE,2001,-4.5865696199999775
Czech Republic,CZE,2002,-4.49970515000004
Czech Republic,CZE,2003,3.8911305100000106
Czech Republic,CZE,2004,0.36651945000002684
Czech Republic,CZE,2005,-8.191416050000043
Czech Republic,CZE,2006,8.278350300000028
Czech Republic,CZE,2007,-0.460524740000011
Czech Republic,CZE,2008,-12.465138670000016
Czech Republic,CZE,2009,-17.47348187
Czech Republic,CZE,2010,6.805038640000021
Czech Republic,CZE,2011,-3.3924942600000065
Czech Republic,CZE,2012,-8.839497800000004
Czech Republic,CZE,2013,-9.644665960000026
Czech Republic,CZE,2014,-6.068673559999951
Czech Republic,CZE,2015,-0.574673190000027
Czech Republic,CZE,2016,1.3460445700000037
Czech Republic,CZE,2017,-9.876428599999997
Czech Republic,CZE,2018,1.8327106424999897
Denmark,DNK,1966,5.735916000000003
Denmark,DNK,1967,-7.0117270000000005
Denmark,DNK,1968,-4.3403160000000085
Denmark,DNK,1969,-3.237791999999999
Denmark,DNK,1970,-6.836113999999995
Denmark,DNK,1971,-10.600745000000003
Denmark,DNK,1972,0.36169299999999893
Denmark,DNK,1973,9.098149000000003
Denmark,DNK,1974,-1.4490979999999993
Denmark,DNK,1975,-0.8710869999999993
Denmark,DNK,1976,9.288881
Denmark,DNK,1977,4.983454999999999
Denmark,DNK,1978,3.8786050000000003
Denmark,DNK,1979,8.088664999999999
Denmark,DNK,1980,21.400363000000006
Denmark,DNK,1981,-14.353746000000001
Denmark,DNK,1982,11.788167999999999
Denmark,DNK,1983,-3.1017209999999977
Denmark,DNK,1984,3.555290999999997
Denmark,DNK,1985,15.184128000000001
Denmark,DNK,1986,0.9757570000000015
Denmark,DNK,1987,-1.574702000000002
Denmark,DNK,1988,-5.403297999999992
Denmark,DNK,1989,-13.997867999999997
Denmark,DNK,1990,6.26391799999999
Denmark,DNK,1991,25.240589
Denmark,DNK,1992,-16.049400000000006
Denmark,DNK,1993,3.91931000000001
Denmark,DNK,1994,6.326719999999995
Denmark,DNK,1995,-14.810805000000002
Denmark,DNK,1996,28.263226000000003
Denmark,DNK,1997,-26.615255000000005
Denmark,DNK,1998,-11.576502000000005
Denmark,DNK,1999,-10.478629999999995
Denmark,DNK,2000,-8.870200999999994
Denmark,DNK,2001,2.633032
Denmark,DNK,2002,0.058149999999997704
Denmark,DNK,2003,17.809018999999992
Denmark,DNK,2004,-15.569080999999997
Denmark,DNK,2005,-7.987435142369996
Denmark,DNK,2006,22.315321279129996
Denmark,DNK,2007,-11.333425161019996
Denmark,DNK,2008,-6.453276555150005
Denmark,DNK,2009,-0.7716881928299983
Denmark,DNK,2010,-2.3096803536900055
Denmark,DNK,2011,-6.913167390369992
Denmark,DNK,2012,-8.897314705170004
Denmark,DNK,2013,8.871627570690002
Denmark,DNK,2014,-7.0907824483500015
Denmark,DNK,2015,-10.443271601749998
Denmark,DNK,2016,4.2537735298099975
Denmark,DNK,2017,-6.134863553449996
Denmark,DNK,2018,0.36460323304999775
Ecuador,ECU,1966,0
Ecuador,ECU,1967,0
Ecuador,ECU,1968,0
Ecuador,ECU,1969,0
Ecuador,ECU,1970,0
Ecuador,ECU,1971,0
Ecuador,ECU,1972,0
Ecuador,ECU,1973,0
Ecuador,ECU,1974,0
Ecuador,ECU,1975,0
Ecuador,ECU,1976,0
Ecuador,ECU,1977,0
Ecuador,ECU,1978,0
Ecuador,ECU,1979,0
Ecuador,ECU,1980,0
Ecuador,ECU,1981,0
Ecuador,ECU,1982,0
Ecuador,ECU,1983,0
Ecuador,ECU,1984,0
Ecuador,ECU,1985,0
Ecuador,ECU,1986,0
Ecuador,ECU,1987,0
Ecuador,ECU,1988,0
Ecuador,ECU,1989,0
Ecuador,ECU,1990,0
Ecuador,ECU,1991,0
Ecuador,ECU,1992,0
Ecuador,ECU,1993,0
Ecuador,ECU,1994,0
Ecuador,ECU,1995,0
Ecuador,ECU,1996,0
Ecuador,ECU,1997,0
Ecuador,ECU,1998,0
Ecuador,ECU,1999,0
Ecuador,ECU,2000,0
Ecuador,ECU,2001,0
Ecuador,ECU,2002,0
Ecuador,ECU,2003,0
Ecuador,ECU,2004,0
Ecuador,ECU,2005,0
Ecuador,ECU,2006,0
Ecuador,ECU,2007,0
Ecuador,ECU,2008,0
Ecuador,ECU,2009,0
Ecuador,ECU,2010,0
Ecuador,ECU,2011,0
Ecuador,ECU,2012,0
Ecuador,ECU,2013,0
Ecuador,ECU,2014,0
Ecuador,ECU,2015,0
Ecuador,ECU,2016,0
Ecuador,ECU,2017,0
Ecuador,ECU,2018,0
Egypt,EGY,1966,-1.50027
Egypt,EGY,1967,1.7212400000000012
Egypt,EGY,1968,0.19770999999999894
Egypt,EGY,1969,0.4070499999999999
Egypt,EGY,1970,-0.4303099999999995
Egypt,EGY,1971,-0.9116408099999997
Egypt,EGY,1972,-0.47998173000000044
Egypt,EGY,1973,-0.47601590000000016
Egypt,EGY,1974,2.3984665300000003
Egypt,EGY,1975,1.0953250299999997
Egypt,EGY,1976,-0.1468171199999997
Egypt,EGY,1977,0.9219333600000006
Egypt,EGY,1978,-0.31438216000000097
Egypt,EGY,1979,0.7829432299999999
Egypt,EGY,1980,-1.5500580299999998
Egypt,EGY,1981,1.8492397800000004
Egypt,EGY,1982,0.27545654999999947
Egypt,EGY,1983,-0.438927829999999
Egypt,EGY,1984,0.11362510000000015
Egypt,EGY,1985,0.45816385000000004
Egypt,EGY,1986,0.04727594999999951
Egypt,EGY,1987,0.5038697499999998
Egypt,EGY,1988,0.8578985800000005
Egypt,EGY,1989,0.23605410999999954
Egypt,EGY,1990,-1.4763238300000001
Egypt,EGY,1991,0.25823251999999997
Egypt,EGY,1992,0.22149335000000114
Egypt,EGY,1993,1.9041799000000008
Egypt,EGY,1994,0.8548398899999974
Egypt,EGY,1995,-3.9929278999999998
Egypt,EGY,1996,3.0231138300000016
Egypt,EGY,1997,-1.7049696300000008
Egypt,EGY,1998,-0.1522599600000003
Egypt,EGY,1999,-0.8408490000000004
Egypt,EGY,2000,1.71197089
Egypt,EGY,2001,-1.2165677799999983
Egypt,EGY,2002,0.6474537299999987
Egypt,EGY,2003,0.3519237999999998
Egypt,EGY,2004,0.2184695500000018
Egypt,EGY,2005,-0.2184695500000018
Egypt,EGY,2006,0.005524250000000563
Egypt,EGY,2007,-0.9004643800000007
Egypt,EGY,2008,-0.9008714300000005
Egypt,EGY,2009,-0.9004527499999995
Egypt,EGY,2010,-1.8013474399999998
Egypt,EGY,2011,-0.27007185999999983
Egypt,EGY,2012,-0.5845470600000002
Egypt,EGY,2013,-0.054672630000000666
Egypt,EGY,2014,0.09787808000000098
Egypt,EGY,2015,8.44321423761
Egypt,EGY,2016,6.7934372614299985
Egypt,EGY,2017,-0.6596487153999995
Egypt,EGY,2018,13.171995741840004
Estonia,EST,1966,0
Estonia,EST,1967,0
Estonia,EST,1968,0
Estonia,EST,1969,0
Estonia,EST,1970,0
Estonia,EST,1971,0
Estonia,EST,1972,0
Estonia,EST,1973,0
Estonia,EST,1974,0
Estonia,EST,1975,0
Estonia,EST,1976,0
Estonia,EST,1977,0
Estonia,EST,1978,0
Estonia,EST,1979,0
Estonia,EST,1980,0
Estonia,EST,1981,0
Estonia,EST,1982,0
Estonia,EST,1983,0
Estonia,EST,1984,0
Estonia,EST,1985,67.52030285097
Estonia,EST,1986,0.8212133848300027
Estonia,EST,1987,0.5896944747399999
Estonia,EST,1988,-3.176978253170006
Estonia,EST,1989,2.316306174030018
Estonia,EST,1990,-3.2721328314000147
Estonia,EST,1991,-6.829868689999991
Estonia,EST,1992,-7.312629990000005
Estonia,EST,1993,-13.43903487
Estonia,EST,1994,0.3860462199999972
Estonia,EST,1995,-0.9592656599999998
Estonia,EST,1996,1.4520287600000046
Estonia,EST,1997,-0.36119290999999976
Estonia,EST,1998,-3.5224595100000045
Estonia,EST,1999,-3.071296919999998
Estonia,EST,2000,1.7572930000000007
Estonia,EST,2001,-0.45268611999999564
Estonia,EST,2002,-0.8073197100000051
Estonia,EST,2003,4.944971329999998
Estonia,EST,2004,0.9326678500000085
Estonia,EST,2005,-1.5505464900000092
Estonia,EST,2006,-1.8829435199999978
Estonia,EST,2007,6.999527130000004
Estonia,EST,2008,-1.972354959999997
Estonia,EST,2009,-3.6071608000000026
Estonia,EST,2010,9.956559300000002
Estonia,EST,2011,3.0310338599999938
Estonia,EST,2012,-3.1209802799999977
Estonia,EST,2013,3.3502657299999967
Estonia,EST,2014,0.4302983699999956
Estonia,EST,2015,-4.696263779999995
Estonia,EST,2016,0.4577567999999985
Estonia,EST,2017,4.609492350000011
Estonia,EST,2018,3.2551306785399987
Europe,,1966,-247.05230443499931
Europe,,1967,-189.49784068200006
Europe,,1968,87.3710134869998
Europe,,1969,75.08997771699978
Europe,,1970,-95.65432630799933
Europe,,1971,-244.96952262500054
Europe,,1972,-186.10368100599953
Europe,,1973,84.17263788299988
Europe,,1974,-48.82200731000012
Europe,,1975,-124.91242786500061
Europe,,1976,245.59567368399985
Europe,,1977,-13.43486318899977
Europe,,1978,100.39189752200127
Europe,,1979,241.42321463699955
Europe,,1980,108.16979380300018
Europe,,1981,-99.68925711600059
Europe,,1982,32.52086432999931
Europe,,1983,81.01249706700037
Europe,,1984,-10.048930574999758
Europe,,1985,1256.5416867989998
Europe,,1986,-60.20100516099956
Europe,,1987,58.55494031799935
Europe,,1988,-143.47412301999975
Europe,,1989,-80.25015638199966
Europe,,1990,-355.3213602880005
Europe,,1991,-423.8872150369989
Europe,,1992,-329.5161219950005
Europe,,1993,-388.3018224469997
Europe,,1994,-280.4240532920003
Europe,,1995,-97.30897990599988
Europe,,1996,-104.18825632500011
Europe,,1997,-70.75579886800006
Europe,,1998,-156.33879289500055
Europe,,1999,-238.26750833999995
Europe,,2000,129.0842879669999
Europe,,2001,-22.575165123998886
Europe,,2002,-13.656607747001544
Europe,,2003,184.80176647100052
Europe,,2004,-69.5146115409998
Europe,,2005,-135.71553486500034
Europe,,2006,208.07959758700053
Europe,,2007,31.549680246000207
Europe,,2008,-239.38986265300082
Europe,,2009,-474.3829793829991
Europe,,2010,184.34343747499952
Europe,,2011,180.65757879100056
Europe,,2012,97.48040494299948
Europe,,2013,-146.3470412150009
Europe,,2014,-268.45564355199986
Europe,,2015,-178.78293792799923
Europe,,2016,-143.43280163000054
Europe,,2017,-131.22907977399927
Europe,,2018,-98.09599828800037
Finland,FIN,1966,-1.455285159999999
Finland,FIN,1967,-0.7126398800000011
Finland,FIN,1968,3.6967234299999987
Finland,FIN,1969,4.349433919999999
Finland,FIN,1970,0.42944715867000127
Finland,FIN,1971,-2.98805555553
Finland,FIN,1972,2.5783333304300022
Finland,FIN,1973,2.8741666754999997
Finland,FIN,1974,0.5533333262599953
Finland,FIN,1975,-2.780277778539997
Finland,FIN,1976,9.315000002900007
Finland,FIN,1977,0.300833337929987
Finland,FIN,1978,12.673333324340007
Finland,FIN,1979,-1.7811111120699934
Finland,FIN,1980,6.375000002789996
Finland,FIN,1981,-20.693888880800003
Finland,FIN,1982,3.6022222135399957
Finland,FIN,1983,3.154444453629999
Finland,FIN,1984,6.031944438320004
Finland,FIN,1985,12.243055551070007
Finland,FIN,1986,-4.970555550610001
Finland,FIN,1987,6.371666670339998
Finland,FIN,1988,0.07305555461000068
Finland,FIN,1989,-1.2936111104200023
Finland,FIN,1990,3.081111104840005
Finland,FIN,1991,-0.07583333359000477
Finland,FIN,1992,-5.498055553290001
Finland,FIN,1993,7.975277780019994
Finland,FIN,1994,13.867500003100005
Finland,FIN,1995,-8.951388890259992
Finland,FIN,1996,13.141944438229999
Finland,FIN,1997,-4.318888888000004
Finland,FIN,1998,-13.889166669840002
Finland,FIN,1999,-1.9733333337499985
Finland,FIN,2000,-3.2383333299799943
Finland,FIN,2001,12.161944442069995
Finland,FIN,2002,6.10194445466
Finland,FIN,2003,19.00138887864999
Finland,FIN,2004,-9.713055546979987
Finland,FIN,2005,-30.710555556320003
Finland,FIN,2006,30.984999993940008
Finland,FIN,2007,-4.800833331690015
Finland,FIN,2008,-19.309444446579995
Finland,FIN,2009,0.44611111112999424
Finland,FIN,2010,16.43527778271001
Finland,FIN,2011,-14.80749999823
Finland,FIN,2012,-11.61583333418001
Finland,FIN,2013,5.539722214730006
Finland,FIN,2014,-6.016666665559995
Finland,FIN,2015,-7.6197222217700045
Finland,FIN,2016,6.381388896769998
Finland,FIN,2017,-4.255555559819996
Finland,FIN,2018,3.140555558729993
France,FRA,1966,-35.321353676199976
France,FRA,1967,-5.7715004273000545
France,FRA,1968,-16.88173653780001
France,FRA,1969,0.4422099323001021
France,FRA,1970,-20.431949530900113
France,FRA,1971,-33.73595591409992
France,FRA,1972,-40.82256685590005
France,FRA,1973,-3.5708087927000065
France,FRA,1974,3.9648435433999794
France,FRA,1975,-40.56453181329999
France,FRA,1976,50.68881408870004
France,FRA,1977,-12.505653635800059
France,FRA,1978,14.15921971250009
France,FRA,1979,29.314053603299953
France,FRA,1980,-7.737440279300017
France,FRA,1981,-32.06908383809997
France,FRA,1982,7.44319999999999
France,FRA,1983,-32.09879999999998
France,FRA,1984,-13.374500000000012
France,FRA,1985,-8.606200000000001
France,FRA,1986,-49.19490000000002
France,FRA,1987,-21.050299999999964
France,FRA,1988,-5.0009000000000015
France,FRA,1989,18.49169999999998
France,FRA,1990,-6.047600000000017
France,FRA,1991,14.188600000000008
France,FRA,1992,-27.795699999999982
France,FRA,1993,-37.91380000000001
France,FRA,1994,-2.7912000000000035
France,FRA,1995,3.954199999999986
France,FRA,1996,11.164800000000014
France,FRA,1997,-22.56220000000002
France,FRA,1998,30.121700000000004
France,FRA,1999,-19.770999999999987
France,FRA,2000,-4.687808770000032
France,FRA,2001,-20.573481629999975
France,FRA,2002,4.422086530000001
France,FRA,2003,9.369453640000017
France,FRA,2004,-7.590901000000031
France,FRA,2005,5.796077990000015
France,FRA,2006,-11.866937989999997
France,FRA,2007,5.09136977
France,FRA,2008,-8.999968539999998
France,FRA,2009,-15.38068663
France,FRA,2010,8.842579750000013
France,FRA,2011,-20.264030590000033
France,FRA,2012,15.09350483030002
France,FRA,2013,5.793880152599996
France,FRA,2014,-34.0464438849
France,FRA,2015,-2.9452191719500007
France,FRA,2016,-2.6250344560500167
France,FRA,2017,12.93256000000001
France,FRA,2018,-10.32744000000001
Germany,DEU,1966,-124.13711042600039
Germany,DEU,1967,-64.0349939919995
Germany,DEU,1968,24.134595771000022
Germany,DEU,1969,50.52144920099977
Germany,DEU,1970,-21.96236763099978
Germany,DEU,1971,-74.61807999999996
Germany,DEU,1972,-39.51874000000021
Germany,DEU,1973,5.268389999999954
Germany,DEU,1974,6.989630000000261
Germany,DEU,1975,-153.5508900000002
Germany,DEU,1976,82.27062000000001
Germany,DEU,1977,-61.83671000000004
Germany,DEU,1978,19.48025000000007
Germany,DEU,1979,88.29495999999995
Germany,DEU,1980,36.983400000000074
Germany,DEU,1981,27.55146999999988
Germany,DEU,1982,-39.832749999999805
Germany,DEU,1983,59.48745000000008
Germany,DEU,1984,54.27720999999974
Germany,DEU,1985,-9.245849999999791
Germany,DEU,1986,-95.6218600000002
Germany,DEU,1987,-6.7453999999997905
Germany,DEU,1988,-19.23602000000028
Germany,DEU,1989,25.70230000000015
Germany,DEU,1990,-110.40665683099996
Germany,DEU,1991,-186.09555512500015
Germany,DEU,1992,-129.09729612199976
Germany,DEU,1993,-68.72376944760026
Germany,DEU,1994,-34.32261916889979
Germany,DEU,1995,-57.512222197400206
Germany,DEU,1996,-4.5374999750999905
Germany,DEU,1997,-32.5836110875
Germany,DEU,1998,-24.305937188299936
Germany,DEU,1999,-36.93065934560002
Germany,DEU,2000,36.51416671599998
Germany,DEU,2001,2.840207540700021
Germany,DEU,2002,2.2127777632000516
Germany,DEU,2003,16.47111112690004
Germany,DEU,2004,-25.509914214000105
Germany,DEU,2005,-42.72276952849995
Germany,DEU,2006,37.924024281900074
Germany,DEU,2007,24.975456982499963
Germany,DEU,2008,-76.47849306990008
Germany,DEU,2009,-97.5157946841
Germany,DEU,2010,61.87978577550007
Germany,DEU,2011,14.618888949700022
Germany,DEU,2012,25.28305547979994
Germany,DEU,2013,27.324444491600048
Germany,DEU,2014,-37.50361117930004
Germany,DEU,2015,-10.839166629099964
Germany,DEU,2016,-25.120833261800044
Germany,DEU,2017,-58.00472222679991
Germany,DEU,2018,-59.70805563210001
Greece,GRC,1966,-0.04651999999999745
Greece,GRC,1967,-1.081590000000002
Greece,GRC,1968,3.0238000000000014
Greece,GRC,1969,-0.8489900000000006
Greece,GRC,1970,3.8495300000000015
Greece,GRC,1971,13.932740000000003
Greece,GRC,1972,2.95402
Greece,GRC,1973,8.152630000000002
Greece,GRC,1974,2.895869999999995
Greece,GRC,1975,17.747380000000014
Greece,GRC,1976,13.641989999999979
Greece,GRC,1977,5.640550000000005
Greece,GRC,1978,-10.455370000000002
Greece,GRC,1979,-37.84401999999999
Greece,GRC,1980,0
Greece,GRC,1981,-0.46519999999999584
Greece,GRC,1982,0.6978000000000009
Greece,GRC,1983,10.478629999999988
Greece,GRC,1984,3.8495299999999943
Greece,GRC,1985,9.676160000000017
Greece,GRC,1986,-3.2098799999999983
Greece,GRC,1987,9.501710000000003
Greece,GRC,1988,9.373779999999996
Greece,GRC,1989,6.454650000000001
Greece,GRC,1990,1.3029903099999984
Greece,GRC,1991,-3.555186329999998
Greece,GRC,1992,3.9168211799999995
Greece,GRC,1993,-0.040960859999998434
Greece,GRC,1994,0.20181538999999304
Greece,GRC,1995,-0.3171152099999972
Greece,GRC,1996,-2.554506240000009
Greece,GRC,1997,7.033521620000002
Greece,GRC,1998,4.539456490000006
Greece,GRC,1999,-3.9215196999999904
Greece,GRC,2000,5.918879159999989
Greece,GRC,2001,3.5282512499999967
Greece,GRC,2002,-4.110425790000008
Greece,GRC,2003,0.5618569300000189
Greece,GRC,2004,2.6305431799999752
Greece,GRC,2005,-1.4598324899999824
Greece,GRC,2006,-8.390777510000007
Greece,GRC,2007,5.308967069999994
Greece,GRC,2008,-6.047134799999981
Greece,GRC,2009,1.0389427900000072
Greece,GRC,2010,-6.502612120000023
Greece,GRC,2011,0.3439107300000046
Greece,GRC,2012,2.809400950000011
Greece,GRC,2013,-13.397690220000015
Greece,GRC,2014,-3.1631971799999974
Greece,GRC,2015,-12.657208119999993
Greece,GRC,2016,-14.748689169999999
Greece,GRC,2017,5.087636539999998
Greece,GRC,2018,-1.5815372068600055
Hong Kong,HKG,1966,-0.19771000000000027
Hong Kong,HKG,1967,-0.24422999999999984
Hong Kong,HKG,1968,-0.27912000000000015
Hong Kong,HKG,1969,-0.29074999999999995
Hong Kong,HKG,1970,-0.17445000000000002
Hong Kong,HKG,1971,0.06978000000000004
Hong Kong,HKG,1972,-0.16282000000000005
Hong Kong,HKG,1973,-0.06978000000000002
Hong Kong,HKG,1974,0
Hong Kong,HKG,1975,-0.011629999999999988
Hong Kong,HKG,1976,0.023260000000000003
Hong Kong,HKG,1977,-0.011630000000000015
Hong Kong,HKG,1978,-0.02325999999999999
Hong Kong,HKG,1979,-0.011630000000000001
Hong Kong,HKG,1980,-0.023260000000000003
Hong Kong,HKG,1981,0.3837900000000001
Hong Kong,HKG,1982,10.001800000000001
Hong Kong,HKG,1983,14.037409999999998
Hong Kong,HKG,1984,7.466460000000001
Hong Kong,HKG,1985,7.594389999999997
Hong Kong,HKG,1986,6.210420000000006
Hong Kong,HKG,1987,11.571850000000005
Hong Kong,HKG,1988,8.989989999999992
Hong Kong,HKG,1989,4.733410000000006
Hong Kong,HKG,1990,-7.140819999999991
Hong Kong,HKG,1991,5.047419999999988
Hong Kong,HKG,1992,4.140280000000004
Hong Kong,HKG,1993,11.548590000000004
Hong Kong,HKG,1994,-24.16714000000001
Hong Kong,HKG,1995,4.710150000000006
