Entity,Code,Year,Coal Production (terwatt-hours)
Africa,,1981,909.9033433946205
Africa,,1982,998.7121947560928
Africa,,1983,1011.872796721143
Africa,,1984,1128.452845730893
Africa,,1985,1198.9106623583702
Africa,,1986,1229.4911939331903
Africa,,1987,1230.7749334437863
Africa,,1988,1264.9314535838466
Africa,,1989,1228.4504004985063
Africa,,1990,1221.2260188175526
Africa,,1991,1244.8148103639148
Africa,,1992,1273.1393947340619
Africa,,1993,1296.9969405781894
Africa,,1994,1348.031758237021
Africa,,1995,1416.0434099038612
Africa,,1996,1411.6851803352665
Africa,,1997,1501.6075814527853
Africa,,1998,1521.7465095732655
Africa,,1999,1519.3371783431805
Africa,,2000,1518.0176616170888
Africa,,2001,1514.2569430192877
Africa,,2002,1488.9234872490565
Africa,,2003,1599.960609376875
Africa,,2004,1634.8584204067934
Africa,,2005,1645.3937386449095
Africa,,2006,1634.1575638998956
Africa,,2007,1633.5044845189022
Africa,,2008,1659.7474079880324
Africa,,2009,1645.72772381149
Africa,,2010,1706.9717884140402
Africa,,2011,1697.5177479998936
Africa,,2012,1766.9137820998303
Africa,,2013,1771.9929479318773
Africa,,2014,1834.5563507727686
Africa,,2015,1763.6787630519646
Africa,,2016,1739.5358648557738
Africa,,2017,1805.4393606929032
Africa,,2018,1812.3313350326755
Asia Pacific,,1981,5790.295534780134
Asia Pacific,,1982,6083.16632198962
Asia Pacific,,1983,6436.264922738594
Asia Pacific,,1984,6967.3504691934495
Asia Pacific,,1985,7707.272316116161
Asia Pacific,,1986,7976.553889756356
Asia Pacific,,1987,8294.24467970488
Asia Pacific,,1988,8634.462072937835
Asia Pacific,,1989,9258.498215251437
Asia Pacific,,1990,9526.4769701212
Asia Pacific,,1991,9718.788496026556
Asia Pacific,,1992,10055.094715334182
Asia Pacific,,1993,10316.916781544256
Asia Pacific,,1994,10898.875566243303
Asia Pacific,,1995,11814.21482806773
Asia Pacific,,1996,12230.720296759746
Asia Pacific,,1997,12403.709807504456
Asia Pacific,,1998,12133.079608499313
Asia Pacific,,1999,12468.80256178381
Asia Pacific,,2000,12974.382181158047
Asia Pacific,,2001,13776.775461290956
Asia Pacific,,2002,14594.906535393362
Asia Pacific,,2003,16537.8032235679
Asia Pacific,,2004,18865.804897810463
Asia Pacific,,2005,20866.807886360246
Asia Pacific,,2006,22348.134770770415
Asia Pacific,,2007,24022.079725133583
Asia Pacific,,2008,25073.032329623587
Asia Pacific,,2009,26059.055761526433
Asia Pacific,,2010,27943.13049263139
Asia Pacific,,2011,30658.813992358104
Asia Pacific,,2012,31365.07133664552
Asia Pacific,,2013,32453.708578978763
Asia Pacific,,2014,32350.070213889398
Asia Pacific,,2015,32050.640927180804
Asia Pacific,,2016,30647.57582039248
Asia Pacific,,2017,31285.68495740636
Asia Pacific,,2018,33181.366314578605
Australia,AUS,1981,788.5712011679027
Australia,AUS,1982,804.9543042904443
Australia,AUS,1983,838.7407187645341
Australia,AUS,1984,880.917322009869
Australia,AUS,1985,1074.3456703652084
Australia,AUS,1986,1142.859530714817
Australia,AUS,1987,1193.6675457704052
Australia,AUS,1988,1173.2935123690675
Australia,AUS,1989,1274.678000306595
Australia,AUS,1990,1334.6012127745719
Australia,AUS,1991,1384.4242753222725
Australia,AUS,1992,1477.235254405438
Australia,AUS,1993,1484.1000650977617
Australia,AUS,1994,1516.9103519334608
Australia,AUS,1995,1591.8179891345746
Australia,AUS,1996,1640.682256603732
Australia,AUS,1997,1789.1142892491475
Australia,AUS,1998,1832.1017852846805
Australia,AUS,1999,1931.9179209629558
Australia,AUS,2000,1996.8197844194826
Australia,AUS,2001,2157.92096480826
Australia,AUS,2002,2224.0463311188987
Australia,AUS,2003,2299.047704486149
Australia,AUS,2004,2388.8310367486974
Australia,AUS,2005,2501.2884451207283
Australia,AUS,2006,2556.8404676483265
Australia,AUS,2007,2640.8552744577996
Australia,AUS,2008,2720.621501441359
Australia,AUS,2009,2822.833885863993
Australia,AUS,2010,2914.789465346708
Australia,AUS,2011,2850.8133671766177
Australia,AUS,2012,3091.909191931405
Australia,AUS,2013,3323.660816947053
Australia,AUS,2014,3557.161146069339
Australia,AUS,2015,3554.696944837547
Australia,AUS,2016,3566.41953307999
Australia,AUS,2017,3477.1290408227237
Australia,AUS,2018,3501.6783735179
Brazil,BRA,1981,33.744058884000005
Brazil,BRA,1982,37.195046229000006
Brazil,BRA,1983,39.683975551
Brazil,BRA,1984,44.53918770400001
Brazil,BRA,1985,45.453852314
Brazil,BRA,1986,43.101745290000004
Brazil,BRA,1987,39.264879197000006
Brazil,BRA,1988,42.773261755
Brazil,BRA,1989,38.603477608000006
Brazil,BRA,1990,19.6207117902
Brazil,BRA,1991,23.47046583052
Brazil,BRA,1992,21.972292196170002
Brazil,BRA,1993,21.83779492125
Brazil,BRA,1994,24.354949799680004
Brazil,BRA,1995,23.892641657330003
Brazil,BRA,1996,22.267610809070003
Brazil,BRA,1997,26.055892228170002
Brazil,BRA,1998,25.497108165140002
Brazil,BRA,1999,26.124039690180002
Brazil,BRA,2000,31.22725395227
Brazil,BRA,2001,26.80880579799
Brazil,BRA,2002,24.089400718750003
Brazil,BRA,2003,22.15903189629
Brazil,BRA,2004,25.922326551140003
Brazil,BRA,2005,28.489781633140005
Brazil,BRA,2006,27.826634125280002
Brazil,BRA,2007,28.56413172305
Brazil,BRA,2008,33.17474083217
Brazil,BRA,2009,30.47445568227
Brazil,BRA,2010,26.972194039790004
Brazil,BRA,2011,28.136744179230003
Brazil,BRA,2012,29.91835955647
Brazil,BRA,2013,38.772330868210005
Brazil,BRA,2014,37.96602367764
Brazil,BRA,2015,29.853385898200003
Brazil,BRA,2016,27.531031577560004
Brazil,BRA,2017,21.806682926750003
Brazil,BRA,2018,13.655344848730852
Bulgaria,BGR,1981,58.35724660000001
Bulgaria,BGR,1982,64.1110728
Bulgaria,BGR,1983,64.462764
Bulgaria,BGR,1984,64.30599160000001
Bulgaria,BGR,1985,61.41430840000001
Bulgaria,BGR,1986,69.84489540000001
Bulgaria,BGR,1987,72.92196080000001
Bulgaria,BGR,1988,67.705208
Bulgaria,BGR,1989,67.9492054
Bulgaria,BGR,1990,59.207167000000005
Bulgaria,BGR,1991,58.95467428335996
Bulgaria,BGR,1992,67.46846197628935
Bulgaria,BGR,1993,66.37008424844366
Bulgaria,BGR,1994,65.950018473311
Bulgaria,BGR,1995,68.86824965464369
Bulgaria,BGR,1996,70.09845932788687
Bulgaria,BGR,1997,58.28490799112701
Bulgaria,BGR,1998,58.923395
Bulgaria,BGR,1999,49.72988000887299
Bulgaria,BGR,2000,49.94852401774599
Bulgaria,BGR,2001,52.30359899112701
Bulgaria,BGR,2002,51.50112899112701
Bulgaria,BGR,2003,54.024839008872995
Bulgaria,BGR,2004,52.780429
Bulgaria,BGR,2005,48.59013999889085
Bulgaria,BGR,2006,50.0950620044365
Bulgaria,BGR,2007,55.953092997781695
Bulgaria,BGR,2008,56.51213195443441
Bulgaria,BGR,2009,53.48055498447232
Bulgaria,BGR,2010,57.44987399445436
Bulgaria,BGR,2011,72.21415900000001
Bulgaria,BGR,2012,65.25360400055453
Bulgaria,BGR,2013,55.67978800332735
Bulgaria,BGR,2014,59.5409480044365
Bulgaria,BGR,2015,68.21459971076965
Bulgaria,BGR,2016,59.48163273738862
Bulgaria,BGR,2017,66.27609034000001
Bulgaria,BGR,2018,60.72405244453608
CIS,,1981,4027.845244086166
CIS,,1982,4061.560227249106
CIS,,1983,4057.78737824455
CIS,,1984,4013.7482233395585
CIS,,1985,2876.931255465931
CIS,,1986,2988.6534357267187
CIS,,1987,3023.9951683980594
CIS,,1988,3102.5564355410083
CIS,,1989,2989.6312606614733
CIS,,1990,2871.6306135724717
CIS,,1991,2689.809753838214
CIS,,1992,2578.787793758003
CIS,,1993,2307.55552014669
CIS,,1994,2078.582345420879
CIS,,1995,1889.1302047037996
CIS,,1996,1808.7355836902527
CIS,,1997,1734.9674197659626
CIS,,1998,1635.5120683830453
CIS,,1999,1684.309229730728
CIS,,2000,1805.925851178745
CIS,,2001,1907.9418986715104
CIS,,2002,1813.027337552292
CIS,,2003,1978.7806431654549
CIS,,2004,2046.9745735496635
CIS,,2005,2028.4801531258313
CIS,,2006,2138.4308654064776
CIS,,2007,2180.390676199795
CIS,,2008,2310.633603977835
CIS,,2009,2174.5301203130484
CIS,,2010,2328.933166547217
CIS,,2011,2435.6162167939456
CIS,,2012,2585.493873795742
CIS,,2013,2639.13799242207
CIS,,2014,2653.0719205501505
CIS,,2015,2733.9329412289007
CIS,,2016,2822.8958006142702
CIS,,2017,3017.6900394963973
CIS,,2018,3210.0676157030634
Canada,CAN,1981,269.31723368008
Canada,CAN,1982,285.633062594933
Canada,CAN,1983,296.114188831384
Canada,CAN,1984,387.888932856528
Canada,CAN,1985,413.092216092699
Canada,CAN,1986,383.9216692496881
Canada,CAN,1987,387.204457455687
Canada,CAN,1988,448.38749823733303
Canada,CAN,1989,477.33333866721307
Canada,CAN,1990,464.750297961224
Canada,CAN,1991,485.54885181414244
Canada,CAN,1992,431.53612199247203
Canada,CAN,1993,458.6980718451847
Canada,CAN,1994,482.0191535641944
Canada,CAN,1995,500.22504681474965
Canada,CAN,1996,508.9485561577941
Canada,CAN,1997,527.20643719656
Canada,CAN,1998,498.62860999446514
Canada,CAN,1999,479.2760479183412
Canada,CAN,2000,454.5244527376671
Canada,CAN,2001,462.90138828830703
Canada,CAN,2002,398.4580423824698
Canada,CAN,2003,369.9703050183948
Canada,CAN,2004,394.3738905267408
Canada,CAN,2005,410.7875170272237
Canada,CAN,2006,404.73532533772885
Canada,CAN,2007,415.14720656371645
Canada,CAN,2008,413.931117592212
Canada,CAN,2009,385.4766952957467
Canada,CAN,2010,412.00891827290496
Canada,CAN,2011,412.45027777778466
Canada,CAN,2012,413.214166666674
Canada,CAN,2013,420.30611111111773
Canada,CAN,2014,417.6286111111182
Canada,CAN,2015,376.32222222222873
Canada,CAN,2016,380.6036111111181
Canada,CAN,2017,370.38944444445104
Canada,CAN,2018,332.25879253880714
China,CHN,1981,3614.6040000000003
China,CHN,1982,3874.5345
China,CHN,1983,4154.8175
China,CHN,1984,4589.198
China,CHN,1985,5072.4245
China,CHN,1986,5198.610000000001
China,CHN,1987,5396.901500000001
China,CHN,1988,5698.1185000000005
China,CHN,1989,6130.173000000001
China,CHN,1990,6279.519645
China,CHN,1991,6323.265890000001
China,CHN,1992,6491.749700000001
China,CHN,1993,6691.146050000001
China,CHN,1994,7210.024315000001
China,CHN,1995,7912.650765
China,CHN,1996,8121.969447140221
China,CHN,1997,8068.65587939019
China,CHN,1998,7745.90122392618
China,CHN,1999,7931.80293238599
China,CHN,2000,8226.111590585
China,CHN,2001,8715.229739553752
China,CHN,2002,9307.32184031202
China,CHN,2003,10994.301993091201
China,CHN,2004,12873.730019486
China,CHN,2005,14440.9901895
China,CHN,2006,15449.5541848592
China,CHN,2007,16738.864929608502
China,CHN,2008,17349.2827423664
China,CHN,2009,17885.351891959443
China,CHN,2010,19367.248989727446
China,CHN,2011,21535.06720844401
China,CHN,2012,21789.30283205097
China,CHN,2013,22034.135553878
China,CHN,2014,21680.7626284312
China,CHN,2015,21231.2943785901
China,CHN,2016,19671.23147796772
China,CHN,2017,20313.097560000002
China,CHN,2018,21269.25801
Colombia,COL,1981,32.02176288
Colombia,COL,1982,35.48201352
Colombia,COL,1983,40.55041404000001
Colombia,COL,1984,53.25993390000001
Colombia,COL,1985,72.0136578
Colombia,COL,1986,86.1612039
Colombia,COL,1987,117.11247180000001
Colombia,COL,1988,121.1809947
Colombia,COL,1989,151.68287940000002
Colombia,COL,1990,164.24955960000003
Colombia,COL,1991,160.7427657
Colombia,COL,1992,175.74093000000002
Colombia,COL,1993,174.2403111
Colombia,COL,1994,181.8798255
Colombia,COL,1995,206.555778
Colombia,COL,1996,237.2422308
Colombia,COL,1997,262.7447274
Colombia,COL,1998,269.31695670000005
Colombia,COL,1999,262.8410238
Colombia,COL,2000,306.88057740000005
Colombia,COL,2001,352.37654985240005
Colombia,COL,2002,316.850985322536
Colombia,COL,2003,401.46044086623897
Colombia,COL,2004,432.43179162120003
Colombia,COL,2005,478.8747508959001
Colombia,COL,2006,528.8038647296733
Colombia,COL,2007,558.4456036843377
Colombia,COL,2008,587.2048826798251
Colombia,COL,2009,581.6551314619995
Colombia,COL,2010,593.9798620443003
Colombia,COL,2011,685.4781284309034
Colombia,COL,2012,711.2113581164845
Colombia,COL,2013,683.0241841598945
Colombia,COL,2014,707.6454082035917
Colombia,COL,2015,683.4352304298272
Colombia,COL,2016,723.0962011032899
Colombia,COL,2017,723.3922462075371
Colombia,COL,2018,673.4688987742978
Czech Republic,CZE,1981,496.22098975
Czech Republic,CZE,1982,501.44599985
Czech Republic,CZE,1983,509.620785
Czech Republic,CZE,1984,517.1271359000001
Czech Republic,CZE,1985,510.8001833
Czech Republic,CZE,1986,509.73057220000004
Czech Republic,CZE,1987,506.90395885000004
Czech Republic,CZE,1988,494.7814865000001
Czech Republic,CZE,1989,473.74078125000005
Czech Republic,CZE,1990,422.05848963969885
Czech Republic,CZE,1991,394.43753319755297
Czech Republic,CZE,1992,365.3787261564156
Czech Republic,CZE,1993,357.69681859562
Czech Republic,CZE,1994,326.84219310000003
Czech Republic,CZE,1995,316.64538597415657
Czech Republic,CZE,1996,320.4334789725376
Czech Republic,CZE,1997,325.2768550727583
Czech Republic,CZE,1998,303.55846790000004
Czech Republic,CZE,1999,269.0424887
Czech Republic,CZE,2000,291.315218
Czech Republic,CZE,2001,294.78648225
Czech Republic,CZE,2002,282.08401017
Czech Republic,CZE,2003,283.60002719000005
Czech Republic,CZE,2004,272.2294173649334
Czech Republic,CZE,2005,274.11879762
Czech Republic,CZE,2006,277.50995443
Czech Republic,CZE,2007,276.84056652
Czech Republic,CZE,2008,264.99173644
Czech Republic,CZE,2009,242.52396041000003
Czech Republic,CZE,2010,242.34268360000002
Czech Republic,CZE,2011,244.40384524
Czech Republic,CZE,2012,235.90388529
Czech Republic,CZE,2013,206.75830282
Czech Republic,CZE,2014,197.64938444
Czech Republic,CZE,2015,196.755177
Czech Republic,CZE,2016,187.35567143999998
Czech Republic,CZE,2017,177.73419570000001
Czech Republic,CZE,2018,170.28971534068495
Europe,,1981,5240.83048773963
Europe,,1982,5477.63547060726
Europe,,1983,5408.363406812416
Europe,,1984,4969.83308667286
Europe,,1985,6416.005041558689
Europe,,1986,6534.20482323229
Europe,,1987,6441.08493897441
Europe,,1988,6359.8731328164395
Europe,,1989,6111.0320094249055
Europe,,1990,5578.823738141681
Europe,,1991,5060.650934686964
Europe,,1992,4814.420297817183
Europe,,1993,4388.469389283055
Europe,,1994,4007.578841072102
Europe,,1995,3962.8876919103923
Europe,,1996,3829.1691997174157
Europe,,1997,3819.3352497927476
Europe,,1998,3494.251375941463
Europe,,1999,3350.408710445988
Europe,,2000,3225.127314091892
Europe,,2001,3198.335856671129
Europe,,2002,3175.3878900522036
Europe,,2003,3148.507941784362
Europe,,2004,3050.728124215033
Europe,,2005,2990.518030099897
Europe,,2006,2981.0105314015373
Europe,,2007,2910.687267199184
Europe,,2008,2848.3539412417135
Europe,,2009,2692.803323364289
Europe,,2010,2661.9600080087966
Europe,,2011,2760.478438065691
Europe,,2012,2754.794558852743
Europe,,2013,2601.957367355831
Europe,,2014,2380.2549020922065
Europe,,2015,2177.6414160555523
Europe,,2016,2077.1356432843245
Europe,,2017,2015.0840829391875
Europe,,2018,1977.5387873952848
Europe (other),,1981,397.25644534409975
Europe (other),,1982,416.0038048080714
Europe (other),,1983,422.2618338463607
Europe (other),,1984,432.25149489718376
Europe (other),,1985,510.57567565363945
Europe (other),,1986,514.7061290098899
Europe (other),,1987,482.6209657169437
Europe (other),,1988,438.56465213587376
Europe (other),,1989,447.95886562198115
Europe (other),,1990,439.5202067961559
Europe (other),,1991,390.1986491602041
Europe (other),,1992,372.01179283669194
Europe (other),,1993,327.70263721245175
Europe (other),,1994,294.94922967866745
Europe (other),,1995,296.87968578578585
Europe (other),,1996,291.12537951931273
Europe (other),,1997,304.7782413576786
Europe (other),,1998,274.5624028671522
Europe (other),,1999,258.1654565578645
Europe (other),,2000,253.13394953983928
Europe (other),,2001,256.13000398491494
Europe (other),,2002,265.04415135757677
Europe (other),,2003,285.5660585434022
Europe (other),,2004,256.1814580661688
Europe (other),,2005,254.31431849617135
Europe (other),,2006,277.3692331762992
Europe (other),,2007,176.34749627132032
Europe (other),,2008,177.77486202953824
Europe (other),,2009,179.84513785859238
Europe (other),,2010,183.3665624064467
Europe (other),,2011,183.15563309686198
Europe (other),,2012,163.1550944730012
Europe (other),,2013,190.39396340627403
Europe (other),,2014,175.63621352583036
Europe (other),,2015,159.45494579146572
Europe (other),,2016,149.10248015548052
Europe (other),,2017,150.60516130264963
Europe (other),,2018,164.1505178957993
Germany,DEU,1981,1731.1663521195
Germany,DEU,1982,1738.7163927427002
Germany,DEU,1983,1642.8705899984002
Germany,DEU,1984,1662.8279141121
Germany,DEU,1985,1728.6154789752002
Germany,DEU,1986,1669.0493623759003
Germany,DEU,1987,1616.0662339896
